,artist,num_lines,sentiment,tags,f_k_grade,year,pos,num_syllables,difficult_words,fog_index,title,num_dupes,flesch_index,num_words,sentiment_neg,sentiment_neu,sentiment_pos,sentiment_compound,genre,danceability,energy,loudness,instrumentalness,liveness,spotify_id,spotify_url,duration_ms
2404,Inner Circle,80,"{'neg': 0.074, 'neu': 0.882, 'pos': 0.044, 'compound': -0.9601000000000001}",['reggae'],-1.4,1993,77,558.0,13,4.4,Sweat,61,116.15,547,0.074,0.882,0.044,-0.9601000000000001,reggae,0.787,0.727,-7.705,0.0,0.157,1SssFw74DdHVjRa6ADggdD,https://api.spotify.com/v1/tracks/1SssFw74DdHVjRa6ADggdD,227067.0
2405,Ice Cube,63,"{'neg': 0.232, 'neu': 0.7000000000000001, 'pos': 0.068, 'compound': -0.9986}",['hip-hop/rnb'],1.7000000000000002,1993,78,611.1,78,5.2,It Was A Good Day,14,97.2,512,0.232,0.7000000000000001,0.068,-0.9986,hip-hop/rnb,0.798,0.744,-5.328,0.000106,0.292,2qOm7ukLyHUXWyR4ZWLwxA,https://api.spotify.com/v1/tracks/2qOm7ukLyHUXWyR4ZWLwxA,260000.0
2406,Captain Hollywood Project,58,"{'neg': 0.116, 'neu': 0.796, 'pos': 0.088, 'compound': -0.892}",['electronic/dance'],0.5,1993,79,406.8,29,4.0,More And More,33,100.24,333,0.116,0.796,0.088,-0.892,electronic/dance,0.661,0.847,-11.855,0.835,0.0863,0JXXm3RqxU8EKzX4P8M0n3,https://api.spotify.com/v1/tracks/0JXXm3RqxU8EKzX4P8M0n3,253573.0
2407,Heights,26,"{'neg': 0.03, 'neu': 0.85, 'pos': 0.12, 'compound': 0.9583}",[],0.1,1993,80,226.8,4,4.800000000000001,How Do You Talk To An Angel,22,106.67,205,0.03,0.85,0.12,0.9583,none,0.404,0.51,-11.353,6.32e-06,0.0789,2QVHmiFTjFsHyxONRdbkcq,https://api.spotify.com/v1/tracks/2QVHmiFTjFsHyxONRdbkcq,227267.0
2408,Digable Planets,79,"{'neg': 0.042, 'neu': 0.7010000000000001, 'pos': 0.256, 'compound': 0.9991000000000001}","['jazz', 'religious']",1.3,1993,81,700.2,67,4.800000000000001,Rebirth Of Slick,16,98.21,593,0.042,0.7010000000000001,0.256,0.9991000000000001,jazz,0.884,0.334,-18.943,0.0588,0.107,26q6YTrXt9l8qshIveiTX9,https://api.spotify.com/v1/tracks/26q6YTrXt9l8qshIveiTX9,261267.0
2409,Haddaway,64,"{'neg': 0.012, 'neu': 0.621, 'pos': 0.367, 'compound': 0.9992000000000001}",['pop'],-1.0,1993,82,339.3,8,3.6,What Is Love,73,109.72,308,0.012,0.621,0.367,0.9992000000000001,pop,0.69,0.805,-5.979,0.00282,0.281,4v6jydWBTAIqnyPVNyOAdc,https://api.spotify.com/v1/tracks/4v6jydWBTAIqnyPVNyOAdc,269373.0
2410,Michael Bolton,35,"{'neg': 0.038, 'neu': 0.636, 'pos': 0.326, 'compound': 0.9977}","['pop', 'rock']",0.9,1993,83,276.3,8,4.4,To Love Somebody,11,99.23,223,0.038,0.636,0.326,0.9977,pop,0.367,0.353,-11.786,0.0,0.1,4ye6YRG07XMpZZ9Y9tNTt6,https://api.spotify.com/v1/tracks/4ye6YRG07XMpZZ9Y9tNTt6,247973.0
2411,En Vogue,74,"{'neg': 0.158, 'neu': 0.6920000000000001, 'pos': 0.15, 'compound': 0.9438000000000001}",[],0.5,1993,84,536.4,46,4.0,"Give It Up, Turn It Loose",18,100.24,437,0.158,0.6920000000000001,0.15,0.9438000000000001,none,0.836,0.58,-8.778,0.000271,0.0379,61vIGLnOsYaydUUKfJ9XC5,https://api.spotify.com/v1/tracks/61vIGLnOsYaydUUKfJ9XC5,312040.0
2412,Kris Kross,56,"{'neg': 0.033, 'neu': 0.797, 'pos': 0.17, 'compound': 0.9976}",[],1.7000000000000002,1993,85,580.5,50,5.2,Alright,1,97.2,503,0.033,0.797,0.17,0.9976,none,0.803,0.582,-11.286,4.26e-05,0.252,3uGjLZ5abCyCfYXBVfpf8X,https://api.spotify.com/v1/tracks/3uGjLZ5abCyCfYXBVfpf8X,243333.0
2413,Ice Cube,68,"{'neg': 0.231, 'neu': 0.684, 'pos': 0.085, 'compound': -0.9988}",['hip-hop/rnb'],1.7000000000000002,1993,86,654.3,71,5.2,Check Yo Self,9,97.2,554,0.231,0.684,0.085,-0.9988,hip-hop/rnb,0.934,0.735,-6.668,8.6e-06,0.107,3NGT0Td7H4Is1qrlDQJxma,https://api.spotify.com/v1/tracks/3NGT0Td7H4Is1qrlDQJxma,273107.0
2414,Go West,63,"{'neg': 0.03, 'neu': 0.651, 'pos': 0.32, 'compound': 0.9989}",['pop'],-0.7000000000000001,1993,89,414.0,25,4.0,Faithful,35,108.7,362,0.03,0.651,0.32,0.9989,pop,0.615,0.912,-8.028,0.0,0.0966,6lP1Tmf5VdZYviohSQoMiH,https://api.spotify.com/v1/tracks/6lP1Tmf5VdZYviohSQoMiH,265560.0
2415,Rod Stewart,42,"{'neg': 0.098, 'neu': 0.718, 'pos': 0.185, 'compound': 0.9761000000000001}","['pop', 'rock']",2.9,1993,90,333.9,10,4.0,Reason To Believe,36,83.32,231,0.098,0.718,0.185,0.9761000000000001,pop,0.375,0.507,-13.372,0.00139,0.26,3rGuoVKM5CwEo7eHyeXYIB,https://api.spotify.com/v1/tracks/3rGuoVKM5CwEo7eHyeXYIB,250507.0
2416,Tears For Fears,63,"{'neg': 0.08600000000000001, 'neu': 0.74, 'pos': 0.17400000000000002, 'compound': 0.989}",[],0.5,1993,91,439.2,31,4.0,Break It Down Again,33,100.24,361,0.08600000000000001,0.74,0.17400000000000002,0.989,none,0.681,0.742,-7.0,0.422,0.121,15kc3DJyYixeEEq5kRRrOm,https://api.spotify.com/v1/tracks/15kc3DJyYixeEEq5kRRrOm,271533.0
2417,Aerosmith,56,"{'neg': 0.193, 'neu': 0.74, 'pos': 0.067, 'compound': -0.9921000000000001}",['rock'],1.3,1993,94,518.4,24,4.800000000000001,Livin' On The Edge,32,98.21,424,0.193,0.74,0.067,-0.9921000000000001,rock,0.399,0.881,-4.341,0.00429,0.39,4avSaixVwu8uqfSs7zgoj3,https://api.spotify.com/v1/tracks/4avSaixVwu8uqfSs7zgoj3,380893.0
2418,Gin Blossoms,38,"{'neg': 0.126, 'neu': 0.774, 'pos': 0.1, 'compound': -0.8667}",['rock'],1.7000000000000002,1993,95,392.4,9,5.2,Hey Jealousy,37,97.2,329,0.126,0.774,0.1,-0.8667,rock,0.471,0.797,-8.407,6.49e-06,0.299,4o7ZPI2fmEi3piRe0Hrfpy,https://api.spotify.com/v1/tracks/4o7ZPI2fmEi3piRe0Hrfpy,236627.0
