,artist,num_lines,sentiment,tags,f_k_grade,year,pos,num_syllables,difficult_words,fog_index,title,num_dupes,flesch_index,num_words,sentiment_neg,sentiment_neu,sentiment_pos,sentiment_compound,genre,danceability,energy,loudness,instrumentalness,liveness,spotify_id,spotify_url,duration_ms
0,Roberta Flack,17,"{'neg': 0.02, 'neu': 0.909, 'pos': 0.07100000000000001, 'compound': 0.7506}","['folk', 'jazz', 'pop', 'soul']",0.1,1972,1,143.1,5,4.800000000000001,The First Time Ever I Saw Your Face,5,106.67,127,0.02,0.909,0.07100000000000001,0.7506,folk,0.311,0.0264,-21.644,0.00205,0.156,0SxFyA4FqmEQqZVuAlg8lf,https://api.spotify.com/v1/tracks/0SxFyA4FqmEQqZVuAlg8lf,260666.0
1,Gilbert O'Sullivan,51,"{'neg': 0.157, 'neu': 0.706, 'pos': 0.137, 'compound': -0.6527000000000001}",[],1.7000000000000002,1972,2,368.1,42,4.0,Alone Again,16,91.78,283,0.157,0.706,0.137,-0.6527000000000001,none,0.558,0.464,-8.488,0.000133,0.159,6vuEG9sZtC4W2zT64f7zLF,https://api.spotify.com/v1/tracks/6vuEG9sZtC4W2zT64f7zLF,217729.0
2,Don McLean,117,"{'neg': 0.13, 'neu': 0.764, 'pos': 0.106, 'compound': -0.9738}",['folk'],1.3,1972,3,1036.8,81,4.800000000000001,American Pie,46,98.21,866,0.13,0.764,0.106,-0.9738,folk,0.531,0.481,-11.709,0.0,0.0842,1fDsrQ23eTAVFElUMaf38X,https://api.spotify.com/v1/tracks/1fDsrQ23eTAVFElUMaf38X,516893.0
3,Sammy Davis Jr.,64,"{'neg': 0.015, 'neu': 0.795, 'pos': 0.19, 'compound': 0.997}",[],2.1,1972,5,509.4,31,4.4,Candy Man,37,90.77,398,0.015,0.795,0.19,0.997,none,0.637,0.548,-10.956,0.0,0.36,5X3XrHlCFVGqNKpGp85xVC,https://api.spotify.com/v1/tracks/5X3XrHlCFVGqNKpGp85xVC,188227.0
4,Bill Withers,41,"{'neg': 0.068, 'neu': 0.835, 'pos': 0.097, 'compound': 0.8174}",['soul'],-0.30000000000000004,1972,7,297.9,12,4.4,Lean On Me,23,107.69,272,0.068,0.835,0.097,0.8174,soul,0.619,0.22,-13.843,1.19e-05,0.124,3M8FzayQWtkvOhqMn2V4T2,https://api.spotify.com/v1/tracks/3M8FzayQWtkvOhqMn2V4T2,258835.0
5,Mac Davis,29,"{'neg': 0.024, 'neu': 0.86, 'pos': 0.115, 'compound': 0.9389000000000001}",[],0.9,1972,8,238.5,16,4.4,Baby Don't Get Hooked On Me,16,99.23,194,0.024,0.86,0.115,0.9389000000000001,none,0.495,0.307,-18.168,5.21e-05,0.103,4z51Gf7Ppt9Lmu5zmnUIz9,https://api.spotify.com/v1/tracks/4z51Gf7Ppt9Lmu5zmnUIz9,183933.0
6,Wayne Newton,29,"{'neg': 0.096, 'neu': 0.864, 'pos': 0.04, 'compound': -0.902}",[],0.5,1972,10,274.5,10,5.2,Daddy Don't You Walk So Fast,14,105.66,240,0.096,0.864,0.04,-0.902,none,0.472,0.503,-10.018,0.0,0.155,7buqgbdJkbLhAQIKqyYbbz,https://api.spotify.com/v1/tracks/7buqgbdJkbLhAQIKqyYbbz,198667.0
7,Al Green,30,"{'neg': 0.11900000000000001, 'neu': 0.633, 'pos': 0.248, 'compound': 0.9786}",['soul'],0.5,1972,11,211.5,15,4.0,Let's Stay Together,14,100.24,171,0.11900000000000001,0.633,0.248,0.9786,soul,0.756,0.397,-10.701,0.0115,0.0542,63xdwScd1Ai1GigAwQxE8y,https://api.spotify.com/v1/tracks/63xdwScd1Ai1GigAwQxE8y,199396.0
8,Chi-Lites,23,"{'neg': 0.112, 'neu': 0.684, 'pos': 0.20400000000000001, 'compound': 0.9703}",['soul'],0.5,1972,13,213.3,6,5.2,Oh Girl,13,105.66,198,0.112,0.684,0.20400000000000001,0.9703,soul,0.418,0.402,-12.942,0.0,0.103,0cFlXjTxFdMGGPfLVpt3Wv,https://api.spotify.com/v1/tracks/0cFlXjTxFdMGGPfLVpt3Wv,216280.0
9,Chuck Berry,45,"{'neg': 0.022, 'neu': 0.799, 'pos': 0.179, 'compound': 0.9878}","['blues', 'rock']",2.1,1972,15,382.5,16,4.4,My Ding-A-Ling,28,90.77,294,0.022,0.799,0.179,0.9878,blues,0.767,0.517,-9.908,0.000186,0.078,2L8mIvM1OwkJyGb3WwDFT3,https://api.spotify.com/v1/tracks/2L8mIvM1OwkJyGb3WwDFT3,223573.0
