,artist,num_lines,sentiment,tags,f_k_grade,year,pos,num_syllables,difficult_words,fog_index,title,num_dupes,flesch_index,num_words,sentiment_neg,sentiment_neu,sentiment_pos,sentiment_compound,genre,danceability,energy,loudness,instrumentalness,liveness,spotify_id,spotify_url,duration_ms
34,Jessie J,67,"{'neg': 0.066, 'neu': 0.738, 'pos': 0.196, 'compound': 0.9948}","['pop', 'soul']",0.9,2012,46,500.4,24,4.4,Domino,60,99.23,402,0.066,0.738,0.196,0.9948,pop,0.757,0.547,-4.573,0.0,0.0445,6MAdEUilV2p9RQUqE5bMAK,https://api.spotify.com/v1/tracks/6MAdEUilV2p9RQUqE5bMAK,231693
35,Pitbull,71,"{'neg': 0.062, 'neu': 0.724, 'pos': 0.213, 'compound': 0.9986}",[],3.3,2012,48,690.3,63,4.4,International Love,54,82.31,494,0.062,0.724,0.213,0.9986,none,0.669,0.855,-3.035,0.0,0.335,62zFEHfAYl5kdHYOivj4BC,https://api.spotify.com/v1/tracks/62zFEHfAYl5kdHYOivj4BC,227280
36,Phillip Phillips,19,"{'neg': 0.135, 'neu': 0.754, 'pos': 0.111, 'compound': -0.772}",[],0.9,2012,49,153.9,8,4.4,Home,13,99.23,131,0.135,0.754,0.111,-0.772,none,0.606,0.826,-6.04,1.56e-05,0.117,4rsW3WCZBGwhHfJWuHRwyT,https://api.spotify.com/v1/tracks/4rsW3WCZBGwhHfJWuHRwyT,210173
37,David Guetta,24,"{'neg': 0.14200000000000002, 'neu': 0.8240000000000001, 'pos': 0.034, 'compound': -0.9562}","['electronic/dance', 'electronic/dance']",0.1,2012,50,201.6,4,4.800000000000001,Without You,12,106.67,176,0.14200000000000002,0.8240000000000001,0.034,-0.9562,electronic/dance,0.608,0.614,-3.727,4.06e-06,0.157,1tAutlhI9FwnKn7fVgmd5P,https://api.spotify.com/v1/tracks/1tAutlhI9FwnKn7fVgmd5P,208133
38,Gym Class Heroes,59,"{'neg': 0.078, 'neu': 0.798, 'pos': 0.124, 'compound': 0.9667}",[],1.3,2012,51,531.9,26,4.800000000000001,Ass Back Home,30,98.21,451,0.078,0.798,0.124,0.9667,none,0.716,0.838,-4.289,0.0,0.148,3bfqkspKABT4pPicm6wC9F,https://api.spotify.com/v1/tracks/3bfqkspKABT4pPicm6wC9F,222213
39,Luke Bryan,34,"{'neg': 0.035, 'neu': 0.841, 'pos': 0.124, 'compound': 0.9831000000000001}",['country'],1.7000000000000002,2012,53,351.0,29,5.2,Drunk On You,18,97.2,295,0.035,0.841,0.124,0.9831000000000001,country,0.558,0.872,-4.401,0.0,0.173,3b7CDTKB0SRTmQ6ytYi5vZ,https://api.spotify.com/v1/tracks/3b7CDTKB0SRTmQ6ytYi5vZ,213547
40,2 Chainz,106,"{'neg': 0.262, 'neu': 0.644, 'pos': 0.094, 'compound': -0.9991000000000001}",[],-0.30000000000000004,2012,54,776.7,51,4.4,No Lie,69,107.69,703,0.262,0.644,0.094,-0.9991000000000001,none,0.634,0.665,-5.984,0.0,0.365,6j9iyrrmqWlQZ5SD1hSTaq,https://api.spotify.com/v1/tracks/6j9iyrrmqWlQZ5SD1hSTaq,237827
41,Big Sean,58,"{'neg': 0.614, 'neu': 0.34600000000000003, 'pos': 0.04, 'compound': -0.9999}",[],1.3,2012,57,513.9,40,4.800000000000001,Dance,47,98.21,443,0.614,0.34600000000000003,0.04,-0.9999,none,0.787,0.73,-6.788,0.00157,0.0828,3ZAMtgYJFoHwJjFkhkXqKr,https://api.spotify.com/v1/tracks/3ZAMtgYJFoHwJjFkhkXqKr,220293
42,Eric Church,43,"{'neg': 0.047, 'neu': 0.848, 'pos': 0.105, 'compound': 0.9449000000000001}",['country'],1.3,2012,58,389.7,42,4.800000000000001,Springsteen,11,98.21,313,0.047,0.848,0.105,0.9449000000000001,country,0.692,0.809,-5.935,9.77e-05,0.185,05ZACkzW8YbRq3eFgIfSNB,https://api.spotify.com/v1/tracks/05ZACkzW8YbRq3eFgIfSNB,263387
43,Gavin DeGraw,45,"{'neg': 0.082, 'neu': 0.77, 'pos': 0.148, 'compound': 0.9337000000000001}","['pop', 'rock']",0.1,2012,60,363.6,15,4.800000000000001,Not Over You,25,106.67,321,0.082,0.77,0.148,0.9337000000000001,pop,0.63,0.894,-4.592,0.0,0.181,6j7hih15xG2cdYwIJnQXsq,https://api.spotify.com/v1/tracks/6j7hih15xG2cdYwIJnQXsq,218520
44,Gym Class Heroes,68,"{'neg': 0.032, 'neu': 0.869, 'pos': 0.099, 'compound': 0.9836}",[],1.7000000000000002,2012,61,662.4,37,5.2,Stereo Hearts,40,97.2,553,0.032,0.869,0.099,0.9836,none,0.646,0.795,-3.293,0.0,0.267,0qOnSQQF0yzuPWsXrQ9paz,https://api.spotify.com/v1/tracks/0qOnSQQF0yzuPWsXrQ9paz,210960
45,Pitbull,60,"{'neg': 0.046, 'neu': 0.795, 'pos': 0.159, 'compound': 0.988}",[],2.1,2012,62,460.8,39,4.4,Back In Time,51,90.77,363,0.046,0.795,0.159,0.988,none,0.729,0.911,-4.5,1.39e-06,0.295,3eQlGeyuSibgAGPEJugaDW,https://api.spotify.com/v1/tracks/3eQlGeyuSibgAGPEJugaDW,207760
46,J. Cole,86,"{'neg': 0.113, 'neu': 0.792, 'pos': 0.095, 'compound': -0.967}",['hip-hop/rnb'],0.5,2012,63,774.0,28,5.2,Work Out,54,105.66,720,0.113,0.792,0.095,-0.967,hip-hop/rnb,0.831,0.427,-6.903,0.0,0.307,2wAJTrFhCnQyNSD3oUgTZO,https://api.spotify.com/v1/tracks/2wAJTrFhCnQyNSD3oUgTZO,235320
47,Calvin Harris,32,"{'neg': 0.035, 'neu': 0.872, 'pos': 0.093, 'compound': 0.927}","['electronic/dance', 'disco', 'electronic/dance']",2.5,2012,65,301.5,12,4.800000000000001,Let's Go,41,89.75,233,0.035,0.872,0.093,0.927,electronic/dance,0.71,0.882,-2.932,0.00771,0.294,4wkQmYpAaMe41Rc3sYZ7Vz,https://api.spotify.com/v1/tracks/4wkQmYpAaMe41Rc3sYZ7Vz,232800
48,Carrie Underwood,32,"{'neg': 0.127, 'neu': 0.5670000000000001, 'pos': 0.306, 'compound': 0.9979}","['country', 'pop']",1.3,2012,66,366.3,11,6.0,Good Girl,11,103.63,342,0.127,0.5670000000000001,0.306,0.9979,country,0.617,0.839,-2.849,0.0,0.19,20DfkHC5grnKNJCzZQB6KC,https://api.spotify.com/v1/tracks/20DfkHC5grnKNJCzZQB6KC,205560
49,Little Big Town,39,"{'neg': 0.07, 'neu': 0.912, 'pos': 0.018000000000000002, 'compound': -0.8161}",['country'],0.9,2012,67,284.4,25,4.4,Pontoon,32,99.23,235,0.07,0.912,0.018000000000000002,-0.8161,country,0.721,0.819,-5.715,0.0,0.196,2Gy3XMLbBxACZ4tXdFRGr7,https://api.spotify.com/v1/tracks/2Gy3XMLbBxACZ4tXdFRGr7,212320
50,Lumineers,26,"{'neg': 0.024, 'neu': 0.838, 'pos': 0.137, 'compound': 0.9815}",[],1.7000000000000002,2012,68,250.2,10,5.2,Ho Hey,29,97.2,217,0.024,0.838,0.137,0.9815,none,0.685,0.466,-9.074,2.06e-06,0.0915,0W4Kpfp1w2xkY3PrV714B7,https://api.spotify.com/v1/tracks/0W4Kpfp1w2xkY3PrV714B7,163133
51,Coldplay,33,"{'neg': 0.019, 'neu': 0.9580000000000001, 'pos': 0.023, 'compound': -0.296}","['pop', 'rock']",6.4,2012,69,310.5,15,4.0,Paradise,42,57.94,182,0.019,0.9580000000000001,0.023,-0.296,pop,0.449,0.585,-6.762,8.49e-05,0.0833,6nek1Nin9q48AVZcWs9e9D,https://api.spotify.com/v1/tracks/6nek1Nin9q48AVZcWs9e9D,278719
52,Carrie Underwood,29,"{'neg': 0.057, 'neu': 0.932, 'pos': 0.012, 'compound': -0.891}","['country', 'pop']",4.1,2012,70,347.4,25,5.2,Blown Away,17,80.28,247,0.057,0.932,0.012,-0.891,country,0.531,0.843,-2.569,0.0,0.0283,0vFMQi8ZnOM2y8cuReZTZ2,https://api.spotify.com/v1/tracks/0vFMQi8ZnOM2y8cuReZTZ2,240133
53,Usher,49,"{'neg': 0.095, 'neu': 0.8, 'pos': 0.105, 'compound': 0.9538000000000001}",[],1.7000000000000002,2012,72,384.3,17,4.0,Climax,37,91.78,290,0.095,0.8,0.105,0.9538000000000001,none,0.647,0.478,-8.837,2.69e-05,0.156,5pyVqlqThcxI7tPDjHIzPh,https://api.spotify.com/v1/tracks/5pyVqlqThcxI7tPDjHIzPh,232907
54,Wiz Khalifa,89,"{'neg': 0.177, 'neu': 0.731, 'pos': 0.092, 'compound': -0.9944000000000001}",[],-0.30000000000000004,2012,73,671.4,36,4.4,"Work Hard, Play Hard",83,107.69,598,0.177,0.731,0.092,-0.9944000000000001,none,0.787,0.666,-4.475,1.91e-05,0.296,1ms5tNNdPouTtcD2oVF9Oz,https://api.spotify.com/v1/tracks/1ms5tNNdPouTtcD2oVF9Oz,219027
55,Nicki Minaj,45,"{'neg': 0.097, 'neu': 0.793, 'pos': 0.11, 'compound': 0.3544}","['hip-hop/rnb', 'pop']",1.3,2012,75,365.4,29,4.800000000000001,Pound The Alarm,31,98.21,315,0.097,0.793,0.11,0.3544,hip-hop/rnb,0.728,0.858,-3.686,4.26e-06,0.0241,0LohatbcUXRauoeMlR1jnS,https://api.spotify.com/v1/tracks/0LohatbcUXRauoeMlR1jnS,205640
56,Kenny Chesney,26,"{'neg': 0.022, 'neu': 0.898, 'pos': 0.08, 'compound': 0.9387000000000001}",['country'],3.3,2012,76,342.0,21,5.6,Come Over,14,87.72,257,0.022,0.898,0.08,0.9387000000000001,country,0.466,0.704,-7.169,2.71e-05,0.0744,6BCrbWBpb8d6KWmEqZ41tr,https://api.spotify.com/v1/tracks/6BCrbWBpb8d6KWmEqZ41tr,248427
57,Trey Songz,45,"{'neg': 0.41300000000000003, 'neu': 0.539, 'pos': 0.048, 'compound': -0.9994000000000001}",[],1.3,2012,77,391.5,20,4.800000000000001,Heart Attack,27,98.21,324,0.41300000000000003,0.539,0.048,-0.9994000000000001,none,0.608,0.863,-4.87,0.0,0.228,25CA8QVJQrh5R05UUCaODM,https://api.spotify.com/v1/tracks/25CA8QVJQrh5R05UUCaODM,233147
58,Kirko Bangz,71,"{'neg': 0.076, 'neu': 0.839, 'pos': 0.085, 'compound': -0.7881}",[],0.1,2012,78,613.8,29,4.800000000000001,Drank In My Cup,28,106.67,537,0.076,0.839,0.085,-0.7881,none,0.451,0.632,-7.98,0.0,0.198,3m8CQnnfJJp4eQMWWl3zay,https://api.spotify.com/v1/tracks/3m8CQnnfJJp4eQMWWl3zay,232160
59,Rihanna,34,"{'neg': 0.073, 'neu': 0.868, 'pos': 0.059000000000000004, 'compound': -0.7885000000000001}","['electronic/dance', 'pop', 'reggae', 'hip-hop/rnb']",0.5,2012,79,239.4,11,4.0,Birthday Cake,18,100.24,194,0.073,0.868,0.059000000000000004,-0.7885000000000001,electronic/dance,0.702,0.826,-6.498,0.000227,0.355,4EfN6bixdOOgoLYR5C4cWo,https://api.spotify.com/v1/tracks/4EfN6bixdOOgoLYR5C4cWo,78200
60,Train,54,"{'neg': 0.124, 'neu': 0.601, 'pos': 0.275, 'compound': 0.9975}","['alternative/indie', 'pop']",0.9,2012,81,438.3,26,4.4,50 Ways To Say Goodbye,36,99.23,373,0.124,0.601,0.275,0.9975,alternative/indie,0.591,0.935,-2.664,0.000278,0.142,2NniAhAtkRACaMeYt48xlD,https://api.spotify.com/v1/tracks/2NniAhAtkRACaMeYt48xlD,247947
61,Toby Keith,52,"{'neg': 0.05, 'neu': 0.678, 'pos': 0.272, 'compound': 0.9978}","['country', 'pop', 'rock']",0.9,2012,82,401.4,32,4.4,Red Solo Cup,30,99.23,323,0.05,0.678,0.272,0.9978,country,0.535,0.56,-6.586,0.0,0.209,4YKAOXyqkKZ5gOZR0AmVMN,https://api.spotify.com/v1/tracks/4YKAOXyqkKZ5gOZR0AmVMN,223387
62,Ke$ha,47,"{'neg': 0.195, 'neu': 0.71, 'pos': 0.095, 'compound': -0.9947}","['electronic/dance', 'pop']",1.7000000000000002,2012,85,464.4,13,5.2,Die Young,31,97.2,391,0.195,0.71,0.095,-0.9947,electronic/dance,0.71,0.375,-9.064,6.14e-05,0.0855,30hwa9p7CU4i90o9l5YMVL,https://api.spotify.com/v1/tracks/30hwa9p7CU4i90o9l5YMVL,185907
