,artist,num_lines,sentiment,tags,f_k_grade,year,pos,num_syllables,difficult_words,fog_index,title,num_dupes,flesch_index,num_words,sentiment_neg,sentiment_neu,sentiment_pos,sentiment_compound,genre,danceability,energy,loudness,instrumentalness,liveness,spotify_id,spotify_url,duration_ms
0,Johnny Horton,46,"{'neg': 0.088, 'neu': 0.878, 'pos': 0.033, 'compound': -0.9815}",['country'],2.1,1959,1,511.2,35,5.6,The Battle Of New Orleans,29,96.18,428,0.088,0.878,0.033,-0.9815,country,0.703,0.776,-10.983,0.0,0.0988,0dwpdcQkeZqpuoAPYD49N3,https://api.spotify.com/v1/tracks/0dwpdcQkeZqpuoAPYD49N3,151627.0
1,Bobby Darin,30,"{'neg': 0.046, 'neu': 0.885, 'pos': 0.069, 'compound': 0.7461}","['folk', 'pop', 'rock']",1.3,1959,2,273.6,38,4.800000000000001,Mack The Knife,7,98.21,222,0.046,0.885,0.069,0.7461,folk,0.549,0.529,-12.291,0.0,0.206,3E5ndyOfO6vFDEIE42HA8o,https://api.spotify.com/v1/tracks/3E5ndyOfO6vFDEIE42HA8o,184333.0
2,Paul Anka,36,"{'neg': 0.131, 'neu': 0.624, 'pos': 0.245, 'compound': 0.9717}",[],2.1,1959,5,193.5,12,3.2,Lonely Boy,21,85.35,140,0.131,0.624,0.245,0.9717,none,0.623,0.605,-9.923,0.0,0.101,4kh2S9hRpPvoF9JkwZcYGN,https://api.spotify.com/v1/tracks/4kh2S9hRpPvoF9JkwZcYGN,151107.0
3,Bobby Darin,35,"{'neg': 0.052000000000000005, 'neu': 0.539, 'pos': 0.40900000000000003, 'compound': 0.998}","['folk', 'pop', 'rock']",0.9,1959,6,261.0,11,4.4,Dream Lover,16,99.23,224,0.052000000000000005,0.539,0.40900000000000003,0.998,folk,0.526,0.774,-1.692,0.0,0.437,1KLpjQFgubHI3GkAICCNH3,https://api.spotify.com/v1/tracks/1KLpjQFgubHI3GkAICCNH3,150706.0
4,Paul Anka,21,"{'neg': 0.083, 'neu': 0.784, 'pos': 0.133, 'compound': 0.771}",[],-0.7000000000000001,1959,12,135.0,8,4.0,Put Your Head On My Shoulder,6,108.7,122,0.083,0.784,0.133,0.771,none,0.547,0.335,-9.2,0.0,0.101,2DpJ9T2RVRanZcYFHKOAfA,https://api.spotify.com/v1/tracks/2DpJ9T2RVRanZcYFHKOAfA,154733.0
5,Ritchie Valens,24,"{'neg': 0.015, 'neu': 0.853, 'pos': 0.132, 'compound': 0.9569000000000001}",[],0.5,1959,14,156.6,7,4.0,Donna,24,100.24,128,0.015,0.853,0.132,0.9569000000000001,none,0.472,0.225,-12.581,0.0,0.111,0VE4ayVlGs5DBoqOdgJ0Zv,https://api.spotify.com/v1/tracks/0VE4ayVlGs5DBoqOdgJ0Zv,150973.0
6,Platters,21,"{'neg': 0.101, 'neu': 0.592, 'pos': 0.307, 'compound': 0.9855}",[],0.5,1959,16,137.7,13,4.0,Smoke Gets In Your Eyes,4,100.24,112,0.101,0.592,0.307,0.9855,none,0.203,0.295,-11.155,2.05e-06,0.173,2vSxjnyrWrtxyfzO47EX6q,https://api.spotify.com/v1/tracks/2vSxjnyrWrtxyfzO47EX6q,160933.0
7,Coasters,34,"{'neg': 0.0, 'neu': 0.961, 'pos': 0.039, 'compound': 0.7003}",['rock'],0.5,1959,17,215.1,11,4.0,Charlie Brown,24,100.24,179,0.0,0.961,0.039,0.7003,rock,0.646,0.628,-8.794,5.03e-06,0.00967,6Q0aBakbTsjQO6iGdxmXlx,https://api.spotify.com/v1/tracks/6Q0aBakbTsjQO6iGdxmXlx,141667.0
8,Brook Benton,15,"{'neg': 0.025, 'neu': 0.72, 'pos': 0.255, 'compound': 0.9694}",[],0.9,1959,27,122.4,10,4.4,It's Just A Matter Of Time,4,99.23,101,0.025,0.72,0.255,0.9694,none,0.57,0.273,-13.659,0.151,0.17,3UjVdOZBluypI9Qdc4IPsB,https://api.spotify.com/v1/tracks/3UjVdOZBluypI9Qdc4IPsB,145067.0
9,Connie Francis,20,"{'neg': 0.033, 'neu': 0.79, 'pos': 0.178, 'compound': 0.9752000000000001}",['pop'],2.1,1959,28,215.1,12,5.6,Lipstick On Your Collar,8,96.18,183,0.033,0.79,0.178,0.9752000000000001,pop,0.538,0.884,-7.74,0.000307,0.193,5Y1GkapUCSqXvoAujohJL2,https://api.spotify.com/v1/tracks/5Y1GkapUCSqXvoAujohJL2,138933.0
10,Elvis Presley,24,"{'neg': 0.201, 'neu': 0.588, 'pos': 0.211, 'compound': 0.8897}","['blues', 'country', 'pop', 'rock']",2.1,1959,30,249.3,14,5.6,A Big Hunk O' Love,8,96.18,216,0.201,0.588,0.211,0.8897,blues,0.551,0.934,-6.66,0.143,0.419,6PUsG2iMvCjnPFLjydO1RR,https://api.spotify.com/v1/tracks/6PUsG2iMvCjnPFLjydO1RR,133093.0
11,Elvis Presley,21,"{'neg': 0.224, 'neu': 0.605, 'pos': 0.171, 'compound': -0.9062}","['blues', 'country', 'pop', 'rock']",0.1,1959,34,170.1,4,4.800000000000001,(Now And Then There's) A Fool Such As I,9,106.67,162,0.224,0.605,0.171,-0.9062,blues,0.622,0.713,-8.104,0.000179,0.147,53Wf6uVFYa1Ef1pltkA54Q,https://api.spotify.com/v1/tracks/53Wf6uVFYa1Ef1pltkA54Q,157533.0
12,Thomas Wayne,26,"{'neg': 0.159, 'neu': 0.6910000000000001, 'pos': 0.15, 'compound': -0.4767}",[],-0.30000000000000004,1959,38,118.8,8,3.2,Tragedy,9,102.27,99,0.159,0.6910000000000001,0.15,-0.4767,none,0.215,0.142,-14.35,0.018,0.14,7HX8vPJ5pGW7ZjSGsQym5Y,https://api.spotify.com/v1/tracks/7HX8vPJ5pGW7ZjSGsQym5Y,131507.0
13,Connie Francis,16,"{'neg': 0.051000000000000004, 'neu': 0.757, 'pos': 0.192, 'compound': 0.9545}",['pop'],0.9,1959,39,126.9,15,4.4,My Happiness,6,99.23,102,0.051000000000000004,0.757,0.192,0.9545,pop,0.468,0.346,-7.382,1.84e-06,0.13,3Caxz7mxX1pTWlxCYH1aV3,https://api.spotify.com/v1/tracks/3Caxz7mxX1pTWlxCYH1aV3,148253.0
14,Ricky Nelson,39,"{'neg': 0.014, 'neu': 0.8300000000000001, 'pos': 0.156, 'compound': 0.9844}",[],0.1,1959,42,214.2,7,3.6,Never Be Anyone Else But You,23,101.26,183,0.014,0.8300000000000001,0.156,0.9844,none,0.577,0.45,-10.327,7.16e-05,0.138,0snHlyyyUp2hKYEz7ffmkx,https://api.spotify.com/v1/tracks/0snHlyyyUp2hKYEz7ffmkx,136267.0
15,Elvis Presley,16,"{'neg': 0.032, 'neu': 0.684, 'pos': 0.28400000000000003, 'compound': 0.9829}","['blues', 'country', 'pop', 'rock']",-0.30000000000000004,1959,44,104.4,7,4.4,I Need Your Love Tonight,4,107.69,96,0.032,0.684,0.28400000000000003,0.9829,blues,0.509,0.8,-8.695,0.000166,0.475,1SoFz4D2PWB98avdJnt0XD,https://api.spotify.com/v1/tracks/1SoFz4D2PWB98avdJnt0XD,124627.0
16,Dinah Washington,17,"{'neg': 0.025, 'neu': 0.731, 'pos': 0.243, 'compound': 0.9674}","['blues', 'jazz', 'hip-hop/rnb']",2.9,1959,45,121.5,8,4.0,What A Diff'rence A Day Makes,3,83.32,90,0.025,0.731,0.243,0.9674,blues,0.387,0.117,-17.803,0.000171,0.109,66iKqUazBbTlAEjcZrpDkD,https://api.spotify.com/v1/tracks/66iKqUazBbTlAEjcZrpDkD,151867.0
17,David Seville and The Chipmunks,38,"{'neg': 0.032, 'neu': 0.776, 'pos': 0.192, 'compound': 0.9903000000000001}",[],3.3,1959,48,360.0,43,4.4,Alvin's Harmonica,47,82.31,260,0.032,0.776,0.192,0.9903000000000001,none,0.51,0.41,-12.257,0.0143,0.506,6EanPjcrgRrLjs23SPQAaa,https://api.spotify.com/v1/tracks/6EanPjcrgRrLjs23SPQAaa,162040.0
18,Andy Williams,21,"{'neg': 0.266, 'neu': 0.657, 'pos': 0.076, 'compound': -0.9811000000000001}",[],3.3,1959,49,183.6,19,4.4,Lonely Street,14,82.31,131,0.266,0.657,0.076,-0.9811000000000001,none,0.428,0.111,-16.501,0.0115,0.087,4vzwzP3O4ihgi4FdewHMsb,https://api.spotify.com/v1/tracks/4vzwzP3O4ihgi4FdewHMsb,166493.0
