,artist,num_lines,sentiment,tags,f_k_grade,year,pos,num_syllables,difficult_words,fog_index,title,num_dupes,flesch_index,num_words,sentiment_neg,sentiment_neu,sentiment_pos,sentiment_compound,genre,danceability,energy,loudness,instrumentalness,liveness,spotify_id,spotify_url,duration_ms
0,Perez Prado,16,"{'neg': 0.031, 'neu': 0.738, 'pos': 0.231, 'compound': 0.9783000000000001}",[],2.9,1958,5,178.2,16,5.2,Patricia,5,88.74,141,0.031,0.738,0.231,0.9783000000000001,none,0.704,0.638,-9.522,0.251,0.115,205EtD8tQnHDXMkmtYiaHF,https://api.spotify.com/v1/tracks/205EtD8tQnHDXMkmtYiaHF,140867.0
1,Tommy Edwards,20,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.9612}",[],0.5,1958,9,126.9,10,4.0,It's All In The Game,7,100.24,107,0.0,0.833,0.167,0.9612,none,0.384,0.276,-13.527,0.0,0.309,2lmPUdIdzlFH64PWJrw6Zb,https://api.spotify.com/v1/tracks/2lmPUdIdzlFH64PWJrw6Zb,159040.0
2,Dean Martin,17,"{'neg': 0.137, 'neu': 0.6990000000000001, 'pos': 0.164, 'compound': 0.7338}",['pop'],1.7000000000000002,1958,10,121.5,14,4.0,Return To Me,5,91.78,95,0.137,0.6990000000000001,0.164,0.7338,pop,0.267,0.205,-13.75,0.00203,0.113,6YAgmqaeo8Fm3pne8OJEBo,https://api.spotify.com/v1/tracks/6YAgmqaeo8Fm3pne8OJEBo,144800.0
3,Platters,37,"{'neg': 0.006, 'neu': 0.734, 'pos': 0.26, 'compound': 0.9961000000000001}",[],0.5,1958,18,267.3,18,4.0,Twilight Time,21,100.24,219,0.006,0.734,0.26,0.9961000000000001,none,0.455,0.361,-12.562,0.0,0.238,3MpGQae6zAFd7Z1FdLV9fV,https://api.spotify.com/v1/tracks/3MpGQae6zAFd7Z1FdLV9fV,168293.0
4,Jimmie Rodgers,19,"{'neg': 0.029, 'neu': 0.751, 'pos': 0.22, 'compound': 0.9905}",[],0.9,1958,19,208.8,5,5.6,Secretly,14,104.64,186,0.029,0.751,0.22,0.9905,none,0.704,0.467,-10.421,1.61e-06,0.109,4jDVGv8E9MWWcVJJPl22t3,https://api.spotify.com/v1/tracks/4jDVGv8E9MWWcVJJPl22t3,157867.0
5,Coasters,23,"{'neg': 0.019, 'neu': 0.922, 'pos': 0.058, 'compound': 0.6077}",['rock'],0.9,1958,21,171.0,10,4.4,Yakety Yak,8,99.23,146,0.019,0.922,0.058,0.6077,rock,0.715,0.669,-9.491,0.000732,0.044,7demHL0GXA6YmTNqw3Btz8,https://api.spotify.com/v1/tracks/7demHL0GXA6YmTNqw3Btz8,113040.0
6,Ricky Nelson,44,"{'neg': 0.315, 'neu': 0.5720000000000001, 'pos': 0.113, 'compound': -0.996}",[],-0.7000000000000001,1958,23,267.3,6,4.0,Poor Little Fool,28,108.7,254,0.315,0.5720000000000001,0.113,-0.996,none,0.474,0.338,-11.528,0.0,0.13,5ayybTSXNwcarDtxQKqvWX,https://api.spotify.com/v1/tracks/5ayybTSXNwcarDtxQKqvWX,153933.0
7,Jimmy Clanton,27,"{'neg': 0.158, 'neu': 0.67, 'pos': 0.17300000000000001, 'compound': 0.5037}",[],0.1,1958,25,224.1,10,4.800000000000001,Just A Dream,7,106.67,196,0.158,0.67,0.17300000000000001,0.5037,none,0.443,0.565,-2.002,0.0,0.245,5kkxhv7ImIAU5QlImuoKOu,https://api.spotify.com/v1/tracks/5kkxhv7ImIAU5QlImuoKOu,152787.0
8,Kingston Trio,44,"{'neg': 0.273, 'neu': 0.7020000000000001, 'pos': 0.025, 'compound': -0.9978}",['folk'],0.9,1958,28,306.0,22,4.4,Tom Dooley,35,99.23,266,0.273,0.7020000000000001,0.025,-0.9978,folk,0.649,0.144,-13.986,4.55e-06,0.105,2qLxtO0iaFGI9x19vU3bDI,https://api.spotify.com/v1/tracks/2qLxtO0iaFGI9x19vU3bDI,183973.0
9,Chuck Berry,47,"{'neg': 0.009000000000000001, 'neu': 0.904, 'pos': 0.08700000000000001, 'compound': 0.9394}","['blues', 'rock']",0.1,1958,29,262.8,27,3.6,Sweet Little Sixteen,20,101.26,218,0.009000000000000001,0.904,0.08700000000000001,0.9394,blues,0.507,0.627,-7.838,0.0,0.198,4GWHrdyVTC0AWwuRgoWzE7,https://api.spotify.com/v1/tracks/4GWHrdyVTC0AWwuRgoWzE7,180747.0
