,artist,num_lines,sentiment,tags,f_k_grade,year,pos,num_syllables,difficult_words,fog_index,title,num_dupes,flesch_index,num_words,sentiment_neg,sentiment_neu,sentiment_pos,sentiment_compound,genre,danceability,energy,loudness,instrumentalness,liveness,spotify_id,spotify_url,duration_ms
0,Nickelback,46,"{'neg': 0.203, 'neu': 0.678, 'pos': 0.11900000000000001, 'compound': -0.9827}",['rock'],1.7000000000000002,2002,1,435.6,13,5.2,How You Remind Me,37,97.2,377,0.203,0.678,0.11900000000000001,-0.9827,rock,0.446,0.764,-5.042,0.0,0.099,0gmbgwZ8iqyMPmXefof8Yf,https://api.spotify.com/v1/tracks/0gmbgwZ8iqyMPmXefof8Yf,223840.0
1,Ashanti,72,"{'neg': 0.067, 'neu': 0.8240000000000001, 'pos': 0.109, 'compound': 0.9580000000000001}",[],-0.30000000000000004,2002,2,558.0,21,4.4,Foolish,47,107.69,493,0.067,0.8240000000000001,0.109,0.9580000000000001,none,0.665,0.696,-5.763,0.0,0.106,6zMUIb4uce1CzpbjR3vMdN,https://api.spotify.com/v1/tracks/6zMUIb4uce1CzpbjR3vMdN,227387.0
2,Calling,40,"{'neg': 0.037, 'neu': 0.858, 'pos': 0.105, 'compound': 0.966}",[],-0.30000000000000004,2002,5,272.7,7,4.4,Wherever You Will Go,23,107.69,244,0.037,0.858,0.105,0.966,none,0.558,0.719,-5.113,0.0,0.115,5QpaGzWp0hwB5faV8dkbAz,https://api.spotify.com/v1/tracks/5QpaGzWp0hwB5faV8dkbAz,208600.0
3,Vanessa Carlton,44,"{'neg': 0.054, 'neu': 0.922, 'pos': 0.025, 'compound': -0.7392000000000001}","['pop', 'rock']",-0.30000000000000004,2002,6,302.4,20,4.4,A Thousand Miles,23,107.69,268,0.054,0.922,0.025,-0.7392000000000001,pop,0.56,0.825,-3.862,0.0,0.161,4w1lzcaoZ1IC2K5TwjalRP,https://api.spotify.com/v1/tracks/4w1lzcaoZ1IC2K5TwjalRP,237493.0
4,Linkin Park,49,"{'neg': 0.10300000000000001, 'neu': 0.846, 'pos': 0.051000000000000004, 'compound': -0.8469}",['rock'],1.3,2002,7,439.2,26,4.800000000000001,In the End,23,98.21,381,0.10300000000000001,0.846,0.051000000000000004,-0.8469,rock,0.556,0.864,-5.87,0.0,0.209,60a0Rd6pjrkxjPbaKzXjfq,https://api.spotify.com/v1/tracks/60a0Rd6pjrkxjPbaKzXjfq,216880.0
5,Fat Joe,80,"{'neg': 0.044, 'neu': 0.731, 'pos': 0.225, 'compound': 0.9995}",[],0.9,2002,8,832.5,59,5.6,What's Luv?,40,104.64,726,0.044,0.731,0.225,0.9995,none,0.835,0.707,-5.074,2.19e-05,0.108,2mKouqwAIdQnMP43zxR89r,https://api.spotify.com/v1/tracks/2mKouqwAIdQnMP43zxR89r,267093.0
6,Usher,63,"{'neg': 0.201, 'neu': 0.723, 'pos': 0.075, 'compound': -0.9961000000000001}",[],0.1,2002,9,536.4,27,4.800000000000001,U Got it Bad,36,106.67,468,0.201,0.723,0.075,-0.9961000000000001,none,0.816,0.5,-4.551,1.53e-06,0.0733,7J41dYQolQJEtj3UmKLu5r,https://api.spotify.com/v1/tracks/7J41dYQolQJEtj3UmKLu5r,247840.0
7,Puddle Of Mudd,72,"{'neg': 0.125, 'neu': 0.8320000000000001, 'pos': 0.042, 'compound': -0.9895}",[],0.5,2002,10,492.3,24,4.0,Blurry,51,100.24,401,0.125,0.8320000000000001,0.042,-0.9895,none,0.431,0.938,-4.507,0.0,0.138,6lSr3iZTC144PKhvbPFzMp,https://api.spotify.com/v1/tracks/6lSr3iZTC144PKhvbPFzMp,304000.0
8,Avril Lavigne,66,"{'neg': 0.122, 'neu': 0.733, 'pos': 0.146, 'compound': 0.901}",['rock'],2.1,2002,11,590.4,22,4.4,Complicated,45,90.77,457,0.122,0.733,0.146,0.901,rock,0.585,0.776,-5.898,7.74e-06,0.3,5xEM5hIgJ1jjgcEBfpkt2F,https://api.spotify.com/v1/tracks/5xEM5hIgJ1jjgcEBfpkt2F,244507.0
9,Ja Rule,75,"{'neg': 0.111, 'neu': 0.743, 'pos': 0.146, 'compound': 0.9835}",[],2.1,2002,12,838.8,74,5.6,Always on Time,33,96.18,678,0.111,0.743,0.146,0.9835,none,0.84,0.706,-6.104,0.0,0.241,4hrae8atte6cRlSC9a7VCO,https://api.spotify.com/v1/tracks/4hrae8atte6cRlSC9a7VCO,245133.0
10,Jennifer Lopez,43,"{'neg': 0.082, 'neu': 0.796, 'pos': 0.122, 'compound': 0.8802000000000001}","['electronic/dance', 'pop']",1.7000000000000002,2002,13,436.5,28,5.2,Ain't it Funny,11,97.2,367,0.082,0.796,0.122,0.8802000000000001,electronic/dance,,,,,,,,
11,Jimmy Eat World,40,"{'neg': 0.013000000000000001, 'neu': 0.882, 'pos': 0.105, 'compound': 0.973}",[],3.3,2002,14,367.2,10,4.4,The Middle,23,82.31,269,0.013000000000000001,0.882,0.105,0.973,none,0.643,0.849,-5.428,0.0,0.058,6GG73Jik4jUlQCkKg9JuGO,https://api.spotify.com/v1/tracks/6GG73Jik4jUlQCkKg9JuGO,165853.0
12,Usher,40,"{'neg': 0.042, 'neu': 0.729, 'pos': 0.229, 'compound': 0.9919}",[],0.5,2002,16,252.9,29,4.0,U Don't have to Call,22,100.24,210,0.042,0.729,0.229,0.9919,none,0.793,0.568,-4.958,3.57e-05,0.0304,5PCJldueshnwqQVjS16543,https://api.spotify.com/v1/tracks/5PCJldueshnwqQVjS16543,269400.0
13,Mary J. Blige,78,"{'neg': 0.042, 'neu': 0.835, 'pos': 0.123, 'compound': 0.9914000000000001}",[],2.1,2002,17,661.5,33,4.4,Family Affair,57,90.77,511,0.042,0.835,0.123,0.9914000000000001,none,0.911,0.551,-3.75,4.12e-05,0.0863,3aw9iWUQ3VrPQltgwvN9Xu,https://api.spotify.com/v1/tracks/3aw9iWUQ3VrPQltgwvN9Xu,265867.0
