,artist,num_lines,sentiment,tags,f_k_grade,year,pos,num_syllables,difficult_words,fog_index,title,num_dupes,flesch_index,num_words,sentiment_neg,sentiment_neu,sentiment_pos,sentiment_compound,genre,danceability,energy,loudness,instrumentalness,liveness,spotify_id,spotify_url,duration_ms
0,Kim Carnes,44,"{'neg': 0.078, 'neu': 0.842, 'pos': 0.08, 'compound': 0.40190000000000003}",['pop'],0.5,1981,1,278.1,13,4.0,Bette Davis Eyes,19,100.24,236,0.078,0.842,0.08,0.40190000000000003,pop,0.675,0.649,-10.271,0.0,0.0959,0odIT9B9BvOCnXfS0e4lB5,https://api.spotify.com/v1/tracks/0odIT9B9BvOCnXfS0e4lB5,228000.0
1,Diana Ross,36,"{'neg': 0.059000000000000004, 'neu': 0.65, 'pos': 0.291, 'compound': 0.9962000000000001}","['disco', 'jazz', 'pop', 'hip-hop/rnb', 'soul']",-0.7000000000000001,1981,2,234.0,8,4.0,Endless Love,14,108.7,205,0.059000000000000004,0.65,0.291,0.9962000000000001,disco,0.375,0.34,-11.877,0.0442,0.147,3wsxdW1nMiePnm94almgif,https://api.spotify.com/v1/tracks/3wsxdW1nMiePnm94almgif,295880.0
2,Kenny Rogers,22,"{'neg': 0.038, 'neu': 0.7010000000000001, 'pos': 0.261, 'compound': 0.9944000000000001}","['country', 'pop']",1.7000000000000002,1981,3,223.2,11,5.2,Lady,5,97.2,182,0.038,0.7010000000000001,0.261,0.9944000000000001,country,0.488,0.232,-12.486,7.2e-06,0.115,5lllSpYR5kRirQk8g2rIwa,https://api.spotify.com/v1/tracks/5lllSpYR5kRirQk8g2rIwa,231040.0
3,John Lennon,28,"{'neg': 0.068, 'neu': 0.625, 'pos': 0.308, 'compound': 0.9968}","['folk', 'pop', 'rock']",3.7,1981,4,288.0,18,4.800000000000001,(Just Like) Starting Over,14,81.29,212,0.068,0.625,0.308,0.9968,folk,0.701,0.79,-6.16,6.06e-05,0.179,5y0YreEOnQiKFAnCrcFIXz,https://api.spotify.com/v1/tracks/5y0YreEOnQiKFAnCrcFIXz,236547.0
4,Rick Springfield,37,"{'neg': 0.05, 'neu': 0.754, 'pos': 0.196, 'compound': 0.9894000000000001}",['rock'],0.1,1981,5,328.5,20,4.800000000000001,Jessie's Girl,18,106.67,288,0.05,0.754,0.196,0.9894000000000001,rock,0.727,0.832,-5.851,0.0,0.105,5RsUlxLto4NZbhJpqJbHfN,https://api.spotify.com/v1/tracks/5RsUlxLto4NZbhJpqJbHfN,194120.0
5,Kool and The Gang,52,"{'neg': 0.0, 'neu': 0.543, 'pos': 0.457, 'compound': 0.9996}",['disco'],5.6,1981,6,518.4,26,4.4,Celebration,56,65.39,323,0.0,0.543,0.457,0.9996,disco,0.885,0.664,-11.806,0.0506,0.0767,3K7Q9PHUWPTaknlbFPThn2,https://api.spotify.com/v1/tracks/3K7Q9PHUWPTaknlbFPThn2,298867.0
6,Daryl Hall and John Oates,40,"{'neg': 0.039, 'neu': 0.638, 'pos': 0.323, 'compound': 0.999}",[],0.9,1981,7,432.9,12,5.6,Kiss On My List,22,104.64,387,0.039,0.638,0.323,0.999,none,0.815,0.741,-9.478,0.111,0.0689,7cDzJyC95jtGO9zAeZsWOg,https://api.spotify.com/v1/tracks/7cDzJyC95jtGO9zAeZsWOg,264987.0
7,Eddie Rabbitt,57,"{'neg': 0.089, 'neu': 0.41600000000000004, 'pos': 0.495, 'compound': 0.9996}",['country'],0.5,1981,8,396.9,7,4.0,I Love A Rainy Night,43,100.24,338,0.089,0.41600000000000004,0.495,0.9996,country,0.685,0.718,-7.724,0.0,0.0556,0zvNHIL7ci0ZzIoWU6RO2u,https://api.spotify.com/v1/tracks/0zvNHIL7ci0ZzIoWU6RO2u,191067.0
8,Dolly Parton,65,"{'neg': 0.08700000000000001, 'neu': 0.8280000000000001, 'pos': 0.085, 'compound': -0.37360000000000004}","['country', 'folk', 'pop']",-0.7000000000000001,1981,9,402.3,28,4.0,9 To 5,36,108.7,360,0.08700000000000001,0.8280000000000001,0.085,-0.37360000000000004,country,0.554,0.783,-5.852,1.54e-06,0.631,4w3tQBXhn5345eUXDGBWZG,https://api.spotify.com/v1/tracks/4w3tQBXhn5345eUXDGBWZG,162467.0
9,REO Speedwagon,32,"{'neg': 0.018000000000000002, 'neu': 0.6890000000000001, 'pos': 0.293, 'compound': 0.9966}",['rock'],-0.30000000000000004,1981,10,231.3,15,4.4,Keep On Loving You,17,107.69,203,0.018000000000000002,0.6890000000000001,0.293,0.9966,rock,0.306,0.722,-5.963,0.0,0.117,4rcHWl68ai6KvpXlc8vbnE,https://api.spotify.com/v1/tracks/4rcHWl68ai6KvpXlc8vbnE,200293.0
10,Sheena Easton,53,"{'neg': 0.076, 'neu': 0.884, 'pos': 0.04, 'compound': -0.8751}","['country', 'electronic/dance', 'pop']",0.5,1981,12,360.9,26,4.0,Morning Train,19,100.24,294,0.076,0.884,0.04,-0.8751,country,0.76,0.556,-8.872,0.0,0.148,1qvDt6W8oaTO9Q4pFNMFEm,https://api.spotify.com/v1/tracks/1qvDt6W8oaTO9Q4pFNMFEm,200827.0
11,Smokey Robinson,44,"{'neg': 0.196, 'neu': 0.752, 'pos': 0.051000000000000004, 'compound': -0.9912000000000001}","['hip-hop/rnb', 'soul']",0.1,1981,13,361.8,13,4.800000000000001,Being With You,29,106.67,317,0.196,0.752,0.051000000000000004,-0.9912000000000001,hip-hop/rnb,0.649,0.434,-9.529,2.44e-06,0.0822,5khAYmr8HHFwI3sp0Lw9wp,https://api.spotify.com/v1/tracks/5khAYmr8HHFwI3sp0Lw9wp,246960.0
12,Blondie,65,"{'neg': 0.063, 'neu': 0.846, 'pos': 0.091, 'compound': 0.547}","['disco', 'pop', 'rock']",0.5,1981,15,442.8,43,4.0,Rapture,13,100.24,375,0.063,0.846,0.091,0.547,disco,0.724,0.704,-8.258,0.00425,0.466,6F2vo4sxRNQ58VYe3pdiaL,https://api.spotify.com/v1/tracks/6F2vo4sxRNQ58VYe3pdiaL,299373.0
