,artist,num_lines,sentiment,tags,f_k_grade,year,pos,num_syllables,difficult_words,fog_index,title,num_dupes,flesch_index,num_words,sentiment_neg,sentiment_neu,sentiment_pos,sentiment_compound,genre,danceability,energy,loudness,instrumentalness,liveness,spotify_id,spotify_url,duration_ms
10,Jade,31,"{'neg': 0.01, 'neu': 0.76, 'pos': 0.231, 'compound': 0.9957}",[],1.3,1993,13,262.8,14,4.800000000000001,Don't Walk Away,18,98.21,222,0.01,0.76,0.231,0.9957,none,,,,,,,,
11,Jodeci,41,"{'neg': 0.077, 'neu': 0.726, 'pos': 0.197, 'compound': 0.9815}",[],0.9,1993,15,342.0,35,4.4,Lately,33,99.23,277,0.077,0.726,0.197,0.9815,none,0.377,0.315,-12.641,0.0,0.946,5hIljtQ1fRvDRc1aHdhwWK,https://api.spotify.com/v1/tracks/5hIljtQ1fRvDRc1aHdhwWK,373627.0
12,Robin S.,69,"{'neg': 0.037, 'neu': 0.666, 'pos': 0.297, 'compound': 0.999}",[],0.5,1993,17,502.2,24,4.0,Show Me Love,44,100.24,403,0.037,0.666,0.297,0.999,none,0.811,0.833,-4.259,2.06e-05,0.0769,4t0UsYzmmmZRMTWn77jiGF,https://api.spotify.com/v1/tracks/4t0UsYzmmmZRMTWn77jiGF,252107.0
13,Peabo Bryson,51,"{'neg': 0.033, 'neu': 0.854, 'pos': 0.114, 'compound': 0.9638000000000001}",['soul'],1.7000000000000002,1993,18,345.6,30,4.0,A Whole New World,22,91.78,268,0.033,0.854,0.114,0.9638000000000001,soul,0.516,0.32,-10.487,0.0,0.144,4tS8xQfyPGc7f4lJ1JP6BX,https://api.spotify.com/v1/tracks/4tS8xQfyPGc7f4lJ1JP6BX,243493.0
14,Janet Jackson,84,"{'neg': 0.011, 'neu': 0.906, 'pos': 0.083, 'compound': 0.9864}","['electronic/dance', 'pop']",-0.30000000000000004,1993,19,588.6,24,4.4,If,53,107.69,549,0.011,0.906,0.083,0.9864,electronic/dance,0.653,0.976,-5.173,0.00173,0.561,0t414ewhjcIiuPVF3QECz2,https://api.spotify.com/v1/tracks/0t414ewhjcIiuPVF3QECz2,271640.0
15,SWV,43,"{'neg': 0.042, 'neu': 0.853, 'pos': 0.105, 'compound': 0.9417000000000001}",[],-0.30000000000000004,1993,20,300.6,9,4.4,I'm So Into You,29,107.69,270,0.042,0.853,0.105,0.9417000000000001,none,,,,,,,,
16,Soul Asylum,43,"{'neg': 0.063, 'neu': 0.8260000000000001, 'pos': 0.111, 'compound': 0.8508}",[],2.1,1993,22,370.8,27,4.4,Runaway Train,17,90.77,283,0.063,0.8260000000000001,0.111,0.8508,none,0.613,0.72,-7.957,0.0,0.104,3TW48DvQ7ChwY1Yy1tkMaP,https://api.spotify.com/v1/tracks/3TW48DvQ7ChwY1Yy1tkMaP,265867.0
17,Billy Joel,47,"{'neg': 0.069, 'neu': 0.872, 'pos': 0.059000000000000004, 'compound': -0.1904}","['classical/soundtrack', 'pop', 'rock']",0.9,1993,26,359.1,22,4.4,The River Of Dreams,20,99.23,299,0.069,0.872,0.059000000000000004,-0.1904,classical/soundtrack,0.631,0.749,-8.15,5.21e-06,0.0667,30qVCFYKBtAENjTIBA8FPZ,https://api.spotify.com/v1/tracks/30qVCFYKBtAENjTIBA8FPZ,247627.0
18,Spin Doctors,85,"{'neg': 0.003, 'neu': 0.853, 'pos': 0.14400000000000002, 'compound': 0.9965}",[],-0.30000000000000004,1993,28,588.6,20,4.4,Two Princes,51,107.69,522,0.003,0.853,0.14400000000000002,0.9965,none,0.543,0.912,-10.71,2.1e-06,0.0565,4ePP9So5xRzspjLFVVbj90,https://api.spotify.com/v1/tracks/4ePP9So5xRzspjLFVVbj90,256733.0
19,Whitney Houston,56,"{'neg': 0.018000000000000002, 'neu': 0.861, 'pos': 0.121, 'compound': 0.9832000000000001}",['pop'],1.7000000000000002,1993,30,375.3,19,4.0,I Have Nothing,25,91.78,294,0.018000000000000002,0.861,0.121,0.9832000000000001,pop,0.54,0.401,-10.499,0.0,0.164,31er9IGsfFbwqy1pH4aiTP,https://api.spotify.com/v1/tracks/31er9IGsfFbwqy1pH4aiTP,289160.0
20,Arrested Development,40,"{'neg': 0.137, 'neu': 0.749, 'pos': 0.114, 'compound': -0.8743000000000001}",[],1.3,1993,31,376.2,37,4.800000000000001,Mr. Wendal,13,98.21,312,0.137,0.749,0.114,-0.8743000000000001,none,0.884,0.37,-11.353,0.00423,0.026,5DOYik1z3Of1wAFfY3dYbC,https://api.spotify.com/v1/tracks/5DOYik1z3Of1wAFfY3dYbC,247507.0
21,Rod Stewart,36,"{'neg': 0.127, 'neu': 0.628, 'pos': 0.245, 'compound': 0.9883000000000001}","['pop', 'rock']",0.9,1993,32,300.6,13,4.4,Have I Told You Lately,26,99.23,243,0.127,0.628,0.245,0.9883000000000001,pop,0.523,0.366,-14.069,0.0,0.094,6mIY6O7uNGgVqOoX70UAYh,https://api.spotify.com/v1/tracks/6mIY6O7uNGgVqOoX70UAYh,241507.0
22,Shanice,43,"{'neg': 0.012, 'neu': 0.809, 'pos': 0.179, 'compound': 0.9917}","['pop', 'hip-hop/rnb']",4.1,1993,33,315.0,30,4.0,Saving Forever For You,23,74.86,217,0.012,0.809,0.179,0.9917,pop,0.655,0.545,-8.163,0.0,0.0417,6pVU9bk1Tvbqlq719vJooz,https://api.spotify.com/v1/tracks/6pVU9bk1Tvbqlq719vJooz,268733.0
23,Meat Loaf,143,"{'neg': 0.046, 'neu': 0.721, 'pos': 0.233, 'compound': 0.9997}",['rock'],0.9,1993,36,1100.7,42,4.4,I'd Do Anything For Love,98,99.23,923,0.046,0.721,0.233,0.9997,rock,,,,,,,,
24,Onyx,76,"{'neg': 0.157, 'neu': 0.8210000000000001, 'pos': 0.022, 'compound': -0.9981000000000001}",[],1.7000000000000002,1993,37,761.4,88,5.2,Slam,22,97.2,631,0.157,0.8210000000000001,0.022,-0.9981000000000001,none,0.876,0.71,-12.908,0.00312,0.918,0W2mz7mvaBaEsC4rmoRNPn,https://api.spotify.com/v1/tracks/0W2mz7mvaBaEsC4rmoRNPn,218333.0
25,P.M. Dawn,61,"{'neg': 0.129, 'neu': 0.6890000000000001, 'pos': 0.181, 'compound': 0.9844}",[],1.7000000000000002,1993,38,620.1,50,5.2,Looking Through Patient Eyes,21,97.2,500,0.129,0.6890000000000001,0.181,0.9844,none,0.786,0.372,-17.765,5.9e-06,0.129,2cRlkoXssyeXXHjjaF06Za,https://api.spotify.com/v1/tracks/2cRlkoXssyeXXHjjaF06Za,249667.0
26,Whitney Houston,58,"{'neg': 0.039, 'neu': 0.855, 'pos': 0.107, 'compound': 0.9276000000000001}",['pop'],1.3,1993,39,366.3,21,3.6,I'm Every Woman,36,92.8,278,0.039,0.855,0.107,0.9276000000000001,pop,,,,,,,,
27,Shai,45,"{'neg': 0.027, 'neu': 0.786, 'pos': 0.186, 'compound': 0.9905}",[],0.9,1993,40,338.4,23,4.4,Baby I'm Yours,12,99.23,284,0.027,0.786,0.186,0.9905,none,0.705,0.575,-9.518,2.09e-05,0.12,3xSu3S8v206qwhob9N2LGJ,https://api.spotify.com/v1/tracks/3xSu3S8v206qwhob9N2LGJ,274667.0
28,Tina Turner,63,"{'neg': 0.178, 'neu': 0.67, 'pos': 0.152, 'compound': -0.8639}","['pop', 'hip-hop/rnb', 'rock', 'soul']",0.5,1993,42,423.0,24,4.0,I Don't Wanna Fight,34,100.24,355,0.178,0.67,0.152,-0.8639,pop,0.601,0.899,-4.084,3.44e-06,0.141,4D6i2CM29NHkUDI3jQ2afk,https://api.spotify.com/v1/tracks/4D6i2CM29NHkUDI3jQ2afk,265400.0
29,P.M. Dawn,36,"{'neg': 0.253, 'neu': 0.713, 'pos': 0.034, 'compound': -0.9984000000000001}",[],3.3,1993,43,463.5,22,5.6,I'd Die Without You,12,87.72,352,0.253,0.713,0.034,-0.9984000000000001,none,,,,,,,,
30,Naughty By Nature,90,"{'neg': 0.085, 'neu': 0.774, 'pos': 0.14100000000000001, 'compound': 0.9892000000000001}",[],0.9,1993,45,724.5,75,4.4,Hip Hop Hooray,20,99.23,584,0.085,0.774,0.14100000000000001,0.9892000000000001,none,0.862,0.642,-13.652,0.0,0.272,1w29UTa5uUvIri2tWtZ12Y,https://api.spotify.com/v1/tracks/1w29UTa5uUvIri2tWtZ12Y,267267.0
31,Toni Braxton,73,"{'neg': 0.23500000000000001, 'neu': 0.627, 'pos': 0.138, 'compound': -0.9874}",['pop'],0.5,1993,46,459.9,29,4.0,Another Sad Love Song,37,100.24,392,0.23500000000000001,0.627,0.138,-0.9874,pop,0.78,0.71,-7.429,3.49e-05,0.0366,70iDnqYvxCPl3mPd3ddxgD,https://api.spotify.com/v1/tracks/70iDnqYvxCPl3mPd3ddxgD,301560.0
32,Michael Jackson,52,"{'neg': 0.127, 'neu': 0.6890000000000001, 'pos': 0.185, 'compound': 0.9663}","['disco', 'pop', 'hip-hop/rnb', 'rock', 'soul']",0.9,1993,47,415.8,36,4.4,Will You Be There,20,99.23,354,0.127,0.6890000000000001,0.185,0.9663,disco,0.66,0.443,-10.199,0.0182,0.114,2rN2WzftSKZzDLFApWECWz,https://api.spotify.com/v1/tracks/2rN2WzftSKZzDLFApWECWz,352893.0
33,Bobby Brown,69,"{'neg': 0.092, 'neu': 0.841, 'pos': 0.067, 'compound': -0.8936000000000001}","['pop', 'hip-hop/rnb']",1.3,1993,49,584.1,29,4.800000000000001,Good Enough,32,98.21,497,0.092,0.841,0.067,-0.8936000000000001,pop,0.651,0.743,-9.254,0.000341,0.0406,3WFQ6pEp1BRXrDKQ825ze7,https://api.spotify.com/v1/tracks/3WFQ6pEp1BRXrDKQ825ze7,302093.0
34,4 Non Blondes,52,"{'neg': 0.06, 'neu': 0.8160000000000001, 'pos': 0.124, 'compound': 0.9286000000000001}",[],-0.30000000000000004,1993,50,376.2,13,4.4,What's Up,42,107.69,346,0.06,0.8160000000000001,0.124,0.9286000000000001,none,0.565,0.564,-10.044,0.0,0.114,0jWgAnTrNZmOGmqgvHhZEm,https://api.spotify.com/v1/tracks/0jWgAnTrNZmOGmqgvHhZEm,295533.0
35,Ace Of Base,40,"{'neg': 0.02, 'neu': 0.9420000000000001, 'pos': 0.037, 'compound': 0.6369}","['electronic/dance', 'pop']",2.1,1993,51,306.0,16,4.4,All That She Wants,34,90.77,244,0.02,0.9420000000000001,0.037,0.6369,electronic/dance,0.798,0.625,-9.689,7.98e-05,0.103,6kWJvPfC4DgUpRsXKNa9z9,https://api.spotify.com/v1/tracks/6kWJvPfC4DgUpRsXKNa9z9,211213.0
36,Dr. Dre,83,"{'neg': 0.153, 'neu': 0.726, 'pos': 0.121, 'compound': -0.9948}",[],1.7000000000000002,1993,53,842.4,85,5.2,Dre Day,21,97.2,700,0.153,0.726,0.121,-0.9948,none,0.748,0.52,-5.883,0.0,0.164,2gMQivNbWaNr1aqhe7Krhv,https://api.spotify.com/v1/tracks/2gMQivNbWaNr1aqhe7Krhv,349878.0
37,Brian McKnight,39,"{'neg': 0.183, 'neu': 0.731, 'pos': 0.08600000000000001, 'compound': -0.9634}","['pop', 'hip-hop/rnb', 'soul']",0.5,1993,54,268.2,15,4.0,One Last Cry,14,100.24,225,0.183,0.731,0.08600000000000001,-0.9634,pop,0.355,0.126,-13.801,0.000337,0.131,3l9OCOG3Vt6c2lxeMyGSIY,https://api.spotify.com/v1/tracks/3l9OCOG3Vt6c2lxeMyGSIY,295358.0
38,Xscape,35,"{'neg': 0.008, 'neu': 0.877, 'pos': 0.115, 'compound': 0.9744}",[],-0.30000000000000004,1993,55,255.6,13,4.4,Just Kickin' It,18,107.69,233,0.008,0.877,0.115,0.9744,none,0.694,0.365,-12.294,3.43e-05,0.401,51RvCRzeTqoQgdOBgcpHtT,https://api.spotify.com/v1/tracks/51RvCRzeTqoQgdOBgcpHtT,204133.0
39,2Pac,64,"{'neg': 0.074, 'neu': 0.8240000000000001, 'pos': 0.10200000000000001, 'compound': 0.9602}",[],0.9,1993,56,654.3,58,5.6,I Get Around,8,104.64,589,0.074,0.8240000000000001,0.10200000000000001,0.9602,none,0.846,0.416,-13.767,9.34e-06,0.238,4voEoczU7Ijborps9XF1n3,https://api.spotify.com/v1/tracks/4voEoczU7Ijborps9XF1n3,259000.0
40,Bon Jovi,53,"{'neg': 0.077, 'neu': 0.834, 'pos': 0.088, 'compound': 0.5976}",['rock'],0.1,1993,57,468.0,39,4.800000000000001,Bed Of Roses,22,106.67,416,0.077,0.834,0.088,0.5976,rock,0.309,0.596,-5.599,0.0,0.21,1zng9uqqXoPkmU05nsAlsw,https://api.spotify.com/v1/tracks/1zng9uqqXoPkmU05nsAlsw,394400.0
41,Mary J. Blige,57,"{'neg': 0.01, 'neu': 0.598, 'pos': 0.392, 'compound': 0.9996}",[],1.3,1993,58,461.7,17,4.800000000000001,Real Love,24,98.21,399,0.01,0.598,0.392,0.9996,none,0.769,0.781,-5.472,0.000371,0.0506,3XG801WWhqC753dekEBkMt,https://api.spotify.com/v1/tracks/3XG801WWhqC753dekEBkMt,269973.0
42,Aerosmith,55,"{'neg': 0.096, 'neu': 0.686, 'pos': 0.218, 'compound': 0.9945}",['rock'],-0.30000000000000004,1993,60,413.1,23,4.4,Cryin',28,107.69,370,0.096,0.686,0.218,0.9945,rock,0.445,0.856,-3.674,0.0101,0.367,0NJC0FDCODpPUntRTTQq97,https://api.spotify.com/v1/tracks/0NJC0FDCODpPUntRTTQq97,308333.0
43,Zhane,68,"{'neg': 0.004, 'neu': 0.879, 'pos': 0.116, 'compound': 0.9942000000000001}",[],1.3,1993,64,576.0,22,4.800000000000001,Hey Mr. D.J.,49,98.21,500,0.004,0.879,0.116,0.9942000000000001,none,0.865,0.645,-6.939,0.00117,0.109,7tklytz84iS8vnUJrBRSVj,https://api.spotify.com/v1/tracks/7tklytz84iS8vnUJrBRSVj,255027.0
44,Cypress Hill,88,"{'neg': 0.249, 'neu': 0.6990000000000001, 'pos': 0.052000000000000005, 'compound': -0.9981000000000001}","['hip-hop/rnb', 'religious']",1.7000000000000002,1993,65,612.9,46,4.0,Insane In The Brain,54,91.78,471,0.249,0.6990000000000001,0.052000000000000005,-0.9981000000000001,hip-hop/rnb,0.897,0.612,-10.489,0.186,0.0894,1oTHteQbmJw15rPxPVXUTv,https://api.spotify.com/v1/tracks/1oTHteQbmJw15rPxPVXUTv,208267.0
45,Madonna,70,"{'neg': 0.039, 'neu': 0.733, 'pos': 0.228, 'compound': 0.9987}","['electronic/dance', 'electronic/dance', 'pop']",1.3,1993,66,621.9,19,4.800000000000001,Deeper And Deeper,45,98.21,505,0.039,0.733,0.228,0.9987,electronic/dance,0.659,0.818,-7.09,0.299,0.336,6KU8g98m1tcrUXRNjPQeOI,https://api.spotify.com/v1/tracks/6KU8g98m1tcrUXRNjPQeOI,333467.0
46,Madonna,70,"{'neg': 0.07200000000000001, 'neu': 0.795, 'pos': 0.134, 'compound': 0.9819}","['electronic/dance', 'electronic/dance', 'pop']",0.9,1993,67,549.0,20,4.4,Rain,37,99.23,470,0.07200000000000001,0.795,0.134,0.9819,electronic/dance,0.592,0.642,-9.38,0.00134,0.131,3b3PnE1ROIZzILjmCGjVib,https://api.spotify.com/v1/tracks/3b3PnE1ROIZzILjmCGjVib,328987.0
47,Inner Circle,93,"{'neg': 0.256, 'neu': 0.729, 'pos': 0.015, 'compound': -0.9995}",['reggae'],0.9,1993,69,681.3,18,4.4,Bad Boys,86,99.23,580,0.256,0.729,0.015,-0.9995,reggae,0.781,0.722,-8.376,0.00042,0.077,0qeKzbUsW0V4ZWRJrHNiD3,https://api.spotify.com/v1/tracks/0qeKzbUsW0V4ZWRJrHNiD3,229375.0
48,Jon Secada,55,"{'neg': 0.034, 'neu': 0.724, 'pos': 0.241, 'compound': 0.997}",[],0.5,1993,71,385.2,22,4.0,Do You Believe In Us,34,100.24,323,0.034,0.724,0.241,0.997,none,0.662,0.891,-7.245,3.64e-06,0.634,3u5e3ovyvQLoauwUzWezvX,https://api.spotify.com/v1/tracks/3u5e3ovyvQLoauwUzWezvX,239267.0
49,Jon Secada,22,"{'neg': 0.025, 'neu': 0.812, 'pos': 0.162, 'compound': 0.9485}",[],-0.30000000000000004,1993,72,163.8,9,4.4,Angel,6,107.69,146,0.025,0.812,0.162,0.9485,none,0.485,0.477,-8.948,3.35e-05,0.202,543d68hZ4dzVePFfdVc0Ki,https://api.spotify.com/v1/tracks/543d68hZ4dzVePFfdVc0Ki,275040.0
50,Janet Jackson,40,"{'neg': 0.157, 'neu': 0.762, 'pos': 0.081, 'compound': -0.9502}","['electronic/dance', 'pop']",0.5,1993,74,267.3,17,4.0,Again,13,100.24,222,0.157,0.762,0.081,-0.9502,electronic/dance,0.873,0.591,-8.942,0.0071,0.104,1GrikfH0jDejDvrxo84n4P,https://api.spotify.com/v1/tracks/1GrikfH0jDejDvrxo84n4P,301200.0
51,Restless Heart,28,"{'neg': 0.182, 'neu': 0.653, 'pos': 0.165, 'compound': -0.0649}",['country'],0.5,1993,76,191.7,14,4.0,When She Cries,10,100.24,161,0.182,0.653,0.165,-0.0649,country,0.666,0.521,-10.993,0.0,0.0604,61EQfJXizp4MIpLYWyLoQI,https://api.spotify.com/v1/tracks/61EQfJXizp4MIpLYWyLoQI,222187.0
52,Inner Circle,80,"{'neg': 0.074, 'neu': 0.882, 'pos': 0.044, 'compound': -0.9601000000000001}",['reggae'],-1.4,1993,77,558.0,13,4.4,Sweat,61,116.15,547,0.074,0.882,0.044,-0.9601000000000001,reggae,0.787,0.727,-7.705,0.0,0.157,1SssFw74DdHVjRa6ADggdD,https://api.spotify.com/v1/tracks/1SssFw74DdHVjRa6ADggdD,227067.0
53,Ice Cube,63,"{'neg': 0.232, 'neu': 0.7000000000000001, 'pos': 0.068, 'compound': -0.9986}",['hip-hop/rnb'],1.7000000000000002,1993,78,611.1,78,5.2,It Was A Good Day,14,97.2,512,0.232,0.7000000000000001,0.068,-0.9986,hip-hop/rnb,0.798,0.744,-5.328,0.000106,0.292,2qOm7ukLyHUXWyR4ZWLwxA,https://api.spotify.com/v1/tracks/2qOm7ukLyHUXWyR4ZWLwxA,260000.0
54,Captain Hollywood Project,58,"{'neg': 0.116, 'neu': 0.796, 'pos': 0.088, 'compound': -0.892}",['electronic/dance'],0.5,1993,79,406.8,29,4.0,More And More,33,100.24,333,0.116,0.796,0.088,-0.892,electronic/dance,0.661,0.847,-11.855,0.835,0.0863,0JXXm3RqxU8EKzX4P8M0n3,https://api.spotify.com/v1/tracks/0JXXm3RqxU8EKzX4P8M0n3,253573.0
55,Heights,26,"{'neg': 0.03, 'neu': 0.85, 'pos': 0.12, 'compound': 0.9583}",[],0.1,1993,80,226.8,4,4.800000000000001,How Do You Talk To An Angel,22,106.67,205,0.03,0.85,0.12,0.9583,none,0.404,0.51,-11.353,6.32e-06,0.0789,2QVHmiFTjFsHyxONRdbkcq,https://api.spotify.com/v1/tracks/2QVHmiFTjFsHyxONRdbkcq,227267.0
56,Digable Planets,79,"{'neg': 0.042, 'neu': 0.7010000000000001, 'pos': 0.256, 'compound': 0.9991000000000001}","['jazz', 'religious']",1.3,1993,81,700.2,67,4.800000000000001,Rebirth Of Slick,16,98.21,593,0.042,0.7010000000000001,0.256,0.9991000000000001,jazz,0.884,0.334,-18.943,0.0588,0.107,26q6YTrXt9l8qshIveiTX9,https://api.spotify.com/v1/tracks/26q6YTrXt9l8qshIveiTX9,261267.0
57,Haddaway,64,"{'neg': 0.012, 'neu': 0.621, 'pos': 0.367, 'compound': 0.9992000000000001}",['pop'],-1.0,1993,82,339.3,8,3.6,What Is Love,73,109.72,308,0.012,0.621,0.367,0.9992000000000001,pop,0.69,0.805,-5.979,0.00282,0.281,4v6jydWBTAIqnyPVNyOAdc,https://api.spotify.com/v1/tracks/4v6jydWBTAIqnyPVNyOAdc,269373.0
58,Michael Bolton,35,"{'neg': 0.038, 'neu': 0.636, 'pos': 0.326, 'compound': 0.9977}","['pop', 'rock']",0.9,1993,83,276.3,8,4.4,To Love Somebody,11,99.23,223,0.038,0.636,0.326,0.9977,pop,0.367,0.353,-11.786,0.0,0.1,4ye6YRG07XMpZZ9Y9tNTt6,https://api.spotify.com/v1/tracks/4ye6YRG07XMpZZ9Y9tNTt6,247973.0
59,En Vogue,74,"{'neg': 0.158, 'neu': 0.6920000000000001, 'pos': 0.15, 'compound': 0.9438000000000001}",[],0.5,1993,84,536.4,46,4.0,"Give It Up, Turn It Loose",18,100.24,437,0.158,0.6920000000000001,0.15,0.9438000000000001,none,0.836,0.58,-8.778,0.000271,0.0379,61vIGLnOsYaydUUKfJ9XC5,https://api.spotify.com/v1/tracks/61vIGLnOsYaydUUKfJ9XC5,312040.0
60,Kris Kross,56,"{'neg': 0.033, 'neu': 0.797, 'pos': 0.17, 'compound': 0.9976}",[],1.7000000000000002,1993,85,580.5,50,5.2,Alright,1,97.2,503,0.033,0.797,0.17,0.9976,none,0.803,0.582,-11.286,4.26e-05,0.252,3uGjLZ5abCyCfYXBVfpf8X,https://api.spotify.com/v1/tracks/3uGjLZ5abCyCfYXBVfpf8X,243333.0
61,Ice Cube,68,"{'neg': 0.231, 'neu': 0.684, 'pos': 0.085, 'compound': -0.9988}",['hip-hop/rnb'],1.7000000000000002,1993,86,654.3,71,5.2,Check Yo Self,9,97.2,554,0.231,0.684,0.085,-0.9988,hip-hop/rnb,0.934,0.735,-6.668,8.6e-06,0.107,3NGT0Td7H4Is1qrlDQJxma,https://api.spotify.com/v1/tracks/3NGT0Td7H4Is1qrlDQJxma,273107.0
62,Go West,63,"{'neg': 0.03, 'neu': 0.651, 'pos': 0.32, 'compound': 0.9989}",['pop'],-0.7000000000000001,1993,89,414.0,25,4.0,Faithful,35,108.7,362,0.03,0.651,0.32,0.9989,pop,0.615,0.912,-8.028,0.0,0.0966,6lP1Tmf5VdZYviohSQoMiH,https://api.spotify.com/v1/tracks/6lP1Tmf5VdZYviohSQoMiH,265560.0
63,Rod Stewart,42,"{'neg': 0.098, 'neu': 0.718, 'pos': 0.185, 'compound': 0.9761000000000001}","['pop', 'rock']",2.9,1993,90,333.9,10,4.0,Reason To Believe,36,83.32,231,0.098,0.718,0.185,0.9761000000000001,pop,0.375,0.507,-13.372,0.00139,0.26,3rGuoVKM5CwEo7eHyeXYIB,https://api.spotify.com/v1/tracks/3rGuoVKM5CwEo7eHyeXYIB,250507.0
64,Tears For Fears,63,"{'neg': 0.08600000000000001, 'neu': 0.74, 'pos': 0.17400000000000002, 'compound': 0.989}",[],0.5,1993,91,439.2,31,4.0,Break It Down Again,33,100.24,361,0.08600000000000001,0.74,0.17400000000000002,0.989,none,0.681,0.742,-7.0,0.422,0.121,15kc3DJyYixeEEq5kRRrOm,https://api.spotify.com/v1/tracks/15kc3DJyYixeEEq5kRRrOm,271533.0
65,Aerosmith,56,"{'neg': 0.193, 'neu': 0.74, 'pos': 0.067, 'compound': -0.9921000000000001}",['rock'],1.3,1993,94,518.4,24,4.800000000000001,Livin' On The Edge,32,98.21,424,0.193,0.74,0.067,-0.9921000000000001,rock,0.399,0.881,-4.341,0.00429,0.39,4avSaixVwu8uqfSs7zgoj3,https://api.spotify.com/v1/tracks/4avSaixVwu8uqfSs7zgoj3,380893.0
