,artist,num_lines,sentiment,tags,f_k_grade,year,pos,num_syllables,difficult_words,fog_index,title,num_dupes,flesch_index,num_words,sentiment_neg,sentiment_neu,sentiment_pos,sentiment_compound,genre,danceability,energy,loudness,instrumentalness,liveness,spotify_id,spotify_url,duration_ms
0,Ray Charles,41,"{'neg': 0.137, 'neu': 0.742, 'pos': 0.121, 'compound': -0.7278}","['blues', 'country', 'jazz', 'pop', 'hip-hop/rnb', 'soul']",1.7000000000000002,1962,2,273.6,14,4.0,I Can't Stop Loving You,19,91.78,215,0.137,0.742,0.121,-0.7278,blues,0.31,0.279,-13.552,0.0,0.318,79nJj5dMyTsUzKvN5jUXsJ,https://api.spotify.com/v1/tracks/79nJj5dMyTsUzKvN5jUXsJ,256120.0
1,Bobby Vinton,37,"{'neg': 0.0, 'neu': 0.784, 'pos': 0.216, 'compound': 0.9898}",[],0.1,1962,4,206.1,11,3.6,Roses Are Red,17,101.26,174,0.0,0.784,0.216,0.9898,none,0.515,0.218,-10.071,0.0,0.302,0qYok0f8O5DE8yJSo146dn,https://api.spotify.com/v1/tracks/0qYok0f8O5DE8yJSo146dn,158933.0
2,Chubby Checker,34,"{'neg': 0.079, 'neu': 0.8210000000000001, 'pos': 0.101, 'compound': 0.8052}",[],-0.7000000000000001,1962,9,192.6,9,4.0,The Twist,17,108.7,176,0.079,0.8210000000000001,0.101,0.8052,none,0.533,0.638,-7.13,0.0,0.0729,3ohLnESFgYACPMCkoTOzqE,https://api.spotify.com/v1/tracks/3ohLnESFgYACPMCkoTOzqE,153760.0
3,Shirelles,20,"{'neg': 0.0, 'neu': 0.666, 'pos': 0.334, 'compound': 0.9932000000000001}","['pop', 'hip-hop/rnb', 'soul']",-0.7000000000000001,1962,10,119.7,5,4.0,Soldier Boy,9,108.7,107,0.0,0.666,0.334,0.9932000000000001,pop,0.569,0.198,-15.481,0.0002,0.331,6g4Oyy8IwraOjPl7nqnROq,https://api.spotify.com/v1/tracks/6g4Oyy8IwraOjPl7nqnROq,162013.0
4,Gene Chandler,37,"{'neg': 0.057, 'neu': 0.718, 'pos': 0.225, 'compound': 0.9906}",[],-0.7000000000000001,1962,13,234.0,7,4.0,Duke Of Earl,26,108.7,210,0.057,0.718,0.225,0.9906,none,0.422,0.28,-11.277,0.0,0.297,6Hy22YDN9HJMRlJP1LwnJy,https://api.spotify.com/v1/tracks/6Hy22YDN9HJMRlJP1LwnJy,147841.0
5,Neil Sedaka,36,"{'neg': 0.094, 'neu': 0.849, 'pos': 0.058, 'compound': -0.7364}",[],-0.30000000000000004,1962,15,277.2,12,4.4,Breaking Up Is Hard To Do,18,107.69,242,0.094,0.849,0.058,-0.7364,none,0.743,0.799,-5.466,0.0,0.0635,2x6pbpjVGjiWCcH89IK8AX,https://api.spotify.com/v1/tracks/2x6pbpjVGjiWCcH89IK8AX,139200.0
6,Chubby Checker,40,"{'neg': 0.139, 'neu': 0.676, 'pos': 0.186, 'compound': 0.9289000000000001}",[],0.5,1962,17,293.4,14,4.0,Slow Twistin',18,100.24,235,0.139,0.676,0.186,0.9289000000000001,none,0.804,0.689,-6.892,0.0,0.0391,6Ie2IgHpf1Pgdo5swugul3,https://api.spotify.com/v1/tracks/6Ie2IgHpf1Pgdo5swugul3,164853.0
7,Johnny Tillotson,21,"{'neg': 0.17300000000000001, 'neu': 0.797, 'pos': 0.03, 'compound': -0.9669000000000001}",[],1.3,1962,18,202.5,10,4.800000000000001,It Keeps Right On a-Hurtin',6,98.21,165,0.17300000000000001,0.797,0.03,-0.9669000000000001,none,0.425,0.289,-10.358,0.0,0.192,4D3VM6qsZNLg1XRkSzZRKG,https://api.spotify.com/v1/tracks/4D3VM6qsZNLg1XRkSzZRKG,169573.0
8,Mary Wells,40,"{'neg': 0.067, 'neu': 0.639, 'pos': 0.294, 'compound': 0.9973000000000001}",[],1.7000000000000002,1962,19,306.9,28,4.0,The One Who Really Loves You,17,91.78,236,0.067,0.639,0.294,0.9973000000000001,none,0.75,0.398,-14.516,0.0,0.18,4Sz8zFchpHQVQVqVyGz5Jb,https://api.spotify.com/v1/tracks/4Sz8zFchpHQVQVqVyGz5Jb,165333.0
9,Elvis Presley,27,"{'neg': 0.126, 'neu': 0.507, 'pos': 0.366, 'compound': 0.9955}","['blues', 'country', 'pop', 'rock']",-0.30000000000000004,1962,20,194.4,10,4.4,Good Luck Charm,14,107.69,173,0.126,0.507,0.366,0.9955,blues,0.618,0.467,-13.166,1.05e-05,0.5,19gotedXtqeE8dWju6WURW,https://api.spotify.com/v1/tracks/19gotedXtqeE8dWju6WURW,145080.0
