,artist,num_lines,sentiment,tags,f_k_grade,year,pos,num_syllables,difficult_words,fog_index,title,num_dupes,flesch_index,num_words,sentiment_neg,sentiment_neu,sentiment_pos,sentiment_compound,genre,danceability,energy,loudness,instrumentalness,liveness,spotify_id,spotify_url,duration_ms
0,Lionel Richie,36,"{'neg': 0.055, 'neu': 0.834, 'pos': 0.112, 'compound': 0.9022}","['pop', 'soul']",0.5,1986,2,252.9,19,4.0,"Say You, Say Me",29,100.24,214,0.055,0.834,0.112,0.9022,pop,0.636,0.405,-11.113,0.0,0.0804,17CPezzLWzvGfpZW6X8XT0,https://api.spotify.com/v1/tracks/17CPezzLWzvGfpZW6X8XT0,241067.0
1,Patti Labelle,52,"{'neg': 0.059000000000000004, 'neu': 0.808, 'pos': 0.133, 'compound': 0.983}",[],0.9,1986,4,398.7,22,4.4,On My Own,26,99.23,338,0.059000000000000004,0.808,0.133,0.983,none,0.62,0.402,-12.964,6.13e-05,0.312,5HrVgmO1govSOrPUehW1VV,https://api.spotify.com/v1/tracks/5HrVgmO1govSOrPUehW1VV,290840.0
2,Mr. Mister,43,"{'neg': 0.073, 'neu': 0.6990000000000001, 'pos': 0.227, 'compound': 0.9944000000000001}",[],-0.30000000000000004,1986,5,306.0,9,4.4,Broken Wings,26,107.69,277,0.073,0.6990000000000001,0.227,0.9944000000000001,none,0.286,0.5,-14.281,4.57e-05,0.108,78FHUZRbFDCG6VkRAQdFLm,https://api.spotify.com/v1/tracks/78FHUZRbFDCG6VkRAQdFLm,343933.0
3,Whitney Houston,64,"{'neg': 0.057, 'neu': 0.683, 'pos': 0.259, 'compound': 0.9989}",['pop'],-0.30000000000000004,1986,6,460.8,18,4.4,How Will I Know,36,107.69,420,0.057,0.683,0.259,0.9989,pop,0.832,0.544,-12.697,0.000139,0.632,5tdKaKLnC4SgtDZ6RlWeal,https://api.spotify.com/v1/tracks/5tdKaKLnC4SgtDZ6RlWeal,275533.0
4,Eddie Murphy,28,"{'neg': 0.012, 'neu': 0.666, 'pos': 0.323, 'compound': 0.9975}",[],1.7000000000000002,1986,7,289.8,14,5.2,Party All The Time,12,97.2,232,0.012,0.666,0.323,0.9975,none,0.699,0.696,-13.045,0.000345,0.0427,6N5DRCQUSXT1qQqmqsO92B,https://api.spotify.com/v1/tracks/6N5DRCQUSXT1qQqmqsO92B,253293.0
5,Survivor,24,"{'neg': 0.185, 'neu': 0.718, 'pos': 0.097, 'compound': -0.9318000000000001}",[],2.1,1986,8,223.2,29,4.4,Burning Heart,8,90.77,167,0.185,0.718,0.097,-0.9318000000000001,none,0.652,0.609,-9.684,8.79e-06,0.0573,2VN7uPrbryJ7nE2MXX3f9a,https://api.spotify.com/v1/tracks/2VN7uPrbryJ7nE2MXX3f9a,230107.0
6,Mr. Mister,42,"{'neg': 0.048, 'neu': 0.937, 'pos': 0.015, 'compound': -0.8378}",[],2.5,1986,9,385.2,20,4.800000000000001,Kyrie,57,89.75,308,0.048,0.937,0.015,-0.8378,none,0.489,0.676,-8.769,0.0,0.389,5BXj1QDRU77J1ngVavG1tI,https://api.spotify.com/v1/tracks/5BXj1QDRU77J1ngVavG1tI,256960.0
7,Robert Palmer,66,"{'neg': 0.008, 'neu': 0.5690000000000001, 'pos': 0.423, 'compound': 0.9999}","['pop', 'rock']",2.5,1986,10,648.9,14,4.800000000000001,Addicted To Love,55,89.75,506,0.008,0.5690000000000001,0.423,0.9999,pop,0.702,0.578,-13.415,5.89e-06,0.0425,5izGeTxueiFX1UPFGohY9w,https://api.spotify.com/v1/tracks/5izGeTxueiFX1UPFGohY9w,363640.0
8,Whitney Houston,39,"{'neg': 0.042, 'neu': 0.59, 'pos': 0.367, 'compound': 0.9991000000000001}",['pop'],2.5,1986,11,393.3,27,4.800000000000001,Greatest Love Of All,20,89.75,298,0.042,0.59,0.367,0.9991000000000001,pop,0.502,0.305,-16.011,3.55e-06,0.117,6yJxCltgtmGxIgKOS6ndnu,https://api.spotify.com/v1/tracks/6yJxCltgtmGxIgKOS6ndnu,291400.0
9,Atlantic Starr,37,"{'neg': 0.131, 'neu': 0.712, 'pos': 0.157, 'compound': 0.9127000000000001}","['disco', 'pop']",1.7000000000000002,1986,12,364.5,22,5.2,Secret Lovers,13,97.2,307,0.131,0.712,0.157,0.9127000000000001,disco,0.339,0.379,-15.08,3.56e-06,0.219,4nKPgKXfFiPW7cNex5oDtt,https://api.spotify.com/v1/tracks/4nKPgKXfFiPW7cNex5oDtt,330667.0
10,Peter Cetera,37,"{'neg': 0.061, 'neu': 0.634, 'pos': 0.305, 'compound': 0.9975}",[],0.9,1986,14,309.6,20,4.4,Glory Of Love,18,99.23,250,0.061,0.634,0.305,0.9975,none,0.518,0.585,-8.485,2.43e-06,0.31,1eyq8cjUQ2daFthW2PC2GM,https://api.spotify.com/v1/tracks/1eyq8cjUQ2daFthW2PC2GM,258120.0
11,Pet Shop Boys,53,"{'neg': 0.061, 'neu': 0.92, 'pos': 0.019, 'compound': -0.9013}","['disco', 'electronic/dance', 'pop']",-0.30000000000000004,1986,15,354.6,31,4.4,West End Girls,34,107.69,325,0.061,0.92,0.019,-0.9013,disco,0.648,0.947,-6.617,0.0567,0.105,7FlwylpJSe3ea6m1IrkizS,https://api.spotify.com/v1/tracks/7FlwylpJSe3ea6m1IrkizS,245360.0
