,artist,num_lines,sentiment,tags,f_k_grade,year,pos,num_syllables,difficult_words,fog_index,title,num_dupes,flesch_index,num_words,sentiment_neg,sentiment_neu,sentiment_pos,sentiment_compound,genre,danceability,energy,loudness,instrumentalness,liveness,spotify_id,spotify_url,duration_ms
0,Madonna,43,"{'neg': 0.041, 'neu': 0.6990000000000001, 'pos': 0.26, 'compound': 0.9949}","['electronic/dance', 'electronic/dance', 'pop']",0.5,1985,2,274.5,17,4.0,Like A Virgin,19,100.24,227,0.041,0.6990000000000001,0.26,0.9949,electronic/dance,0.773,0.656,-10.88,0.00323,0.0697,1ZPlNanZsJSPK5h9YZZFbZ,https://api.spotify.com/v1/tracks/1ZPlNanZsJSPK5h9YZZFbZ,218627.0
1,Foreigner,46,"{'neg': 0.032, 'neu': 0.734, 'pos': 0.234, 'compound': 0.9971000000000001}",['rock'],1.3,1985,4,417.6,14,4.800000000000001,I Want To Know What Love Is,21,98.21,362,0.032,0.734,0.234,0.9971000000000001,rock,0.477,0.471,-10.036,1.76e-06,0.131,1JLn8RhQzHz3qDqsChcmBl,https://api.spotify.com/v1/tracks/1JLn8RhQzHz3qDqsChcmBl,304787.0
2,Chaka Khan,61,"{'neg': 0.01, 'neu': 0.843, 'pos': 0.147, 'compound': 0.9958}",[],0.1,1985,5,489.6,21,4.800000000000001,I Feel For You,41,106.67,440,0.01,0.843,0.147,0.9958,none,0.698,0.912,-8.993,0.0222,0.279,5yR9u8QiOt8hJaddv32oo7,https://api.spotify.com/v1/tracks/5yR9u8QiOt8hJaddv32oo7,343400.0
3,Daryl Hall and John Oates,54,"{'neg': 0.036000000000000004, 'neu': 0.921, 'pos': 0.043000000000000003, 'compound': 0.33230000000000004}",[],0.9,1985,6,435.6,22,4.4,Out Of Touch,33,99.23,367,0.036000000000000004,0.921,0.043000000000000003,0.33230000000000004,none,0.806,0.649,-9.004,5.55e-05,0.0557,7o67roCVsFiCt7Cf0ZLOJq,https://api.spotify.com/v1/tracks/7o67roCVsFiCt7Cf0ZLOJq,249573.0
4,Tears For Fears,27,"{'neg': 0.063, 'neu': 0.757, 'pos': 0.18, 'compound': 0.9757}",[],3.3,1985,7,225.0,22,4.4,Everybody Wants To Rule The World,10,82.31,162,0.063,0.757,0.18,0.9757,none,0.645,0.795,-12.095,0.00389,0.104,4RvWPyQ5RL0ao9LPZeSouE,https://api.spotify.com/v1/tracks/4RvWPyQ5RL0ao9LPZeSouE,251489.0
5,Dire Straits,39,"{'neg': 0.0, 'neu': 0.853, 'pos': 0.147, 'compound': 0.9903000000000001}",['rock'],1.3,1985,8,377.1,29,4.800000000000001,Money For Nothing,17,98.21,306,0.0,0.853,0.147,0.9903000000000001,rock,0.667,0.655,-9.339,0.000894,0.0641,4yqtwO7MQIIXqoiRBPHAgR,https://api.spotify.com/v1/tracks/4yqtwO7MQIIXqoiRBPHAgR,506400.0
6,Madonna,47,"{'neg': 0.203, 'neu': 0.685, 'pos': 0.112, 'compound': -0.975}","['electronic/dance', 'electronic/dance', 'pop']",-0.7000000000000001,1985,9,290.7,12,4.0,Crazy For You,29,108.7,258,0.203,0.685,0.112,-0.975,electronic/dance,0.662,0.719,-6.606,0.0,0.102,6B4oVElDIKRNcNUary0WG7,https://api.spotify.com/v1/tracks/6B4oVElDIKRNcNUary0WG7,224320.0
7,a-ha,38,"{'neg': 0.054, 'neu': 0.848, 'pos': 0.098, 'compound': 0.8959}","['electronic/dance', 'pop', 'rock']",0.5,1985,10,245.7,18,4.0,Take On Me,18,100.24,205,0.054,0.848,0.098,0.8959,electronic/dance,0.573,0.902,-7.638,0.00125,0.0928,2WfaOiMkCvy7F5fcp2zZ8L,https://api.spotify.com/v1/tracks/2WfaOiMkCvy7F5fcp2zZ8L,225280.0
8,Paul Young,32,"{'neg': 0.022, 'neu': 0.9380000000000001, 'pos': 0.04, 'compound': 0.5362}","['pop', 'rock']",2.5,1985,11,314.1,15,4.800000000000001,Everytime You Go Away,20,89.75,248,0.022,0.9380000000000001,0.04,0.5362,pop,0.607,0.643,-11.493,0.000153,0.118,0IpfTMKENGLJcULkMnU8Rb,https://api.spotify.com/v1/tracks/0IpfTMKENGLJcULkMnU8Rb,321573.0
9,REO Speedwagon,37,"{'neg': 0.079, 'neu': 0.779, 'pos': 0.14200000000000002, 'compound': 0.9387000000000001}",['rock'],2.9,1985,13,394.2,19,5.2,Can't Fight This Feeling,20,88.74,307,0.079,0.779,0.14200000000000002,0.9387000000000001,rock,,,,,,,,
10,Starship,55,"{'neg': 0.045, 'neu': 0.897, 'pos': 0.058, 'compound': 0.5903}","['pop', 'rock']",1.3,1985,14,512.1,37,4.800000000000001,We Built This City,42,98.21,416,0.045,0.897,0.058,0.5903,pop,0.661,0.908,-4.897,0.0,0.0708,6OnfBiiSc9RGKiBKKtZXgQ,https://api.spotify.com/v1/tracks/6OnfBiiSc9RGKiBKKtZXgQ,296080.0
