,artist,num_lines,sentiment,tags,f_k_grade,year,pos,num_syllables,difficult_words,fog_index,title,num_dupes,flesch_index,num_words,sentiment_neg,sentiment_neu,sentiment_pos,sentiment_compound,genre,danceability,energy,loudness,instrumentalness,liveness,spotify_id,spotify_url,duration_ms
0,Ke$ha,86,"{'neg': 0.052000000000000005, 'neu': 0.798, 'pos': 0.15, 'compound': 0.991}","['electronic/dance', 'pop']",-0.7000000000000001,2010,1,506.7,29,4.0,TiK ToK,66,108.7,474,0.052000000000000005,0.798,0.15,0.991,electronic/dance,,,,,,,,
1,Lady Antebellum,20,"{'neg': 0.097, 'neu': 0.854, 'pos': 0.049, 'compound': -0.8956000000000001}","['country', 'pop']",1.3,2010,2,246.6,17,6.0,Need You Now,10,103.63,218,0.097,0.854,0.049,-0.8956000000000001,country,0.587,0.622,-5.535,0.000636,0.2,11EX5yhxr9Ihl3IN1asrfK,https://api.spotify.com/v1/tracks/11EX5yhxr9Ihl3IN1asrfK,277573.0
2,Train,40,"{'neg': 0.034, 'neu': 0.846, 'pos': 0.11900000000000001, 'compound': 0.9669000000000001}","['alternative/indie', 'pop']",1.3,2010,3,338.4,26,4.800000000000001,"Hey, Soul Sister",22,98.21,289,0.034,0.846,0.11900000000000001,0.9669000000000001,alternative/indie,0.673,0.886,-4.44,0.0,0.0826,4HlFJV71xXKIGcU3kRyttv,https://api.spotify.com/v1/tracks/4HlFJV71xXKIGcU3kRyttv,216773.0
3,Katy Perry,71,"{'neg': 0.037, 'neu': 0.807, 'pos': 0.156, 'compound': 0.9939}",['pop'],1.7000000000000002,2010,4,553.5,51,4.0,California Gurls,35,91.78,413,0.037,0.807,0.156,0.9939,pop,0.791,0.754,-3.729,0.0,0.163,6tS3XVuOyu10897O3ae7bi,https://api.spotify.com/v1/tracks/6tS3XVuOyu10897O3ae7bi,234653.0
4,Usher,63,"{'neg': 0.019, 'neu': 0.756, 'pos': 0.225, 'compound': 0.9988}",[],0.5,2010,5,558.9,25,5.2,OMG,35,105.66,506,0.019,0.756,0.225,0.9988,none,0.781,0.745,-5.81,1.14e-05,0.36,1bM50INir8voAkVoKuvEUI,https://api.spotify.com/v1/tracks/1bM50INir8voAkVoKuvEUI,269493.0
5,Eminem,72,"{'neg': 0.159, 'neu': 0.653, 'pos': 0.187, 'compound': 0.9816}","['hip-hop/rnb', 'religious', 'alternative/indie']",2.5,2010,7,880.2,56,6.0,Love The Way You Lie,37,95.17,731,0.159,0.653,0.187,0.9816,hip-hop/rnb,0.749,0.925,-5.034,0.0,0.52,15JINEqzVMv3SvJTAXAKED,https://api.spotify.com/v1/tracks/15JINEqzVMv3SvJTAXAKED,263373.0
6,Lady Gaga,113,"{'neg': 0.198, 'neu': 0.443, 'pos': 0.358, 'compound': 0.9988}","['electronic/dance', 'pop']",0.5,2010,8,706.5,30,4.0,Bad Romance,85,100.24,603,0.198,0.443,0.358,0.9988,electronic/dance,0.696,0.921,-3.755,5.24e-05,0.0842,0SiywuOBRcynK0uKGWdCnn,https://api.spotify.com/v1/tracks/0SiywuOBRcynK0uKGWdCnn,294573.0
7,Taio Cruz,59,"{'neg': 0.005, 'neu': 0.852, 'pos': 0.14300000000000002, 'compound': 0.9918}",[],0.9,2010,9,431.1,13,4.4,Dynamite,47,99.23,372,0.005,0.852,0.14300000000000002,0.9918,none,0.754,0.804,-3.177,0.0,0.0329,1DqdF42leyFIzqNDv9CjId,https://api.spotify.com/v1/tracks/1DqdF42leyFIzqNDv9CjId,203867.0
8,Taio Cruz,63,"{'neg': 0.096, 'neu': 0.849, 'pos': 0.056, 'compound': -0.921}",[],-0.30000000000000004,2010,10,481.5,37,4.4,Break Your Heart,51,107.69,421,0.096,0.849,0.056,-0.921,none,0.666,0.899,-4.676,0.0,0.0677,1CdqVF1ywD0ZO1zXtB9yWa,https://api.spotify.com/v1/tracks/1CdqVF1ywD0ZO1zXtB9yWa,186267.0
9,Enrique Iglesias,89,"{'neg': 0.053, 'neu': 0.656, 'pos': 0.291, 'compound': 0.9992000000000001}","['electronic/dance', 'pop']",1.7000000000000002,2010,12,633.6,52,4.0,I Like It,42,91.78,492,0.053,0.656,0.291,0.9992000000000001,electronic/dance,0.646,0.94,-2.856,0.0,0.0691,4nVyHATevhl5RC6Qmoko5H,https://api.spotify.com/v1/tracks/4nVyHATevhl5RC6Qmoko5H,231787.0
