,artist,num_lines,sentiment,tags,f_k_grade,year,pos,num_syllables,difficult_words,fog_index,title,num_dupes,flesch_index,num_words,sentiment_neg,sentiment_neu,sentiment_pos,sentiment_compound
14,Dazz Band,95,"{'neg': 0.032, 'neu': 0.837, 'pos': 0.131, 'compound': 0.9934000000000001}",['hip-hop/rnb'],-0.7000000000000001,1982,24,533.7,20,4.0,Let It Whip,95,108.7,476,0.032,0.837,0.131,0.9934000000000001
15,Go-Go's,41,"{'neg': 0.0, 'neu': 0.9470000000000001, 'pos': 0.053, 'compound': 0.8684000000000001}",['pop'],-1.8,1982,25,243.0,7,4.0,We Got The Beat,25,117.16,238,0.0,0.9470000000000001,0.053,0.8684000000000001
16,Ray Parker Jr.,44,"{'neg': 0.044, 'neu': 0.6930000000000001, 'pos': 0.263, 'compound': 0.9976}",[],1.3,1982,26,357.3,16,4.800000000000001,The Other Woman,18,98.21,308,0.044,0.6930000000000001,0.263,0.9976
17,George Benson,61,"{'neg': 0.019, 'neu': 0.6990000000000001, 'pos': 0.28200000000000003, 'compound': 0.9986}","['jazz', 'hip-hop/rnb']",0.1,1982,27,366.3,16,3.6,Turn Your Love Around,37,101.26,302,0.019,0.6990000000000001,0.28200000000000003,0.9986
18,Air Supply,47,"{'neg': 0.008, 'neu': 0.663, 'pos': 0.329, 'compound': 0.9986}","['pop', 'rock']",0.1,1982,28,353.7,10,4.800000000000001,Sweet Dreams,35,106.67,333,0.008,0.663,0.329,0.9986
19,Motels,27,"{'neg': 0.213, 'neu': 0.591, 'pos': 0.196, 'compound': -0.4284}",[],1.3,1982,29,180.0,18,3.6,Only The Lonely,14,92.8,134,0.213,0.591,0.196,-0.4284
20,Men At Work,33,"{'neg': 0.097, 'neu': 0.8280000000000001, 'pos': 0.074, 'compound': -0.5218}","['pop', 'rock']",-0.30000000000000004,1982,30,234.9,15,4.4,Who Can It Be Now?,16,107.69,212,0.097,0.8280000000000001,0.074,-0.5218
21,Fleetwood Mac,30,"{'neg': 0.095, 'neu': 0.873, 'pos': 0.032, 'compound': -0.8242}","['blues', 'pop', 'rock']",-0.30000000000000004,1982,31,224.1,12,4.4,Hold Me,14,107.69,206,0.095,0.873,0.032,-0.8242
22,Alan Parsons Project,54,"{'neg': 0.132, 'neu': 0.8190000000000001, 'pos': 0.048, 'compound': -0.9819}",['rock'],0.5,1982,32,369.0,24,4.0,Eye In The Sky,30,100.24,317,0.132,0.8190000000000001,0.048,-0.9819
23,"Earth, Wind and Fire",60,"{'neg': 0.007, 'neu': 0.892, 'pos': 0.10200000000000001, 'compound': 0.9876}","['disco', 'jazz', 'hip-hop/rnb', 'soul']",-0.30000000000000004,1982,33,412.2,12,4.4,Let's Groove,44,107.69,371,0.007,0.892,0.10200000000000001,0.9876
24,Journey,23,"{'neg': 0.054, 'neu': 0.81, 'pos': 0.136, 'compound': 0.9305}",['rock'],0.9,1982,34,182.7,15,4.4,Open Arms,8,99.23,147,0.054,0.81,0.136,0.9305
25,Dan Fogelberg,25,"{'neg': 0.07, 'neu': 0.797, 'pos': 0.133, 'compound': 0.9752000000000001}","['pop', 'rock']",2.9,1982,35,351.9,26,6.4,Leader Of The Band,8,94.15,290,0.07,0.797,0.133,0.9752000000000001
26,Stevie Nicks,48,"{'neg': 0.026000000000000002, 'neu': 0.8130000000000001, 'pos': 0.16, 'compound': 0.9889}","['pop', 'rock']",0.5,1982,36,321.3,18,4.0,Leather And Lace,25,100.24,262,0.026000000000000002,0.8130000000000001,0.16,0.9889
27,Air Supply,46,"{'neg': 0.082, 'neu': 0.737, 'pos': 0.181, 'compound': 0.9881000000000001}","['pop', 'rock']",2.1,1982,37,380.7,19,4.4,Even The Nights Are Better,32,90.77,290,0.082,0.737,0.181,0.9881000000000001
28,Little River Band,41,"{'neg': 0.069, 'neu': 0.687, 'pos': 0.243, 'compound': 0.996}",[],-0.30000000000000004,1982,41,312.3,9,4.4,Take It Easy On Me,25,107.69,278,0.069,0.687,0.243,0.996
29,Stevie Wonder,60,"{'neg': 0.056, 'neu': 0.6910000000000001, 'pos': 0.254, 'compound': 0.9985}","['pop', 'soul']",0.1,1982,43,460.8,10,4.800000000000001,That Girl,26,106.67,436,0.056,0.6910000000000001,0.254,0.9985
30,Daryl Hall and John Oates,32,"{'neg': 0.045, 'neu': 0.925, 'pos': 0.03, 'compound': -0.1945}",[],2.1,1982,44,253.8,12,4.4,Private Eyes,15,90.77,194,0.045,0.925,0.03,-0.1945
31,Lindsey Buckingham,22,"{'neg': 0.199, 'neu': 0.718, 'pos': 0.084, 'compound': -0.9371}","['blues', 'rock']",-0.30000000000000004,1982,45,166.5,7,4.4,Trouble,14,107.69,153,0.199,0.718,0.084,-0.9371
32,Roberta Flack,25,"{'neg': 0.031, 'neu': 0.719, 'pos': 0.249, 'compound': 0.988}","['folk', 'jazz', 'pop', 'soul']",2.9,1982,46,179.1,17,4.0,Making Love,4,83.32,127,0.031,0.719,0.249,0.988
33,Rod Stewart,41,"{'neg': 0.035, 'neu': 0.782, 'pos': 0.183, 'compound': 0.9963000000000001}","['pop', 'rock']",1.7000000000000002,1982,48,442.8,41,5.2,Young Turks,21,97.2,357,0.035,0.782,0.183,0.9963000000000001
34,REO Speedwagon,53,"{'neg': 0.121, 'neu': 0.723, 'pos': 0.155, 'compound': 0.8848}",['rock'],0.5,1982,50,351.9,16,4.0,Keep The Fire Burnin',33,100.24,303,0.121,0.723,0.155,0.8848
35,Huey Lewis and The News,47,"{'neg': 0.0, 'neu': 0.6960000000000001, 'pos': 0.304, 'compound': 0.9982000000000001}",[],1.7000000000000002,1982,51,317.7,19,4.0,Do You Believe In Love,22,91.78,241,0.0,0.6960000000000001,0.304,0.9982000000000001
36,Diana Ross,31,"{'neg': 0.164, 'neu': 0.731, 'pos': 0.105, 'compound': -0.9008}","['disco', 'jazz', 'pop', 'hip-hop/rnb', 'soul']",-1.8,1982,54,164.7,5,4.0,Why Do Fools Fall In Love?,20,117.16,160,0.164,0.731,0.105,-0.9008
37,Alabama,39,"{'neg': 0.053, 'neu': 0.733, 'pos': 0.214, 'compound': 0.9948}","['country', 'rock']",2.1,1982,55,322.2,22,4.4,Love In The First Degree,23,90.77,257,0.053,0.733,0.214,0.9948
38,"Crosby, Stills and Nash",34,"{'neg': 0.057, 'neu': 0.872, 'pos': 0.07100000000000001, 'compound': 0.5829}",[],1.7000000000000002,1982,57,249.3,14,4.0,Wasted On The Way,12,91.78,193,0.057,0.872,0.07100000000000001,0.5829
39,Eddie Money,42,"{'neg': 0.061, 'neu': 0.675, 'pos': 0.265, 'compound': 0.9969}",['rock'],0.9,1982,58,305.1,18,4.4,Think I'm In Love,24,99.23,260,0.061,0.675,0.265,0.9969
40,Karla Bonoff,31,"{'neg': 0.016, 'neu': 0.918, 'pos': 0.067, 'compound': 0.8738}",['folk'],1.7000000000000002,1982,60,233.1,13,4.0,Personally,17,91.78,178,0.016,0.918,0.067,0.8738
41,Elton John,27,"{'neg': 0.052000000000000005, 'neu': 0.769, 'pos': 0.179, 'compound': 0.9545}","['pop', 'rock']",-1.0,1982,62,141.3,10,3.6,Blue Eyes,9,109.72,127,0.052000000000000005,0.769,0.179,0.9545
42,Go-Go's,41,"{'neg': 0.23500000000000001, 'neu': 0.661, 'pos': 0.10300000000000001, 'compound': -0.9677}",['pop'],0.1,1982,63,220.5,18,3.6,Our Lips Are Sealed,30,101.26,186,0.23500000000000001,0.661,0.10300000000000001,-0.9677
43,America,42,"{'neg': 0.079, 'neu': 0.848, 'pos': 0.073, 'compound': 0.020800000000000003}",[],-0.30000000000000004,1982,65,318.6,12,4.4,You Can Do Magic,24,107.69,285,0.079,0.848,0.073,0.020800000000000003
44,Daryl Hall and John Oates,60,"{'neg': 0.017, 'neu': 0.915, 'pos': 0.069, 'compound': 0.9704}",[],-0.7000000000000001,1982,66,503.1,14,5.2,Did It In A Minute,34,114.12,484,0.017,0.915,0.069,0.9704
45,A Flock Of Seagulls,28,"{'neg': 0.016, 'neu': 0.915, 'pos': 0.069, 'compound': 0.8692000000000001}",[],-0.30000000000000004,1982,67,210.6,16,4.4,I Ran,11,107.69,185,0.016,0.915,0.069,0.8692000000000001
46,Jackson Browne,43,"{'neg': 0.009000000000000001, 'neu': 0.915, 'pos': 0.075, 'compound': 0.9345}",['folk'],3.3,1982,68,376.2,15,4.4,Somebody's Baby,28,82.31,268,0.009000000000000001,0.915,0.075,0.9345
47,Commodores,15,"{'neg': 0.20500000000000002, 'neu': 0.66, 'pos': 0.135, 'compound': -0.7501}",[],0.5,1982,69,145.8,11,5.2,Oh No,14,105.66,127,0.20500000000000002,0.66,0.135,-0.7501
48,Paul McCartney,37,"{'neg': 0.052000000000000005, 'neu': 0.856, 'pos': 0.092, 'compound': 0.8796}","['classical/soundtrack', 'folk', 'pop', 'rock']",2.1,1982,70,300.6,21,4.4,Take It Away,27,90.77,238,0.052000000000000005,0.856,0.092,0.8796
49,Kenny Rogers,31,"{'neg': 0.015, 'neu': 0.8310000000000001, 'pos': 0.154, 'compound': 0.9911000000000001}","['country', 'pop']",1.7000000000000002,1982,72,309.6,27,5.2,Love Will Turn You Around,16,97.2,259,0.015,0.8310000000000001,0.154,0.9911000000000001
50,Journey,37,"{'neg': 0.054, 'neu': 0.865, 'pos': 0.081, 'compound': 0.6872}",['rock'],1.7000000000000002,1982,73,247.5,19,4.0,Don't Stop Believin',20,91.78,196,0.054,0.865,0.081,0.6872
51,Barbra Streisand,35,"{'neg': 0.093, 'neu': 0.807, 'pos': 0.1, 'compound': 0.562}",['pop'],-0.7000000000000001,1982,74,231.3,18,4.0,Comin' In And Out Of Your Life,7,108.7,203,0.093,0.807,0.1,0.562
52,Laura Branigan,44,"{'neg': 0.009000000000000001, 'neu': 0.9470000000000001, 'pos': 0.044, 'compound': 0.8569}",[],3.3,1982,75,367.2,34,4.4,Gloria,29,82.31,269,0.009000000000000001,0.9470000000000001,0.044,0.8569
53,Elton John,47,"{'neg': 0.064, 'neu': 0.779, 'pos': 0.157, 'compound': 0.9912000000000001}","['pop', 'rock']",1.3,1982,76,455.4,21,4.800000000000001,Empty Garden,34,98.21,368,0.064,0.779,0.157,0.9912000000000001
54,Neil Diamond,21,"{'neg': 0.0, 'neu': 0.749, 'pos': 0.251, 'compound': 0.9847}","['pop', 'rock']",2.9,1982,77,144.0,13,4.0,Yesterday's Songs,8,83.32,105,0.0,0.749,0.251,0.9847
55,Joan Jett and The Blackhearts,16,"{'neg': 0.029, 'neu': 0.851, 'pos': 0.12, 'compound': 0.8325}",[],1.7000000000000002,1982,78,110.7,11,4.0,Crimson And Clover,8,91.78,83,0.029,0.851,0.12,0.8325
56,Police,52,"{'neg': 0.053, 'neu': 0.891, 'pos': 0.056, 'compound': 0.6046}","['alternative/indie', 'rock']",2.5,1982,79,490.5,22,4.800000000000001,Every Little Thing She Does Is Magic,39,89.75,367,0.053,0.891,0.056,0.6046
57,Air Supply,30,"{'neg': 0.05, 'neu': 0.883, 'pos': 0.067, 'compound': 0.4419}","['pop', 'rock']",1.7000000000000002,1982,80,297.9,23,5.2,Here I Am,18,97.2,257,0.05,0.883,0.067,0.4419
58,Michael McDonald,41,"{'neg': 0.066, 'neu': 0.8320000000000001, 'pos': 0.10200000000000001, 'compound': 0.8867}",[],2.1,1982,81,381.6,16,4.4,I Keep Forgettin',21,90.77,284,0.066,0.8320000000000001,0.10200000000000001,0.8867
59,Kool and The Gang,146,"{'neg': 0.009000000000000001, 'neu': 0.971, 'pos': 0.02, 'compound': 0.6826}",['disco'],-1.8,1982,82,783.9,13,4.0,Get Down On It,133,117.16,762,0.009000000000000001,0.971,0.02,0.6826
60,Ronnie Milsap,25,"{'neg': 0.11900000000000001, 'neu': 0.728, 'pos': 0.152, 'compound': 0.9318000000000001}",['country'],0.1,1982,83,199.8,13,4.800000000000001,Any Day Now,5,106.67,177,0.11900000000000001,0.728,0.152,0.9318000000000001
61,Olivia Newton-John,25,"{'neg': 0.0, 'neu': 0.868, 'pos': 0.132, 'compound': 0.9766}",[],2.1,1982,84,266.4,5,5.6,Make A Move On Me,16,96.18,230,0.0,0.868,0.132,0.9766
62,Diana Ross,51,"{'neg': 0.041, 'neu': 0.908, 'pos': 0.051000000000000004, 'compound': 0.5181}","['disco', 'jazz', 'pop', 'hip-hop/rnb', 'soul']",0.9,1982,86,402.3,27,4.4,Mirror Mirror,37,99.23,332,0.041,0.908,0.051000000000000004,0.5181
63,Go-Go's,35,"{'neg': 0.107, 'neu': 0.861, 'pos': 0.032, 'compound': -0.8833000000000001}",['pop'],1.7000000000000002,1982,87,240.3,11,4.0,Vacation,23,91.78,188,0.107,0.861,0.032,-0.8833000000000001
64,Van Halen,25,"{'neg': 0.067, 'neu': 0.528, 'pos': 0.406, 'compound': 0.9975}",['rock'],0.9,1982,88,198.0,11,4.4,(Oh) Pretty Woman,8,99.23,159,0.067,0.528,0.406,0.9975
65,Pointer Sisters,17,"{'neg': 0.065, 'neu': 0.8240000000000001, 'pos': 0.111, 'compound': 0.7504000000000001}",[],1.7000000000000002,1982,89,166.5,9,5.2,Should I Do It,3,97.2,144,0.065,0.8240000000000001,0.111,0.7504000000000001
66,Billy Idol,31,"{'neg': 0.048, 'neu': 0.884, 'pos': 0.068, 'compound': 0.5478000000000001}","['electronic/dance', 'rock']",0.9,1982,90,254.7,13,4.4,Hot In The City,16,99.23,214,0.048,0.884,0.068,0.5478000000000001
67,Kim Wilde,50,"{'neg': 0.12, 'neu': 0.8280000000000001, 'pos': 0.052000000000000005, 'compound': -0.9677}",[],1.7000000000000002,1982,91,400.5,35,4.0,Kids In America,28,91.78,297,0.12,0.8280000000000001,0.052000000000000005,-0.9677
68,Little River Band,56,"{'neg': 0.069, 'neu': 0.894, 'pos': 0.037, 'compound': -0.8202}",[],0.5,1982,92,384.3,23,4.0,Man On Your Mind,25,100.24,333,0.069,0.894,0.037,-0.8202
69,Rolling Stones,33,"{'neg': 0.031, 'neu': 0.646, 'pos': 0.323, 'compound': 0.9953000000000001}","['blues', 'country', 'reggae', 'hip-hop/rnb', 'rock']",-0.7000000000000001,1982,94,207.9,16,4.0,Waiting On A Friend,14,108.7,181,0.031,0.646,0.323,0.9953000000000001
70,Stevie Wonder,90,"{'neg': 0.012, 'neu': 0.72, 'pos': 0.268, 'compound': 0.9995}","['pop', 'soul']",2.1,1982,95,999.9,37,5.6,Do I Do,58,96.18,812,0.012,0.72,0.268,0.9995
71,Loverboy,32,"{'neg': 0.0, 'neu': 0.8130000000000001, 'pos': 0.187, 'compound': 0.9841000000000001}",['rock'],2.1,1982,96,260.1,16,4.4,Working For The Weekend,22,90.77,197,0.0,0.8130000000000001,0.187,0.9841000000000001
72,Christopher Cross,27,"{'neg': 0.027, 'neu': 0.705, 'pos': 0.267, 'compound': 0.9976}",[],0.5,1982,98,246.6,14,5.2,Arthur's Theme,12,105.66,227,0.027,0.705,0.267,0.9976
73,Kenny Rogers,55,"{'neg': 0.068, 'neu': 0.75, 'pos': 0.182, 'compound': 0.9911000000000001}","['country', 'pop']",1.3,1982,99,333.0,20,3.6,Through The Years,24,92.8,266,0.068,0.75,0.182,0.9911000000000001
74,Stevie Nicks,73,"{'neg': 0.02, 'neu': 0.771, 'pos': 0.209, 'compound': 0.9979}","['pop', 'rock']",0.9,1982,100,581.4,34,4.4,Edge Of Seventeen,41,99.23,479,0.02,0.771,0.209,0.9979
