,artist,num_lines,sentiment,tags,f_k_grade,year,pos,num_syllables,difficult_words,fog_index,title,num_dupes,flesch_index,num_words,sentiment_neg,sentiment_neu,sentiment_pos,sentiment_compound,genre,danceability,energy,loudness,instrumentalness,liveness,spotify_id,spotify_url,duration_ms
13,Bruno Mars,36,"{'neg': 0.03, 'neu': 0.731, 'pos': 0.24, 'compound': 0.997}",['pop'],1.3,2011,15,343.8,16,4.800000000000001,Just The Way You Are,20,98.21,287,0.03,0.731,0.24,0.997,pop,0.637,0.843,-5.413,0.0,0.0876,7BqBn9nzAq8spo5e7cZ0dJ,https://api.spotify.com/v1/tracks/7BqBn9nzAq8spo5e7cZ0dJ,220733.0
14,Enrique Iglesias,62,"{'neg': 0.063, 'neu': 0.8320000000000001, 'pos': 0.10400000000000001, 'compound': 0.8303}","['electronic/dance', 'pop']",0.5,2011,16,441.9,21,4.0,Tonight,40,100.24,364,0.063,0.8320000000000001,0.10400000000000001,0.8303,electronic/dance,0.669,0.857,-5.175,9.32e-06,0.0891,16JTNTeItVSx5wNtAXGTSJ,https://api.spotify.com/v1/tracks/16JTNTeItVSx5wNtAXGTSJ,234187.0
15,Lady Gaga,95,"{'neg': 0.092, 'neu': 0.755, 'pos': 0.153, 'compound': 0.9924000000000001}","['electronic/dance', 'pop']",0.9,2011,18,674.1,41,4.4,Born This Way,70,99.23,580,0.092,0.755,0.153,0.9924000000000001,electronic/dance,0.587,0.828,-5.108,0.0,0.331,6r2BECwMgEoRb5yLfp0Hca,https://api.spotify.com/v1/tracks/6r2BECwMgEoRb5yLfp0Hca,260253.0
16,Rihanna,98,"{'neg': 0.008, 'neu': 0.923, 'pos': 0.069, 'compound': 0.9881000000000001}","['electronic/dance', 'pop', 'reggae', 'hip-hop/rnb']",-0.30000000000000004,2011,20,729.9,26,4.4,What's My Name?,75,107.69,662,0.008,0.923,0.069,0.9881000000000001,electronic/dance,0.695,0.782,-2.967,0.0,0.0773,1pYKzfOlpHWtVUiEIu4Vn7,https://api.spotify.com/v1/tracks/1pYKzfOlpHWtVUiEIu4Vn7,263173.0
17,Jeremih,94,"{'neg': 0.026000000000000002, 'neu': 0.876, 'pos': 0.098, 'compound': 0.9918}",['soul'],-0.30000000000000004,2011,22,690.3,45,4.4,Down On Me,33,107.69,647,0.026000000000000002,0.876,0.098,0.9918,soul,0.7,0.598,-7.783,0.0,0.111,0x3TibRgnSqzkcwrqBd4iX,https://api.spotify.com/v1/tracks/0x3TibRgnSqzkcwrqBd4iX,228453.0
18,Lil Wayne,59,"{'neg': 0.049, 'neu': 0.682, 'pos': 0.269, 'compound': 0.9993000000000001}",[],1.7000000000000002,2011,23,617.4,37,5.2,How To Love,38,97.2,510,0.049,0.682,0.269,0.9993000000000001,none,0.644,0.661,-6.093,5.14e-06,0.108,4aX4Oycsk1fhHIee1zqsDe,https://api.spotify.com/v1/tracks/4aX4Oycsk1fhHIee1zqsDe,240307.0
19,OneRepublic,62,"{'neg': 0.098, 'neu': 0.608, 'pos': 0.294, 'compound': 0.9984000000000001}","['pop', 'rock']",2.1,2011,25,505.8,31,4.4,Good Life,37,90.77,402,0.098,0.608,0.294,0.9984000000000001,pop,0.634,0.69,-7.804,0.0,0.132,6OtCIsQZ64Vs1EbzztvAv4,https://api.spotify.com/v1/tracks/6OtCIsQZ64Vs1EbzztvAv4,253307.0
20,Bruno Mars,45,"{'neg': 0.107, 'neu': 0.72, 'pos': 0.17300000000000001, 'compound': 0.9785}",['pop'],1.3,2011,26,434.7,20,4.800000000000001,The Lazy Song,29,98.21,356,0.107,0.72,0.17300000000000001,0.9785,pop,0.738,0.804,-3.851,0.0,0.279,1ExfPZEiahqhLyajhybFeS,https://api.spotify.com/v1/tracks/1ExfPZEiahqhLyajhybFeS,190213.0
21,Britney Spears,67,"{'neg': 0.023, 'neu': 0.9470000000000001, 'pos': 0.03, 'compound': 0.37160000000000004}","['electronic/dance', 'pop']",-1.1,2011,27,495.9,18,4.800000000000001,Till The World Ends,52,115.13,485,0.023,0.9470000000000001,0.03,0.37160000000000004,electronic/dance,0.693,0.705,-5.747,0.0,0.202,38iU2jg98IZZEIJPrP7aWD,https://api.spotify.com/v1/tracks/38iU2jg98IZZEIJPrP7aWD,237947.0
22,Lupe Fiasco,85,"{'neg': 0.056, 'neu': 0.835, 'pos': 0.108, 'compound': 0.9712000000000001}",['hip-hop/rnb'],1.3,2011,28,780.3,41,4.800000000000001,The Show Goes On,50,98.21,667,0.056,0.835,0.108,0.9712000000000001,hip-hop/rnb,0.591,0.889,-3.839,0.0,0.155,4NTWZqvfQTlOMitlVn6tew,https://api.spotify.com/v1/tracks/4NTWZqvfQTlOMitlVn6tew,239613.0
23,Lady Gaga,53,"{'neg': 0.036000000000000004, 'neu': 0.772, 'pos': 0.192, 'compound': 0.9959}","['electronic/dance', 'pop']",1.3,2011,29,452.7,15,4.800000000000001,The Edge Of Glory,47,98.21,372,0.036000000000000004,0.772,0.192,0.9959,electronic/dance,0.581,0.772,-6.544,0.0191,0.11,0JNdS1n0ifOP25XvhwAMgM,https://api.spotify.com/v1/tracks/0JNdS1n0ifOP25XvhwAMgM,320587.0
24,Ke$Ha,58,"{'neg': 0.063, 'neu': 0.835, 'pos': 0.10200000000000001, 'compound': 0.9175000000000001}","['electronic/dance', 'pop']",4.1,2011,30,440.1,32,4.0,We R Who We R,41,74.86,300,0.063,0.835,0.10200000000000001,0.9175000000000001,electronic/dance,0.744,0.474,-12.81,0.0,0.231,1p4mnh4jOsO14XtD5zAjaB,https://api.spotify.com/v1/tracks/1p4mnh4jOsO14XtD5zAjaB,199054.0
25,Wiz Khalifa,71,"{'neg': 0.049, 'neu': 0.846, 'pos': 0.10400000000000001, 'compound': 0.9895}",[],0.9,2011,31,748.8,42,5.6,Black And Yellow,51,104.64,653,0.049,0.846,0.10400000000000001,0.9895,none,0.684,0.834,-4.524,0.0,0.271,5A6OHHy73AR5tLxgTc98zz,https://api.spotify.com/v1/tracks/5A6OHHy73AR5tLxgTc98zz,217667.0
26,Ke$Ha,42,"{'neg': 0.11, 'neu': 0.847, 'pos': 0.043000000000000003, 'compound': -0.9586}","['electronic/dance', 'pop']",4.5,2011,33,371.7,19,4.4,Blow,40,73.85,255,0.11,0.847,0.043000000000000003,-0.9586,electronic/dance,0.4,0.657,-11.336,2.71e-06,0.104,1hJy5aMqVeGz6FWocLp4ct,https://api.spotify.com/v1/tracks/1hJy5aMqVeGz6FWocLp4ct,214680.0
27,Bad Meets Evil,82,"{'neg': 0.135, 'neu': 0.759, 'pos': 0.106, 'compound': -0.9823000000000001}",['hip-hop/rnb'],2.5,2011,34,989.1,93,6.0,Lighters,27,95.17,850,0.135,0.759,0.106,-0.9823000000000001,hip-hop/rnb,0.676,0.695,-8.327,0.0,0.119,5zpDHEU12zATwLGvozxPw2,https://api.spotify.com/v1/tracks/5zpDHEU12zATwLGvozxPw2,303813.0
28,Gym Class Heroes,68,"{'neg': 0.032, 'neu': 0.869, 'pos': 0.099, 'compound': 0.9836}",[],1.7000000000000002,2011,36,662.4,37,5.2,Stereo Hearts,40,97.2,553,0.032,0.869,0.099,0.9836,none,0.646,0.795,-3.293,0.0,0.267,0qOnSQQF0yzuPWsXrQ9paz,https://api.spotify.com/v1/tracks/0qOnSQQF0yzuPWsXrQ9paz,210960.0
29,Pitbull,60,"{'neg': 0.054, 'neu': 0.882, 'pos': 0.064, 'compound': 0.49360000000000004}",[],1.3,2011,39,686.7,33,6.0,Hey Baby,37,103.63,604,0.054,0.882,0.064,0.49360000000000004,none,0.595,0.913,-3.428,0.0,0.259,3rfhI32Il2hVRKDkuGeeen,https://api.spotify.com/v1/tracks/3rfhI32Il2hVRKDkuGeeen,234453.0
30,Rihanna,58,"{'neg': 0.02, 'neu': 0.783, 'pos': 0.197, 'compound': 0.9967}","['electronic/dance', 'pop', 'reggae', 'hip-hop/rnb']",0.9,2011,40,479.7,15,4.4,Only Girl,38,99.23,398,0.02,0.783,0.197,0.9967,electronic/dance,0.786,0.716,-4.253,1.72e-05,0.0557,6jAsmDJI8iPhGWtS27kZ67,https://api.spotify.com/v1/tracks/6jAsmDJI8iPhGWtS27kZ67,235520.0
31,Lil Wayne,85,"{'neg': 0.23600000000000002, 'neu': 0.645, 'pos': 0.11900000000000001, 'compound': -0.9992000000000001}",[],2.1,2011,41,977.4,130,5.6,6 Foot 7 Foot,22,96.18,788,0.23600000000000002,0.645,0.11900000000000001,-0.9992000000000001,none,0.365,0.751,-5.429,0.0,0.318,0z5ZPs57J2KERwM1tBM2GF,https://api.spotify.com/v1/tracks/0z5ZPs57J2KERwM1tBM2GF,248587.0
32,Lady Antebellum,41,"{'neg': 0.117, 'neu': 0.719, 'pos': 0.164, 'compound': 0.936}","['country', 'pop']",0.1,2011,42,343.8,17,4.800000000000001,Just A Kiss,22,106.67,317,0.117,0.719,0.164,0.936,country,0.593,0.639,-5.826,0.0,0.0998,2OXidlnDThZR3zf36k6DVL,https://api.spotify.com/v1/tracks/2OXidlnDThZR3zf36k6DVL,218840.0
33,Jason Aldean,60,"{'neg': 0.07, 'neu': 0.802, 'pos': 0.129, 'compound': 0.9843000000000001}",['country'],1.3,2011,43,566.1,27,4.800000000000001,Dirt Road Anthem,35,98.21,471,0.07,0.802,0.129,0.9843000000000001,country,0.68,0.741,-5.055,1.87e-06,0.117,2qYsSHsYkihWx043HVJQRV,https://api.spotify.com/v1/tracks/2qYsSHsYkihWx043HVJQRV,229400.0
34,Taio Cruz,59,"{'neg': 0.005, 'neu': 0.852, 'pos': 0.14300000000000002, 'compound': 0.9918}",[],0.9,2011,44,431.1,13,4.4,Dynamite,47,99.23,372,0.005,0.852,0.14300000000000002,0.9918,none,0.754,0.804,-3.177,0.0,0.0329,1DqdF42leyFIzqNDv9CjId,https://api.spotify.com/v1/tracks/1DqdF42leyFIzqNDv9CjId,203867.0
35,Waka Flocka Flame,141,"{'neg': 0.115, 'neu': 0.808, 'pos': 0.077, 'compound': -0.9754}",[],-0.7000000000000001,2011,45,825.3,64,4.0,No Hands,50,108.7,718,0.115,0.808,0.077,-0.9754,none,0.76,0.595,-6.366,0.0,0.241,03tqyYWC9Um2ZqU0ZN849H,https://api.spotify.com/v1/tracks/03tqyYWC9Um2ZqU0ZN849H,263773.0
36,Britney Spears,42,"{'neg': 0.20500000000000002, 'neu': 0.795, 'pos': 0.0, 'compound': -0.9926}","['electronic/dance', 'pop']",0.5,2011,46,288.9,15,4.0,I Wanna Go,39,100.24,238,0.20500000000000002,0.795,0.0,-0.9926,electronic/dance,0.696,0.546,-6.55,3.8e-06,0.332,5cCAZS9VhLGEDV4NCfieeg,https://api.spotify.com/v1/tracks/5cCAZS9VhLGEDV4NCfieeg,210267.0
37,DJ Khaled,87,"{'neg': 0.12, 'neu': 0.727, 'pos': 0.152, 'compound': 0.9433}",[],1.3,2011,47,806.4,66,4.800000000000001,I'm On One,27,98.21,676,0.12,0.727,0.152,0.9433,none,,,,,,,,
38,Cobra Starship,75,"{'neg': 0.027, 'neu': 0.92, 'pos': 0.053, 'compound': 0.8271000000000001}",[],-0.30000000000000004,2011,48,499.5,13,4.4,You Make Me Feel...,70,107.69,474,0.027,0.92,0.053,0.8271000000000001,none,0.668,0.857,-2.944,6.71e-06,0.0385,16Of7eeW44kt0a1M0nitHM,https://api.spotify.com/v1/tracks/16Of7eeW44kt0a1M0nitHM,215693.0
39,Nicki Minaj,64,"{'neg': 0.131, 'neu': 0.798, 'pos': 0.07100000000000001, 'compound': -0.9843000000000001}","['hip-hop/rnb', 'pop']",3.3,2011,50,790.2,68,5.6,Moment 4 Life,25,87.72,620,0.131,0.798,0.07100000000000001,-0.9843000000000001,hip-hop/rnb,0.68,0.882,-3.883,0.0,0.241,0ConttVd0Ebk3dLNquOmh0,https://api.spotify.com/v1/tracks/0ConttVd0Ebk3dLNquOmh0,279307.0
40,Dr. Dre,76,"{'neg': 0.152, 'neu': 0.783, 'pos': 0.066, 'compound': -0.9973000000000001}",[],2.5,2011,51,921.6,75,6.0,I Need A Doctor,40,95.17,783,0.152,0.783,0.066,-0.9973000000000001,none,0.594,0.946,-4.521,0.0,0.306,70ATm56tH7OrQ1zurYssz0,https://api.spotify.com/v1/tracks/70ATm56tH7OrQ1zurYssz0,283733.0
41,Kelly Rowland,40,"{'neg': 0.053, 'neu': 0.81, 'pos': 0.137, 'compound': 0.9745}","['pop', 'hip-hop/rnb', 'soul']",1.3,2011,53,386.1,29,4.800000000000001,Motivation,18,98.21,312,0.053,0.81,0.137,0.9745,pop,0.735,0.679,-5.588,0.000198,0.0766,4Cv5dkUBqepa0siwGREihD,https://api.spotify.com/v1/tracks/4Cv5dkUBqepa0siwGREihD,231173.0
42,Christina Perri,36,"{'neg': 0.03, 'neu': 0.841, 'pos': 0.129, 'compound': 0.9867}","['alternative/indie', 'pop']",1.7000000000000002,2011,55,382.5,16,5.2,Jar Of Hearts,22,97.2,316,0.03,0.841,0.129,0.9867,alternative/indie,0.349,0.348,-6.142,0.0,0.12,0HZhYMZOcUzZKSFwPOti6m,https://api.spotify.com/v1/tracks/0HZhYMZOcUzZKSFwPOti6m,246587.0
43,Wiz Khalifa,68,"{'neg': 0.045, 'neu': 0.852, 'pos': 0.10300000000000001, 'compound': 0.9875}",[],0.5,2011,56,641.7,35,5.2,Roll Up,39,105.66,571,0.045,0.852,0.10300000000000001,0.9875,none,0.523,0.805,-5.473,0.0,0.0914,53DB6LJV9B8sz0p1s6tlGS,https://api.spotify.com/v1/tracks/53DB6LJV9B8sz0p1s6tlGS,227773.0
44,LMFAO,56,"{'neg': 0.025, 'neu': 0.8140000000000001, 'pos': 0.161, 'compound': 0.9934000000000001}","['electronic/dance', 'electronic/dance', 'electronic/dance', 'pop']",-0.30000000000000004,2011,57,412.2,19,4.4,Sexy And I Know It,45,107.69,375,0.025,0.8140000000000001,0.161,0.9934000000000001,electronic/dance,0.707,0.861,-4.225,0.0,0.191,0obBFrPYkSoBJbvHfUIhkv,https://api.spotify.com/v1/tracks/0obBFrPYkSoBJbvHfUIhkv,199480.0
45,Kanye West,83,"{'neg': 0.03, 'neu': 0.91, 'pos': 0.06, 'compound': 0.38480000000000003}","['hip-hop/rnb', 'religious']",0.1,2011,59,709.2,50,4.800000000000001,All Of The Lights,60,106.67,617,0.03,0.91,0.06,0.38480000000000003,hip-hop/rnb,0.541,0.803,-3.284,1.71e-05,0.176,22L7bfCiAkJo5xGSQgmiIO,https://api.spotify.com/v1/tracks/22L7bfCiAkJo5xGSQgmiIO,299613.0
46,Britney Spears,49,"{'neg': 0.066, 'neu': 0.7000000000000001, 'pos': 0.234, 'compound': 0.9942000000000001}","['electronic/dance', 'pop']",0.9,2011,60,377.1,16,4.4,Hold It Against Me,32,99.23,320,0.066,0.7000000000000001,0.234,0.9942000000000001,electronic/dance,0.648,0.722,-4.813,0.0,0.24,7Dyq1bhhjknLKEGg4k5NLr,https://api.spotify.com/v1/tracks/7Dyq1bhhjknLKEGg4k5NLr,228827.0
47,Usher,46,"{'neg': 0.07, 'neu': 0.886, 'pos': 0.044, 'compound': -0.9449000000000001}",[],2.1,2011,61,498.6,24,5.6,More,38,96.18,420,0.07,0.886,0.044,-0.9449000000000001,none,0.551,0.893,-2.628,0.0,0.348,0aBKFfdyOD1Ttvgv0cfjjJ,https://api.spotify.com/v1/tracks/0aBKFfdyOD1Ttvgv0cfjjJ,219987.0
48,Avril Lavigne,47,"{'neg': 0.188, 'neu': 0.628, 'pos': 0.184, 'compound': -0.8391000000000001}",['rock'],-0.30000000000000004,2011,62,371.7,12,4.4,What The Hell,39,107.69,327,0.188,0.628,0.184,-0.8391000000000001,rock,0.578,0.926,-3.689,0.0127,0.14,2z4U9d5OAA4YLNXoCgioxo,https://api.spotify.com/v1/tracks/2z4U9d5OAA4YLNXoCgioxo,220707.0
49,Tinie Tempah,69,"{'neg': 0.078, 'neu': 0.838, 'pos': 0.084, 'compound': 0.188}",['hip-hop/rnb'],0.9,2011,63,549.9,44,4.4,Written In The Stars,48,99.23,454,0.078,0.838,0.084,0.188,hip-hop/rnb,0.644,0.945,-3.534,0.0,0.184,61HQWI1Woxup7CnGwVUsdI,https://api.spotify.com/v1/tracks/61HQWI1Woxup7CnGwVUsdI,219560.0
50,Trey Songz,114,"{'neg': 0.055, 'neu': 0.857, 'pos': 0.088, 'compound': 0.9754}",[],0.9,2011,64,872.1,60,4.4,Bottoms Up,62,99.23,749,0.055,0.857,0.088,0.9754,none,0.845,0.601,-5.283,0.0,0.385,2IpGdrWvIZipmaxo1YRxw5,https://api.spotify.com/v1/tracks/2IpGdrWvIZipmaxo1YRxw5,242013.0
51,Usher,74,"{'neg': 0.046, 'neu': 0.777, 'pos': 0.178, 'compound': 0.9969}",[],0.9,2011,65,540.0,42,4.4,DJ Got Us Fallin' In Love,26,99.23,451,0.046,0.777,0.178,0.9969,none,0.663,0.861,-3.398,0.0,0.082,4356Typ82hUiFAynbLYbPn,https://api.spotify.com/v1/tracks/4356Typ82hUiFAynbLYbPn,220800.0
52,Script,55,"{'neg': 0.154, 'neu': 0.722, 'pos': 0.124, 'compound': -0.8886000000000001}",[],1.3,2011,66,487.8,22,4.800000000000001,For The First Time,31,98.21,402,0.154,0.722,0.124,-0.8886000000000001,none,0.396,0.629,-4.78,0.0,0.183,09ZcYBGFX16X8GMDrvqQwt,https://api.spotify.com/v1/tracks/09ZcYBGFX16X8GMDrvqQwt,252853.0
53,Blake Shelton,51,"{'neg': 0.015, 'neu': 0.803, 'pos': 0.182, 'compound': 0.9963000000000001}",['country'],0.9,2011,67,364.5,26,4.4,Honey Bee,30,99.23,315,0.015,0.803,0.182,0.9963000000000001,country,0.481,0.849,-5.131,1.49e-06,0.121,0gY2iq0xJPRoIB1PScKSw4,https://api.spotify.com/v1/tracks/0gY2iq0xJPRoIB1PScKSw4,210720.0
54,Rihanna,31,"{'neg': 0.17400000000000002, 'neu': 0.532, 'pos': 0.294, 'compound': 0.9899}","['electronic/dance', 'pop', 'reggae', 'hip-hop/rnb']",3.3,2011,69,278.1,11,4.4,We Found Love,27,82.31,206,0.17400000000000002,0.532,0.294,0.9899,electronic/dance,0.734,0.766,-4.485,0.00138,0.108,6qn9YLKt13AGvpq9jfO8py,https://api.spotify.com/v1/tracks/6qn9YLKt13AGvpq9jfO8py,215227.0
55,Keri Hilson,79,"{'neg': 0.038, 'neu': 0.605, 'pos': 0.357, 'compound': 0.9998}",['pop'],1.3,2011,70,689.4,30,4.800000000000001,Pretty Girl Rock,58,98.21,596,0.038,0.605,0.357,0.9998,pop,0.666,0.87,-5.004,0.0,0.0851,2Adn2LNgkHMH5TelQVAu4n,https://api.spotify.com/v1/tracks/2Adn2LNgkHMH5TelQVAu4n,243920.0
56,Lady Gaga,61,"{'neg': 0.054, 'neu': 0.847, 'pos': 0.099, 'compound': 0.973}","['electronic/dance', 'pop']",0.9,2011,71,509.4,28,4.4,You And I,37,99.23,414,0.054,0.847,0.099,0.973,electronic/dance,0.518,0.709,-5.234,0.0,0.0935,6rkAY9rk1NTFB94QxG3LJR,https://api.spotify.com/v1/tracks/6rkAY9rk1NTFB94QxG3LJR,307347.0
57,David Guetta,24,"{'neg': 0.14200000000000002, 'neu': 0.8240000000000001, 'pos': 0.034, 'compound': -0.9562}","['electronic/dance', 'electronic/dance']",0.1,2011,73,201.6,4,4.800000000000001,Without You,12,106.67,176,0.14200000000000002,0.8240000000000001,0.034,-0.9562,electronic/dance,0.608,0.614,-3.727,4.06e-06,0.157,1tAutlhI9FwnKn7fVgmd5P,https://api.spotify.com/v1/tracks/1tAutlhI9FwnKn7fVgmd5P,208133.0
58,Taylor Swift,51,"{'neg': 0.059000000000000004, 'neu': 0.777, 'pos': 0.165, 'compound': 0.9957}","['country', 'pop']",1.7000000000000002,2011,74,505.8,32,5.2,Back To December,16,97.2,426,0.059000000000000004,0.777,0.165,0.9957,country,0.529,0.67,-4.663,0.0,0.334,3DrjZArsPsoqbLzUZZV1Id,https://api.spotify.com/v1/tracks/3DrjZArsPsoqbLzUZZV1Id,293027.0
59,Katy Perry,43,"{'neg': 0.073, 'neu': 0.8160000000000001, 'pos': 0.111, 'compound': 0.9207000000000001}",['pop'],1.7000000000000002,2011,75,445.5,20,5.2,Teenage Dream,30,97.2,380,0.073,0.8160000000000001,0.111,0.9207000000000001,pop,0.719,0.798,-4.582,2.34e-06,0.134,5jzKL4BDMClWqRguW5qZvh,https://api.spotify.com/v1/tracks/5jzKL4BDMClWqRguW5qZvh,227741.0
60,Eli Young Band,32,"{'neg': 0.181, 'neu': 0.601, 'pos': 0.218, 'compound': 0.9718}",['country'],2.1,2011,76,287.1,23,4.4,Crazy Girl,20,90.77,222,0.181,0.601,0.218,0.9718,country,0.366,0.651,-3.842,0.00526,0.271,1nVLAEzhBXMJLR5zAl90Nl,https://api.spotify.com/v1/tracks/1nVLAEzhBXMJLR5zAl90Nl,200707.0
61,Rihanna,50,"{'neg': 0.083, 'neu': 0.601, 'pos': 0.316, 'compound': 0.9978}","['electronic/dance', 'pop', 'reggae', 'hip-hop/rnb']",0.5,2011,77,469.8,25,5.2,Cheers,36,105.66,412,0.083,0.601,0.316,0.9978,electronic/dance,0.576,0.912,-3.623,0.0,0.293,46MDLc0Yip6xCMSsdePOAU,https://api.spotify.com/v1/tracks/46MDLc0Yip6xCMSsdePOAU,261747.0
