,artist,num_lines,sentiment,tags,f_k_grade,year,pos,num_syllables,difficult_words,fog_index,title,num_dupes,flesch_index,num_words,sentiment_neg,sentiment_neu,sentiment_pos,sentiment_compound,genre,danceability,energy,loudness,instrumentalness,liveness,spotify_id,spotify_url,duration_ms
0,Andy Gibb,47,"{'neg': 0.077, 'neu': 0.868, 'pos': 0.055, 'compound': -0.2066}",[],1.7000000000000002,1978,1,450.0,16,5.2,Shadow Dancing,34,97.2,381,0.077,0.868,0.055,-0.2066,none,0.74,0.598,-9.658,0.0,0.0664,3unwRUV5qbjMmH3NJtaODy,https://api.spotify.com/v1/tracks/3unwRUV5qbjMmH3NJtaODy,276000.0
1,Bee Gees,58,"{'neg': 0.034, 'neu': 0.885, 'pos': 0.081, 'compound': 0.9435}","['electronic/dance', 'disco', 'pop']",0.9,1978,2,405.0,23,4.4,Night Fever,35,99.23,350,0.034,0.885,0.081,0.9435,electronic/dance,0.703,0.826,-7.179,0.00629,0.179,3mRM4NM8iO7UBqrSigCQFH,https://api.spotify.com/v1/tracks/3mRM4NM8iO7UBqrSigCQFH,285373.0
2,Bee Gees,63,"{'neg': 0.088, 'neu': 0.705, 'pos': 0.20700000000000002, 'compound': 0.993}","['electronic/dance', 'disco', 'pop']",3.3,1978,4,551.7,21,4.4,Stayin' Alive,45,82.31,399,0.088,0.705,0.20700000000000002,0.993,electronic/dance,0.703,0.826,-7.179,0.00629,0.179,3mRM4NM8iO7UBqrSigCQFH,https://api.spotify.com/v1/tracks/3mRM4NM8iO7UBqrSigCQFH,285373.0
3,Exile,54,"{'neg': 0.054, 'neu': 0.773, 'pos': 0.17300000000000001, 'compound': 0.9921000000000001}","['country', 'rock']",0.9,1978,5,390.6,17,4.4,Kiss You All Over,32,99.23,330,0.054,0.773,0.17300000000000001,0.9921000000000001,country,0.741,0.267,-17.204,0.000447,0.0987,3FGcQkWQlkeB82RdZwlw8V,https://api.spotify.com/v1/tracks/3FGcQkWQlkeB82RdZwlw8V,214400.0
4,Bee Gees,60,"{'neg': 0.06, 'neu': 0.853, 'pos': 0.08700000000000001, 'compound': 0.9352}","['electronic/dance', 'disco', 'pop']",-0.30000000000000004,1978,6,409.5,8,4.4,How Deep Is Your Love,46,107.69,385,0.06,0.853,0.08700000000000001,0.9352,electronic/dance,0.633,0.357,-9.366,0.0,0.133,2JoZzpdeP2G6Csfdq5aLXP,https://api.spotify.com/v1/tracks/2JoZzpdeP2G6Csfdq5aLXP,245200.0
5,Player,28,"{'neg': 0.151, 'neu': 0.796, 'pos': 0.053, 'compound': -0.9776}",[],2.1,1978,7,322.2,12,5.6,Baby Come Back,15,96.18,264,0.151,0.796,0.053,-0.9776,none,0.645,0.604,-9.904,0.0,0.129,2eRYuzlSOBk3HlMsCSOLPJ,https://api.spotify.com/v1/tracks/2eRYuzlSOBk3HlMsCSOLPJ,214373.0
6,Andy Gibb,30,"{'neg': 0.062, 'neu': 0.7000000000000001, 'pos': 0.23700000000000002, 'compound': 0.9913000000000001}",[],1.7000000000000002,1978,8,224.1,13,4.0,(Love Is) Thicker Than Water,18,91.78,177,0.062,0.7000000000000001,0.23700000000000002,0.9913000000000001,none,0.582,0.462,-9.882,4.98e-05,0.0755,5WdF8jm3hBNi1t9qlqdjsE,https://api.spotify.com/v1/tracks/5WdF8jm3hBNi1t9qlqdjsE,255960.0
7,Commodores,27,"{'neg': 0.014, 'neu': 0.675, 'pos': 0.312, 'compound': 0.996}",[],2.1,1978,10,224.1,11,4.4,Three Times A Lady,15,90.77,177,0.014,0.675,0.312,0.996,none,0.39,0.0803,-20.518,0.000639,0.127,4ztwMHfPZhPoruZdBbgriM,https://api.spotify.com/v1/tracks/4ztwMHfPZhPoruZdBbgriM,217427.0
8,Frankie Valli,51,"{'neg': 0.079, 'neu': 0.861, 'pos': 0.06, 'compound': -0.8843000000000001}",[],1.3,1978,11,422.1,19,4.800000000000001,Grease,35,98.21,361,0.079,0.861,0.06,-0.8843000000000001,none,0.82,0.464,-8.45,0.0,0.101,5Vrczz39CvlD3OGCa6utoA,https://api.spotify.com/v1/tracks/5Vrczz39CvlD3OGCa6utoA,207307.0
9,John Travolta,50,"{'neg': 0.006, 'neu': 0.8150000000000001, 'pos': 0.179, 'compound': 0.9927}",[],0.9,1978,13,416.7,19,4.4,You're The One That I Want,32,99.23,347,0.006,0.8150000000000001,0.179,0.9927,none,,,,,,,,
10,Eric Clapton,31,"{'neg': 0.043000000000000003, 'neu': 0.876, 'pos': 0.081, 'compound': 0.3506}","['blues', 'pop', 'reggae', 'rock']",0.5,1978,15,289.8,9,5.2,Lay Down Sally,18,105.66,259,0.043000000000000003,0.876,0.081,0.3506,blues,0.688,0.549,-14.473,0.00591,0.159,3ZjWTZjOpTe4mpnoro1iCl,https://api.spotify.com/v1/tracks/3ZjWTZjOpTe4mpnoro1iCl,228027.0
11,Rolling Stones,58,"{'neg': 0.089, 'neu': 0.842, 'pos': 0.068, 'compound': -0.755}","['blues', 'country', 'reggae', 'hip-hop/rnb', 'rock']",-1.0,1978,16,322.2,25,3.6,Miss You,35,109.72,289,0.089,0.842,0.068,-0.755,blues,0.795,0.71,-4.746,0.0215,0.344,3hJLKtTpgct9Y9wKww0BiR,https://api.spotify.com/v1/tracks/3hJLKtTpgct9Y9wKww0BiR,288667.0
12,Billy Joel,28,"{'neg': 0.106, 'neu': 0.752, 'pos': 0.14200000000000002, 'compound': 0.9634}","['classical/soundtrack', 'pop', 'rock']",1.3,1978,17,248.4,16,4.800000000000001,Just The Way You Are,9,98.21,212,0.106,0.752,0.14200000000000002,0.9634,classical/soundtrack,0.589,0.453,-8.912,2.54e-05,0.134,49MHCPzvMLXhRjDantBMVH,https://api.spotify.com/v1/tracks/49MHCPzvMLXhRjDantBMVH,290573.0
13,Wings,53,"{'neg': 0.076, 'neu': 0.726, 'pos': 0.199, 'compound': 0.9957}",['rock'],0.5,1978,18,510.3,12,5.2,With A Little Luck,31,105.66,448,0.076,0.726,0.199,0.9957,rock,0.652,0.372,-15.445,0.000197,0.0923,73JqQIGZUZxCVfY54RSpCH,https://api.spotify.com/v1/tracks/73JqQIGZUZxCVfY54RSpCH,344773.0
14,Yvonne Elliman,28,"{'neg': 0.116, 'neu': 0.778, 'pos': 0.106, 'compound': 0.8821}",[],0.9,1978,19,302.4,8,5.6,If I Can't Have You,16,104.64,263,0.116,0.778,0.106,0.8821,none,0.616,0.681,-10.773,1.47e-06,0.296,0QjPiq9Wka9I1b4uzWETYI,https://api.spotify.com/v1/tracks/0QjPiq9Wka9I1b4uzWETYI,180160.0
15,Chic,35,"{'neg': 0.017, 'neu': 0.9410000000000001, 'pos': 0.042, 'compound': 0.5563}",[],4.5,1978,20,221.4,17,3.2,"Dance, Dance, Dance",33,68.43,139,0.017,0.9410000000000001,0.042,0.5563,none,0.722,0.66,-13.438,0.000901,0.0907,15ifyO8wYntwyXAptfxhKr,https://api.spotify.com/v1/tracks/15ifyO8wYntwyXAptfxhKr,402693.0
16,Bonnie Tyler,39,"{'neg': 0.10300000000000001, 'neu': 0.725, 'pos': 0.17200000000000001, 'compound': 0.9366000000000001}","['pop', 'rock']",0.5,1978,24,232.2,6,4.0,It's A Heartache,33,100.24,197,0.10300000000000001,0.725,0.17200000000000001,0.9366000000000001,pop,0.555,0.487,-11.766,0.000868,0.169,6XwmOknVeAwN3OQv1lIzCc,https://api.spotify.com/v1/tracks/6XwmOknVeAwN3OQv1lIzCc,212000.0
17,Gerry Rafferty,32,"{'neg': 0.09, 'neu': 0.805, 'pos': 0.10400000000000001, 'compound': 0.7705000000000001}",[],1.3,1978,26,270.9,18,4.800000000000001,Baker Street,5,98.21,227,0.09,0.805,0.10400000000000001,0.7705000000000001,none,0.497,0.349,-14.0,0.028,0.259,5gOd6zDC8vhlYjqbQdJVWP,https://api.spotify.com/v1/tracks/5gOd6zDC8vhlYjqbQdJVWP,365627.0
18,Barry Manilow,30,"{'neg': 0.179, 'neu': 0.652, 'pos': 0.169, 'compound': 0.5546}",['rock'],1.3,1978,27,245.7,10,4.800000000000001,Can't Smile Without You,16,98.21,213,0.179,0.652,0.169,0.5546,rock,,,,,,,,
19,Johnny Mathis,30,"{'neg': 0.037, 'neu': 0.899, 'pos': 0.064, 'compound': 0.8402000000000001}","['jazz', 'pop', 'soul']",1.7000000000000002,1978,28,293.4,17,5.2,"Too Much, Too Little, Too Late",21,97.2,244,0.037,0.899,0.064,0.8402000000000001,jazz,0.497,0.524,-10.66,4.76e-05,0.0487,7c8tlriQMBusKSsXMg8fHm,https://api.spotify.com/v1/tracks/7c8tlriQMBusKSsXMg8fHm,180347.0
20,Meat Loaf,56,"{'neg': 0.047, 'neu': 0.782, 'pos': 0.17200000000000001, 'compound': 0.9936}",['rock'],0.1,1978,30,480.6,25,4.800000000000001,Two Out Of Three Ain't Bad,25,106.67,430,0.047,0.782,0.17200000000000001,0.9936,rock,0.586,0.48,-9.138,0.0,0.0947,2ph0hzV1kCVhR82E2La4q5,https://api.spotify.com/v1/tracks/2ph0hzV1kCVhR82E2La4q5,324440.0
