,artist,num_lines,sentiment,tags,f_k_grade,year,pos,num_syllables,difficult_words,fog_index,title,num_dupes,flesch_index,num_words,sentiment_neg,sentiment_neu,sentiment_pos,sentiment_compound,genre
0,Perry Como,29,"{'neg': 0.14, 'neu': 0.54, 'pos': 0.319, 'compound': 0.9911000000000001}","['country', 'jazz', 'pop', 'rock', 'swing']",0.1,1953,8,153.9,9,3.6,No Other Love,16,101.26,129,0.14,0.54,0.319,0.9911000000000001,country
1,Perry Como,48,"{'neg': 0.006, 'neu': 0.878, 'pos': 0.115, 'compound': 0.9895}","['country', 'jazz', 'pop', 'rock', 'swing']",-0.30000000000000004,1953,9,337.5,11,4.4,Don't Let The Stars Get In Your Eyes,27,107.69,297,0.006,0.878,0.115,0.9895,country
2,Frankie Laine,21,"{'neg': 0.152, 'neu': 0.769, 'pos': 0.079, 'compound': -0.836}",[],2.1,1953,10,179.1,12,4.4,I Believe,1,90.77,133,0.152,0.769,0.079,-0.836,none
3,Frank Chacksfield,15,"{'neg': 0.0, 'neu': 0.793, 'pos': 0.20700000000000002, 'compound': 0.9618000000000001}",[],0.5,1953,12,104.4,5,4.0,Ebb Tide,2,100.24,89,0.0,0.793,0.20700000000000002,0.9618000000000001,none
4,Nat King Cole,15,"{'neg': 0.078, 'neu': 0.7000000000000001, 'pos': 0.222, 'compound': 0.9513}","['jazz', 'pop', 'swing']",0.9,1953,13,119.7,9,4.4,Pretend,0,99.23,99,0.078,0.7000000000000001,0.222,0.9513,jazz
5,Tony Bennett,22,"{'neg': 0.023, 'neu': 0.8280000000000001, 'pos': 0.149, 'compound': 0.9685}","['jazz', 'pop']",1.3,1953,19,191.7,10,4.800000000000001,Rags To Riches,12,98.21,160,0.023,0.8280000000000001,0.149,0.9685,jazz
6,Perry Como,18,"{'neg': 0.067, 'neu': 0.775, 'pos': 0.158, 'compound': 0.9369000000000001}","['country', 'jazz', 'pop', 'rock', 'swing']",1.3,1953,21,172.8,11,4.800000000000001,Say You're Mine Again,5,98.21,142,0.067,0.775,0.158,0.9369000000000001,country
7,Frankie Laine,43,"{'neg': 0.059000000000000004, 'neu': 0.853, 'pos': 0.08700000000000001, 'compound': 0.8798}",[],1.3,1953,23,388.8,31,4.800000000000001,Tell Me A Story,14,98.21,325,0.059000000000000004,0.853,0.08700000000000001,0.8798,none
8,Eartha Kitt,19,"{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.9844}",['jazz'],0.1,1953,29,107.1,9,3.6,C'est Si Bon,4,101.26,92,0.0,0.707,0.293,0.9844,jazz
