,artist,num_lines,sentiment,tags,f_k_grade,year,pos,num_syllables,difficult_words,fog_index,title,num_dupes,flesch_index,num_words,sentiment_neg,sentiment_neu,sentiment_pos,sentiment_compound,genre,danceability,energy,loudness,instrumentalness,liveness,spotify_id,spotify_url,duration_ms
0,Patsy Cline,19,"{'neg': 0.031, 'neu': 0.854, 'pos': 0.115, 'compound': 0.9247000000000001}","['country', 'pop', 'rock']",1.3,1961,2,160.2,9,4.800000000000001,I Fall To Pieces,7,98.21,135,0.031,0.854,0.115,0.9247000000000001,country,0.481,0.0568,-20.508,0.0,0.12,6zFsz86nAj5gcvzyVqNL3k,https://api.spotify.com/v1/tracks/6zFsz86nAj5gcvzyVqNL3k,171333.0
1,Del Shannon,29,"{'neg': 0.137, 'neu': 0.784, 'pos': 0.078, 'compound': -0.8229000000000001}","['country', 'pop']",1.7000000000000002,1961,5,193.5,14,4.0,Runaway,21,91.78,150,0.137,0.784,0.078,-0.8229000000000001,country,0.594,0.533,-7.993,1.49e-05,0.172,45Szkclj1lt4ubm7RFK68t,https://api.spotify.com/v1/tracks/45Szkclj1lt4ubm7RFK68t,137307.0
2,Chubby Checker,58,"{'neg': 0.0, 'neu': 0.961, 'pos': 0.039, 'compound': 0.8779}",[],5.2,1961,7,480.6,12,4.0,Pony Time,39,66.4,309,0.0,0.961,0.039,0.8779,none,0.453,0.609,-6.662,3.43e-05,0.0797,2XPEv2sB6c44DSocT2TwAc,https://api.spotify.com/v1/tracks/2XPEv2sB6c44DSocT2TwAc,147427.0
3,Roy Orbison,12,"{'neg': 0.185, 'neu': 0.729, 'pos': 0.08600000000000001, 'compound': -0.8522000000000001}","['pop', 'rock']",1.3,1961,13,106.2,11,4.800000000000001,Running Scared,1,98.21,87,0.185,0.729,0.08600000000000001,-0.8522000000000001,pop,0.572,0.392,-10.555,0.000435,0.15,6sbj89WozjblBMa5u41orw,https://api.spotify.com/v1/tracks/6sbj89WozjblBMa5u41orw,132040.0
4,Shirelles,19,"{'neg': 0.049, 'neu': 0.779, 'pos': 0.17300000000000001, 'compound': 0.967}","['pop', 'hip-hop/rnb', 'soul']",2.9,1961,14,201.6,14,5.2,Dedicated To The One I Love,6,88.74,154,0.049,0.779,0.17300000000000001,0.967,pop,0.398,0.325,-6.159,0.0,0.169,36f5xtZ2CXIc1WOirnnD3j,https://api.spotify.com/v1/tracks/36f5xtZ2CXIc1WOirnnD3j,120307.0
5,Connie Francis,12,"{'neg': 0.044, 'neu': 0.843, 'pos': 0.113, 'compound': 0.8225}",['pop'],3.3,1961,18,144.9,8,5.6,Where The Boys Are,7,87.72,115,0.044,0.843,0.113,0.8225,pop,0.366,0.408,-4.85,0.0,0.328,70UvKFI48DAQ2suS58bu5l,https://api.spotify.com/v1/tracks/70UvKFI48DAQ2suS58bu5l,157587.0
6,Ray Charles,50,"{'neg': 0.266, 'neu': 0.728, 'pos': 0.006, 'compound': -0.9977}","['blues', 'country', 'jazz', 'pop', 'hip-hop/rnb', 'soul']",-0.30000000000000004,1961,19,376.2,7,4.4,Hit The Road Jack,38,107.69,338,0.266,0.728,0.006,-0.9977,blues,0.543,0.0829,-24.998,0.897,0.0908,4hPs0cVW5nkGeF7V6uPZG1,https://api.spotify.com/v1/tracks/4hPs0cVW5nkGeF7V6uPZG1,248444.0
7,Ricky Nelson,28,"{'neg': 0.021, 'neu': 0.8290000000000001, 'pos': 0.151, 'compound': 0.975}",[],0.9,1961,23,216.9,15,4.4,Travelin' Man,15,99.23,176,0.021,0.8290000000000001,0.151,0.975,none,0.741,0.363,-12.484,0.0,0.117,2jc4wyf3ys0zKCpxHRjEYx,https://api.spotify.com/v1/tracks/2jc4wyf3ys0zKCpxHRjEYx,142933.0
8,Brook Benton,31,"{'neg': 0.007, 'neu': 0.912, 'pos': 0.081, 'compound': 0.9423}",[],1.3,1961,25,268.2,18,4.800000000000001,The Boll Weevil Song,5,98.21,229,0.007,0.912,0.081,0.9423,none,0.716,0.34,-17.01,2.89e-06,0.309,5gCkto8RSjGPynLo3GjOk0,https://api.spotify.com/v1/tracks/5gCkto8RSjGPynLo3GjOk0,160000.0
9,Marty Robbins,16,"{'neg': 0.017, 'neu': 0.5680000000000001, 'pos': 0.41500000000000004, 'compound': 0.9966}",[],1.7000000000000002,1961,28,157.5,9,5.2,Don't Worry,2,97.2,133,0.017,0.5680000000000001,0.41500000000000004,0.9966,none,,,,,,,,
10,"Gary ""U.S."" Bonds",33,"{'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.9873000000000001}",[],0.1,1961,31,278.1,11,4.800000000000001,Quarter To Three,8,106.67,250,0.0,0.854,0.146,0.9873000000000001,none,0.473,0.824,-9.325,0.0547,0.866,7aHn8rGeEGkDkQiUV0DpW1,https://api.spotify.com/v1/tracks/7aHn8rGeEGkDkQiUV0DpW1,150400.0
11,Neil Sedaka,41,"{'neg': 0.009000000000000001, 'neu': 0.578, 'pos': 0.41300000000000003, 'compound': 0.9993000000000001}",[],2.1,1961,33,380.7,24,4.4,Calendar Girl,32,90.77,283,0.009000000000000001,0.578,0.41300000000000003,0.9993000000000001,none,0.703,0.649,-7.727,0.0,0.209,7Gpx2fNJiilvrf9Ss8qbit,https://api.spotify.com/v1/tracks/7Gpx2fNJiilvrf9Ss8qbit,159693.0
12,Johnny Tillotson,24,"{'neg': 0.031, 'neu': 0.792, 'pos': 0.178, 'compound': 0.9847}",[],2.5,1961,37,241.2,13,4.800000000000001,Without You,13,89.75,187,0.031,0.792,0.178,0.9847,none,0.538,0.568,-5.7,0.829,0.169,4Vzh9UegP4JdWU71NLcbnm,https://api.spotify.com/v1/tracks/4Vzh9UegP4JdWU71NLcbnm,128800.0
13,Ferlin Husky,34,"{'neg': 0.057, 'neu': 0.847, 'pos': 0.096, 'compound': 0.7761}",[],0.9,1961,38,252.0,15,4.4,Wings Of A Dove,24,99.23,218,0.057,0.847,0.096,0.7761,none,0.5,0.319,-15.735,0.0,0.101,31vF1iGX0S3Dtv0rQfEksJ,https://api.spotify.com/v1/tracks/31vF1iGX0S3Dtv0rQfEksJ,142907.0
14,Elvis Presley,40,"{'neg': 0.055, 'neu': 0.847, 'pos': 0.098, 'compound': 0.8571000000000001}","['blues', 'country', 'pop', 'rock']",0.5,1961,39,275.4,15,4.0,Little Sister,24,100.24,230,0.055,0.847,0.098,0.8571000000000001,blues,0.602,0.619,-11.751,0.0,0.364,5jRnmQJAwBbtikNcvYbp3B,https://api.spotify.com/v1/tracks/5jRnmQJAwBbtikNcvYbp3B,151387.0
