,artist,num_lines,sentiment,tags,f_k_grade,year,pos,num_syllables,difficult_words,fog_index,title,num_dupes,flesch_index,num_words,sentiment_neg,sentiment_neu,sentiment_pos,sentiment_compound,genre,danceability,energy,loudness,instrumentalness,liveness,spotify_id,spotify_url,duration_ms
0,Simon and Garfunkel,32,"{'neg': 0.231, 'neu': 0.668, 'pos': 0.101, 'compound': -0.9616}","['folk', 'rock']",0.5,1970,1,193.5,10,4.0,Bridge Over Troubled Water,16,100.24,160,0.231,0.668,0.101,-0.9616,folk,0.149,0.206,-13.888,0.000649,0.115,6l8EbYRtQMgKOyc1gcDHF9,https://api.spotify.com/v1/tracks/6l8EbYRtQMgKOyc1gcDHF9,293120.0
1,Carpenters,35,"{'neg': 0.0, 'neu': 0.866, 'pos': 0.134, 'compound': 0.9755}",['pop'],0.5,1970,2,236.7,12,4.0,(They Long To Be) Close To You,28,100.24,203,0.0,0.866,0.134,0.9755,pop,0.533,0.245,-14.652,4.21e-05,0.122,50q2aUjWoTn6CJIfSPRJQA,https://api.spotify.com/v1/tracks/50q2aUjWoTn6CJIfSPRJQA,276000.0
2,B.J. Thomas,25,"{'neg': 0.088, 'neu': 0.754, 'pos': 0.158, 'compound': 0.9528000000000001}","['country', 'pop', 'rock']",1.3,1970,4,208.8,15,4.800000000000001,Raindrops Keep Fallin' On My Head,11,98.21,180,0.088,0.754,0.158,0.9528000000000001,country,0.519,0.446,-9.287,0.000124,0.11,0zRtBDhwtIFTfoK2HuURbM,https://api.spotify.com/v1/tracks/0zRtBDhwtIFTfoK2HuURbM,184493.0
3,Edwin Starr,55,"{'neg': 0.291, 'neu': 0.489, 'pos': 0.22, 'compound': -0.994}",[],0.9,1970,5,430.2,34,4.4,War,36,99.23,346,0.291,0.489,0.22,-0.994,none,0.59,0.671,-12.484,0.0,0.248,4ZEEcEMGjkWOfZNBcIB9yE,https://api.spotify.com/v1/tracks/4ZEEcEMGjkWOfZNBcIB9yE,200267.0
4,Diana Ross,64,"{'neg': 0.045, 'neu': 0.776, 'pos': 0.179, 'compound': 0.9941000000000001}","['disco', 'jazz', 'pop', 'hip-hop/rnb', 'soul']",-0.30000000000000004,1970,6,476.1,27,4.4,Ain't No Mountain High Enough,28,107.69,416,0.045,0.776,0.179,0.9941000000000001,disco,,,,,,,,
5,Jackson 5,38,"{'neg': 0.0, 'neu': 0.723, 'pos': 0.277, 'compound': 0.998}","['pop', 'soul']",0.1,1970,7,306.0,12,4.800000000000001,I'll Be There,23,106.67,273,0.0,0.723,0.277,0.998,pop,,,,,,,,
6,Rare Earth,20,"{'neg': 0.02, 'neu': 0.67, 'pos': 0.31, 'compound': 0.9964000000000001}",['rock'],2.1,1970,8,221.4,16,5.6,Get Ready,5,96.18,189,0.02,0.67,0.31,0.9964000000000001,rock,0.643,0.937,-6.263,0.00727,0.0498,0JHj9YBdBGSASzjTQoMleo,https://api.spotify.com/v1/tracks/0JHj9YBdBGSASzjTQoMleo,173707.0
7,Beatles,52,"{'neg': 0.016, 'neu': 0.842, 'pos': 0.14200000000000002, 'compound': 0.987}","['pop', 'rock']",-0.7000000000000001,1970,9,290.7,21,4.0,Let It Be,37,108.7,268,0.016,0.842,0.14200000000000002,0.987,pop,0.443,0.403,-8.339,0.0,0.111,7iN1s7xHE4ifF5povM6A48,https://api.spotify.com/v1/tracks/7iN1s7xHE4ifF5povM6A48,243027.0
8,Freda Payne,34,"{'neg': 0.094, 'neu': 0.732, 'pos': 0.17400000000000002, 'compound': 0.9689000000000001}",[],-0.30000000000000004,1970,10,261.0,12,4.4,Band Of Gold,22,107.69,232,0.094,0.732,0.17400000000000002,0.9689000000000001,none,0.631,0.746,-5.439,0.0,0.424,0YgoNapnyIXuruBrzvoCSu,https://api.spotify.com/v1/tracks/0YgoNapnyIXuruBrzvoCSu,182533.0
9,Three Dog Night,32,"{'neg': 0.047, 'neu': 0.788, 'pos': 0.165, 'compound': 0.9875}",[],0.5,1970,11,299.7,21,5.2,Mama Told Me,21,105.66,262,0.047,0.788,0.165,0.9875,none,0.673,0.673,-13.941,0.0265,0.206,1CAO7hiNOxJRPW4nFv2aRO,https://api.spotify.com/v1/tracks/1CAO7hiNOxJRPW4nFv2aRO,198933.0
10,Ray Stevens,49,"{'neg': 0.027, 'neu': 0.724, 'pos': 0.249, 'compound': 0.9969}","['country', 'pop']",1.7000000000000002,1970,12,360.0,21,4.0,Everything Is Beautiful,27,91.78,274,0.027,0.724,0.249,0.9969,country,0.37,0.378,-15.178,0.0,0.222,3rrrMhc76FDnS4N7wu2KfH,https://api.spotify.com/v1/tracks/3rrrMhc76FDnS4N7wu2KfH,212773.0
11,Bread,23,"{'neg': 0.039, 'neu': 0.808, 'pos': 0.154, 'compound': 0.96}",[],0.1,1970,13,196.2,8,4.800000000000001,Make It With You,8,106.67,171,0.039,0.808,0.154,0.96,none,0.629,0.356,-11.135,0.000617,0.173,7wWw7hBmErNg9u5w6Xx0vy,https://api.spotify.com/v1/tracks/7wWw7hBmErNg9u5w6Xx0vy,192200.0
12,Jackson 5,60,"{'neg': 0.036000000000000004, 'neu': 0.78, 'pos': 0.184, 'compound': 0.997}","['pop', 'soul']",-0.30000000000000004,1970,15,442.8,22,4.4,ABC,27,107.69,389,0.036000000000000004,0.78,0.184,0.997,pop,0.715,0.678,-11.842,0.000192,0.15,6wDviYDtmSDZ0S6TVMM9Vc,https://api.spotify.com/v1/tracks/6wDviYDtmSDZ0S6TVMM9Vc,177733.0
13,Jackson 5,62,"{'neg': 0.112, 'neu': 0.619, 'pos': 0.269, 'compound': 0.9983000000000001}","['pop', 'soul']",0.9,1970,16,485.1,28,4.4,The Love You Save,26,99.23,411,0.112,0.619,0.269,0.9983000000000001,pop,0.755,0.713,-10.953,0.0,0.118,2dYdai0GywuwYq6blSwDBV,https://api.spotify.com/v1/tracks/2dYdai0GywuwYq6blSwDBV,181427.0
14,Dawn,36,"{'neg': 0.018000000000000002, 'neu': 0.724, 'pos': 0.258, 'compound': 0.9962000000000001}",[],0.9,1970,18,273.6,10,4.4,Candida,19,99.23,233,0.018000000000000002,0.724,0.258,0.9962000000000001,none,0.783,0.596,-10.056,0.0,0.0427,1QdrUOQkbXJbpNqOKgJpq5,https://api.spotify.com/v1/tracks/1QdrUOQkbXJbpNqOKgJpq5,182370.0
15,Eric Burdon,51,"{'neg': 0.032, 'neu': 0.9420000000000001, 'pos': 0.026000000000000002, 'compound': 0.6169}",['rock'],1.3,1970,20,441.9,29,4.800000000000001,Spill The Wine,16,98.21,375,0.032,0.9420000000000001,0.026000000000000002,0.6169,rock,0.845,0.447,-11.897,0.0,0.0782,2nluoJKvE7rTBN7kve8dnr,https://api.spotify.com/v1/tracks/2nluoJKvE7rTBN7kve8dnr,244307.0
16,Norman Greenbaum,26,"{'neg': 0.145, 'neu': 0.6970000000000001, 'pos': 0.158, 'compound': -0.34}",['rock'],0.5,1970,22,243.9,11,5.2,Spirit In The Sky,7,105.66,228,0.145,0.6970000000000001,0.158,-0.34,rock,0.609,0.617,-7.091,0.00404,0.118,0jvN7eQJJt4nxQzgQfZ1SP,https://api.spotify.com/v1/tracks/0jvN7eQJJt4nxQzgQfZ1SP,242893.0
17,Temptations,43,"{'neg': 0.12, 'neu': 0.713, 'pos': 0.167, 'compound': 0.9424}","['hip-hop/rnb', 'soul']",2.1,1970,24,367.2,50,4.4,Ball Of Confusion,13,90.77,273,0.12,0.713,0.167,0.9424,hip-hop/rnb,0.535,0.774,-6.42,0.0,0.559,7gWBXNYoKH7jLZx0MgZCfl,https://api.spotify.com/v1/tracks/7gWBXNYoKH7jLZx0MgZCfl,241493.0
