,artist,num_lines,sentiment,tags,f_k_grade,year,pos,num_syllables,difficult_words,fog_index,title,num_dupes,flesch_index,num_words,sentiment_neg,sentiment_neu,sentiment_pos,sentiment_compound,genre,danceability,energy,loudness,instrumentalness,liveness,spotify_id,spotify_url,duration_ms
0,Tina Turner,51,"{'neg': 0.049, 'neu': 0.707, 'pos': 0.243, 'compound': 0.9978}","['pop', 'hip-hop/rnb', 'rock', 'soul']",0.5,1984,2,353.7,25,4.0,What's Love Got To Do With It,25,100.24,305,0.049,0.707,0.243,0.9978,pop,0.851,0.406,-11.631,6.41e-06,0.0853,4kOfxxnW1ukZdsNbCKY9br,https://api.spotify.com/v1/tracks/4kOfxxnW1ukZdsNbCKY9br,226880.0
1,Paul McCartney,49,"{'neg': 0.04, 'neu': 0.8180000000000001, 'pos': 0.14200000000000002, 'compound': 0.9823000000000001}","['classical/soundtrack', 'folk', 'pop', 'rock']",1.7000000000000002,1984,3,365.4,19,4.0,Say Say Say,52,91.78,274,0.04,0.8180000000000001,0.14200000000000002,0.9823000000000001,classical/soundtrack,0.822,0.686,-10.456,0.000982,0.0463,5BxoKS16fDiOpcwTztQF30,https://api.spotify.com/v1/tracks/5BxoKS16fDiOpcwTztQF30,235693.0
2,Kenny Loggins,43,"{'neg': 0.181, 'neu': 0.779, 'pos': 0.039, 'compound': -0.9855}","['pop', 'rock']",3.3,1984,4,353.7,27,4.4,Footloose,22,82.31,260,0.181,0.779,0.039,-0.9855,pop,0.546,0.895,-7.189,1.42e-05,0.0768,6W2VbtvMrDXm5vYeB7amkO,https://api.spotify.com/v1/tracks/6W2VbtvMrDXm5vYeB7amkO,220707.0
3,Phil Collins,35,"{'neg': 0.066, 'neu': 0.846, 'pos': 0.088, 'compound': 0.7964}","['jazz', 'pop', 'rock']",1.3,1984,5,310.5,10,4.800000000000001,Against All Odds,15,98.21,263,0.066,0.846,0.088,0.7964,jazz,0.58,0.498,-6.901,0.0,0.132,63CHa6rmamv9OsehkRD8oz,https://api.spotify.com/v1/tracks/63CHa6rmamv9OsehkRD8oz,206360.0
4,Van Halen,28,"{'neg': 0.015, 'neu': 0.882, 'pos': 0.10300000000000001, 'compound': 0.9416}",['rock'],-1.4,1984,6,185.4,9,4.4,Jump,19,116.15,177,0.015,0.882,0.10300000000000001,0.9416,rock,0.572,0.835,-6.219,0.000376,0.0702,7N3PAbqfTjSEU1edb2tY8j,https://api.spotify.com/v1/tracks/7N3PAbqfTjSEU1edb2tY8j,241600.0
5,Lionel Richie,33,"{'neg': 0.031, 'neu': 0.773, 'pos': 0.197, 'compound': 0.9899}","['pop', 'soul']",0.9,1984,7,259.2,11,4.4,Hello,15,99.23,213,0.031,0.773,0.197,0.9899,pop,0.487,0.246,-14.104,0.0,0.0983,0mHyWYXmmCB9iQyK18m3FQ,https://api.spotify.com/v1/tracks/0mHyWYXmmCB9iQyK18m3FQ,251107.0
6,Yes,57,"{'neg': 0.23700000000000002, 'neu': 0.593, 'pos': 0.17, 'compound': -0.9547}","['electronic/dance', 'folk', 'rock']",1.7000000000000002,1984,8,441.0,25,4.0,Owner Of A Lonely Heart,32,91.78,332,0.23700000000000002,0.593,0.17,-0.9547,electronic/dance,0.744,0.798,-5.981,0.00367,0.26,0GTK6TesV108Jj5D3MHsYb,https://api.spotify.com/v1/tracks/0GTK6TesV108Jj5D3MHsYb,268507.0
7,Ray Parker Jr.,45,"{'neg': 0.124, 'neu': 0.715, 'pos': 0.161, 'compound': 0.8635}",[],0.5,1984,9,306.9,18,4.0,Ghostbusters,49,100.24,253,0.124,0.715,0.161,0.8635,none,0.779,0.717,-9.7,0.0536,0.355,300zfRaCgTmEm5Eqe3HqZZ,https://api.spotify.com/v1/tracks/300zfRaCgTmEm5Eqe3HqZZ,240800.0
8,Culture Club,53,"{'neg': 0.019, 'neu': 0.713, 'pos': 0.268, 'compound': 0.998}",['pop'],1.7000000000000002,1984,10,373.5,18,4.0,Karma Chameleon,42,91.78,293,0.019,0.713,0.268,0.998,pop,0.668,0.73,-7.182,0.0,0.188,2wSAWEYUHkt92X4SBAPqZE,https://api.spotify.com/v1/tracks/2wSAWEYUHkt92X4SBAPqZE,252773.0
9,John Waite,62,"{'neg': 0.095, 'neu': 0.687, 'pos': 0.218, 'compound': 0.9735}",[],0.5,1984,11,411.3,31,4.0,Missing You,49,100.24,332,0.095,0.687,0.218,0.9735,none,0.552,0.552,-9.736,0.0,0.046,1Qrdlkgg9I4J7r3P4kZNwr,https://api.spotify.com/v1/tracks/1Qrdlkgg9I4J7r3P4kZNwr,269760.0
