,artist,num_lines,sentiment,tags,f_k_grade,year,pos,num_syllables,difficult_words,fog_index,title,num_dupes,flesch_index,num_words,sentiment_neg,sentiment_neu,sentiment_pos,sentiment_compound,genre,danceability,energy,loudness,instrumentalness,liveness,spotify_id,spotify_url,duration_ms
12,Hot Chocolate,49,"{'neg': 0.035, 'neu': 0.612, 'pos': 0.353, 'compound': 0.9992000000000001}","['disco', 'pop', 'soul']",2.1,1976,22,425.7,24,4.4,You Sexy Thing,25,90.77,329,0.035,0.612,0.353,0.9992000000000001,disco,0.791,0.734,-5.464,0.00165,0.167,714hERk9U1W8FMYkoC83CO,https://api.spotify.com/v1/tracks/714hERk9U1W8FMYkoC83CO,244920.0
13,Nazareth,33,"{'neg': 0.25, 'neu': 0.41200000000000003, 'pos': 0.338, 'compound': 0.9828}",['rock'],0.1,1976,23,189.9,8,3.6,Love Hurts,12,101.26,164,0.25,0.41200000000000003,0.338,0.9828,rock,0.485,0.328,-11.853,0.0032,0.325,1i5oEx2vFczQ2sCY3c6Kn5,https://api.spotify.com/v1/tracks/1i5oEx2vFczQ2sCY3c6Kn5,233133.0
14,K.C. and The Sunshine Band,36,"{'neg': 0.546, 'neu': 0.376, 'pos': 0.078, 'compound': -0.9973000000000001}","['disco', 'pop']",4.5,1976,26,321.3,7,4.4,"(Shake, Shake, Shake) Shake Your Booty",19,73.85,220,0.546,0.376,0.078,-0.9973000000000001,disco,,,,,,,,
15,Commodores,35,"{'neg': 0.008, 'neu': 0.583, 'pos': 0.40900000000000003, 'compound': 0.9991000000000001}",[],0.1,1976,27,290.7,19,4.800000000000001,Sweet Love,1,106.67,255,0.008,0.583,0.40900000000000003,0.9991000000000001,none,0.373,0.511,-8.266,1.65e-05,0.0575,7zqguUyS3LQxAdL8rRgXx2,https://api.spotify.com/v1/tracks/7zqguUyS3LQxAdL8rRgXx2,393560.0
16,Maxine Nightingale,39,"{'neg': 0.029, 'neu': 0.664, 'pos': 0.306, 'compound': 0.9989}",[],1.7000000000000002,1976,28,378.9,6,5.2,Right Back Where We Started From,24,97.2,326,0.029,0.664,0.306,0.9989,none,0.692,0.653,-5.715,0.00707,0.455,00s8dO3RWrFkBqC9JIy6ag,https://api.spotify.com/v1/tracks/00s8dO3RWrFkBqC9JIy6ag,192267.0
17,Ohio Players,75,"{'neg': 0.012, 'neu': 0.658, 'pos': 0.329, 'compound': 0.9997}",[],4.5,1976,30,743.4,20,4.4,Love Rollercoaster,37,73.85,504,0.012,0.658,0.329,0.9997,none,0.613,0.82,-10.175,1.45e-06,0.049,1hRDHWWealh2Pk3fnpIe75,https://api.spotify.com/v1/tracks/1hRDHWWealh2Pk3fnpIe75,290160.0
18,Bee Gees,46,"{'neg': 0.009000000000000001, 'neu': 0.81, 'pos': 0.181, 'compound': 0.9914000000000001}","['electronic/dance', 'disco', 'pop']",-0.30000000000000004,1976,31,294.3,11,4.4,You Should Be Dancing,44,107.69,277,0.009000000000000001,0.81,0.181,0.9914000000000001,electronic/dance,0.681,0.716,-10.911,0.17,0.337,2xiOdusRnZezQok1RgLNeS,https://api.spotify.com/v1/tracks/2xiOdusRnZezQok1RgLNeS,256493.0
19,Lou Rawls,40,"{'neg': 0.126, 'neu': 0.719, 'pos': 0.155, 'compound': 0.9842000000000001}",[],2.9,1976,32,448.2,18,5.2,You'll Never Find Another Love Like Mine,14,88.74,347,0.126,0.719,0.155,0.9842000000000001,none,,,,,,,,
20,David Bowie,53,"{'neg': 0.019, 'neu': 0.901, 'pos': 0.081, 'compound': 0.96}","['pop', 'rock', 'soul']",2.1,1976,33,422.1,29,4.4,Golden Years,36,90.77,327,0.019,0.901,0.081,0.96,pop,0.68,0.701,-10.36,4.72e-06,0.111,4JRem7xHp2l0kmUvt9zCKu,https://api.spotify.com/v1/tracks/4JRem7xHp2l0kmUvt9zCKu,243280.0
21,Dr. Hook,22,"{'neg': 0.0, 'neu': 0.8280000000000001, 'pos': 0.17200000000000001, 'compound': 0.9882000000000001}",[],0.5,1976,35,209.7,4,5.2,Only Sixteen,14,105.66,194,0.0,0.8280000000000001,0.17200000000000001,0.9882000000000001,none,0.622,0.21,-16.335,0.00143,0.298,7c52LVpkxq3dzMEkDWiQyw,https://api.spotify.com/v1/tracks/7c52LVpkxq3dzMEkDWiQyw,164747.0
22,Bellamy Brothers,42,"{'neg': 0.0, 'neu': 0.649, 'pos': 0.35100000000000003, 'compound': 0.9993000000000001}",['country'],0.1,1976,36,373.5,15,4.800000000000001,Let Your Love Flow,27,106.67,327,0.0,0.649,0.35100000000000003,0.9993000000000001,country,0.679,0.553,-14.687,7.16e-06,0.139,064SVQsmWl5EF0zahmzkQk,https://api.spotify.com/v1/tracks/064SVQsmWl5EF0zahmzkQk,198760.0
23,Vicki Sue Robinson,73,"{'neg': 0.021, 'neu': 0.686, 'pos': 0.293, 'compound': 0.9993000000000001}",[],0.5,1976,38,486.9,17,4.0,Turn The Beat Around,60,100.24,392,0.021,0.686,0.293,0.9993000000000001,none,0.662,0.941,-4.05,0.0,0.218,2TziLOnBMT8kDVo2LA1X6t,https://api.spotify.com/v1/tracks/2TziLOnBMT8kDVo2LA1X6t,252373.0
24,Eric Carmen,32,"{'neg': 0.095, 'neu': 0.775, 'pos': 0.13, 'compound': 0.9484}",['pop'],2.9,1976,40,235.8,14,4.0,All By Myself,25,83.32,173,0.095,0.775,0.13,0.9484,pop,0.376,0.373,-9.184,0.832,0.15,0AQqrtK1pULuwZUXhwaaDz,https://api.spotify.com/v1/tracks/0AQqrtK1pULuwZUXhwaaDz,430000.0
25,Dr. Hook,30,"{'neg': 0.012, 'neu': 0.834, 'pos': 0.155, 'compound': 0.9883000000000001}",[],0.1,1976,46,265.5,10,4.800000000000001,A Little Bit More,13,106.67,235,0.012,0.834,0.155,0.9883000000000001,none,0.303,0.421,-13.148,0.0,0.314,7wz2Amu2EVjGYQzqlLwCKg,https://api.spotify.com/v1/tracks/7wz2Amu2EVjGYQzqlLwCKg,173960.0
26,Chicago,25,"{'neg': 0.109, 'neu': 0.734, 'pos': 0.157, 'compound': 0.9521000000000001}","['jazz', 'pop', 'rock']",1.3,1976,48,224.1,11,4.800000000000001,If You Leave Me Now,17,98.21,185,0.109,0.734,0.157,0.9521000000000001,jazz,0.429,0.564,-6.784,0.000828,0.128,0KMGxYKeUzK9wc5DZCt3HT,https://api.spotify.com/v1/tracks/0KMGxYKeUzK9wc5DZCt3HT,235373.0
27,Boz Scaggs,36,"{'neg': 0.193, 'neu': 0.727, 'pos': 0.081, 'compound': -0.9894000000000001}",[],3.3,1976,49,437.4,29,5.6,Lowdown,24,87.72,332,0.193,0.727,0.081,-0.9894000000000001,none,0.662,0.788,-5.544,0.141,0.0351,0nlZjTPzW6S9JIESuGfImT,https://api.spotify.com/v1/tracks/0nlZjTPzW6S9JIESuGfImT,315640.0
28,Peter Frampton,34,"{'neg': 0.037, 'neu': 0.799, 'pos': 0.164, 'compound': 0.9627}",[],0.1,1976,50,268.2,16,4.800000000000001,Show Me The Way,12,106.67,238,0.037,0.799,0.164,0.9627,none,0.7,0.726,-7.717,1.1e-06,0.0963,6BD1X1PeV5UzYUdiVaD2yL,https://api.spotify.com/v1/tracks/6BD1X1PeV5UzYUdiVaD2yL,243267.0
29,Aerosmith,45,"{'neg': 0.035, 'neu': 0.727, 'pos': 0.23800000000000002, 'compound': 0.9945}",['rock'],-0.7000000000000001,1976,51,297.9,15,4.0,Dream On,26,108.7,267,0.035,0.727,0.23800000000000002,0.9945,rock,0.307,0.433,-10.057,9.08e-05,0.332,5MxNLUsfh7uzROypsoO5qe,https://api.spotify.com/v1/tracks/5MxNLUsfh7uzROypsoO5qe,266960.0
30,O'Jays,38,"{'neg': 0.007, 'neu': 0.541, 'pos': 0.453, 'compound': 0.9993000000000001}",['soul'],2.1,1976,52,298.8,31,4.4,I Love Music,12,90.77,237,0.007,0.541,0.453,0.9993000000000001,soul,,,,,,,,
31,Fleetwood Mac,46,"{'neg': 0.037, 'neu': 0.769, 'pos': 0.195, 'compound': 0.9944000000000001}","['blues', 'pop', 'rock']",0.5,1976,53,324.9,32,4.0,Say You Love Me,26,100.24,268,0.037,0.769,0.195,0.9944000000000001,blues,0.723,0.596,-13.436,0.00513,0.16,6lrQo6KAYvb92MGk6ZuZlt,https://api.spotify.com/v1/tracks/6lrQo6KAYvb92MGk6ZuZlt,249947.0
32,Paul Anka,28,"{'neg': 0.053, 'neu': 0.8270000000000001, 'pos': 0.12, 'compound': 0.9022}",[],3.3,1976,54,234.0,26,4.4,Times Of Your Life,12,82.31,173,0.053,0.8270000000000001,0.12,0.9022,none,0.391,0.441,-9.876,0.0,0.0665,3AdX0KdVoMBqe82b19rWAU,https://api.spotify.com/v1/tracks/3AdX0KdVoMBqe82b19rWAU,195760.0
33,Cliff Richard,59,"{'neg': 0.38, 'neu': 0.5650000000000001, 'pos': 0.055, 'compound': -0.9996}","['pop', 'rock']",0.5,1976,55,407.7,24,4.0,Devil Woman,47,100.24,327,0.38,0.5650000000000001,0.055,-0.9996,pop,0.71,0.792,-5.996,3.32e-05,0.0871,2oRn0QuaWQ1hragGQ7XZ9s,https://api.spotify.com/v1/tracks/2oRn0QuaWQ1hragGQ7XZ9s,214576.0
34,Elvin Bishop,25,"{'neg': 0.197, 'neu': 0.614, 'pos': 0.188, 'compound': 0.8183}",['blues'],2.1,1976,56,279.9,13,5.6,Fooled Around And Fell In Love,9,96.18,233,0.197,0.614,0.188,0.8183,blues,0.633,0.621,-11.494,0.0172,0.186,2hE5Lm5XOHR4t3xlhIFauP,https://api.spotify.com/v1/tracks/2hE5Lm5XOHR4t3xlhIFauP,276000.0
35,John Sebastian,39,"{'neg': 0.03, 'neu': 0.613, 'pos': 0.357, 'compound': 0.9989}",['classical/soundtrack'],2.5,1976,58,391.5,10,4.800000000000001,Welcome Back,34,89.75,296,0.03,0.613,0.357,0.9989,classical/soundtrack,0.745,0.373,-13.002,8.88e-05,0.158,2pS6zWWQCpO0IVEBIbzJh8,https://api.spotify.com/v1/tracks/2pS6zWWQCpO0IVEBIbzJh8,170893.0
36,"Earth, Wind and Fire",24,"{'neg': 0.025, 'neu': 0.837, 'pos': 0.137, 'compound': 0.906}","['disco', 'jazz', 'hip-hop/rnb', 'soul']",-0.7000000000000001,1976,59,135.0,6,4.0,Sing A Song,15,108.7,122,0.025,0.837,0.137,0.906,disco,0.774,0.698,-7.5,0.00027,0.0684,5W5FVsgGCe3T9nIMkiXqNo,https://api.spotify.com/v1/tracks/5W5FVsgGCe3T9nIMkiXqNo,203867.0
37,Tavares,64,"{'neg': 0.051000000000000004, 'neu': 0.624, 'pos': 0.325, 'compound': 0.9995}",[],2.5,1976,60,600.3,50,4.800000000000001,Heaven Must Be Missing An Angel,27,89.75,462,0.051000000000000004,0.624,0.325,0.9995,none,0.612,0.749,-9.209,0.0,0.393,3ad1MVf3CUFCWW1EyMc9kk,https://api.spotify.com/v1/tracks/3ad1MVf3CUFCWW1EyMc9kk,394133.0
38,Captain and Tennille,22,"{'neg': 0.034, 'neu': 0.714, 'pos': 0.252, 'compound': 0.9905}",[],1.3,1976,62,202.5,9,4.800000000000001,Shop Around,6,98.21,168,0.034,0.714,0.252,0.9905,none,0.643,0.719,-8.109,3.72e-05,0.0488,3maAFCOtAdJElV8gdU5GG4,https://api.spotify.com/v1/tracks/3maAFCOtAdJElV8gdU5GG4,210240.0
39,Bay City Rollers,24,"{'neg': 0.0, 'neu': 0.9490000000000001, 'pos': 0.051000000000000004, 'compound': 0.875}",['pop'],3.7,1976,63,265.5,8,4.800000000000001,Saturday Night,44,81.29,191,0.0,0.9490000000000001,0.051000000000000004,0.875,pop,0.514,0.681,-10.026,0.0356,0.0745,78zYiMv9yNTHgmm6kaUPCm,https://api.spotify.com/v1/tracks/78zYiMv9yNTHgmm6kaUPCm,174400.0
40,Elton John,28,"{'neg': 0.066, 'neu': 0.806, 'pos': 0.127, 'compound': 0.8881}","['pop', 'rock']",0.9,1976,64,298.8,10,5.6,Island Girl,24,104.64,261,0.066,0.806,0.127,0.8881,pop,0.701,0.895,-8.489,1.34e-06,0.257,2u3UJ9KyduTnbi9yUVGYfW,https://api.spotify.com/v1/tracks/2u3UJ9KyduTnbi9yUVGYfW,222093.0
41,Staple Singers,63,"{'neg': 0.028, 'neu': 0.741, 'pos': 0.231, 'compound': 0.9979}",[],-0.7000000000000001,1976,65,426.6,24,4.0,Let's Do It Again,29,108.7,372,0.028,0.741,0.231,0.9979,none,0.637,0.524,-11.397,6.91e-06,0.129,1YQIOrrOg1UDqZCGcZWQ0a,https://api.spotify.com/v1/tracks/1YQIOrrOg1UDqZCGcZWQ0a,293600.0
42,Wings,36,"{'neg': 0.0, 'neu': 0.8140000000000001, 'pos': 0.186, 'compound': 0.9864}",['rock'],1.7000000000000002,1976,66,259.2,13,4.0,Let 'Em In,26,91.78,197,0.0,0.8140000000000001,0.186,0.9864,rock,0.754,0.368,-15.8,0.222,0.0967,2xAacCD0MW3UBFugKVHbJc,https://api.spotify.com/v1/tracks/2xAacCD0MW3UBFugKVHbJc,310093.0
43,George Benson,16,"{'neg': 0.218, 'neu': 0.709, 'pos': 0.073, 'compound': -0.9498000000000001}","['jazz', 'hip-hop/rnb']",2.1,1976,68,129.6,11,4.4,This Masquerade,2,90.77,99,0.218,0.709,0.073,-0.9498000000000001,jazz,0.469,0.296,-14.146,1.61e-05,0.0878,7GkaclZPWxJujsylkMetsW,https://api.spotify.com/v1/tracks/7GkaclZPWxJujsylkMetsW,196920.0
44,Electric Light Orchestra,38,"{'neg': 0.389, 'neu': 0.493, 'pos': 0.11800000000000001, 'compound': -0.9991000000000001}","['electronic/dance', 'pop', 'rock']",2.5,1976,69,376.2,19,4.800000000000001,Evil Woman,11,89.75,284,0.389,0.493,0.11800000000000001,-0.9991000000000001,electronic/dance,0.677,0.619,-7.446,0.000149,0.221,777NOXupZkFdg8zlPMoVqc,https://api.spotify.com/v1/tracks/777NOXupZkFdg8zlPMoVqc,269840.0
45,John Travolta,36,"{'neg': 0.021, 'neu': 0.9410000000000001, 'pos': 0.038, 'compound': 0.4617}",[],0.5,1976,74,216.9,10,4.0,Let Her In,24,100.24,187,0.021,0.9410000000000001,0.038,0.4617,none,0.394,0.331,-12.736,0.0283,0.0924,5ke0edZBlwRYu01wdej6xq,https://api.spotify.com/v1/tracks/5ke0edZBlwRYu01wdej6xq,183600.0
46,Fleetwood Mac,33,"{'neg': 0.063, 'neu': 0.789, 'pos': 0.147, 'compound': 0.9484}","['blues', 'pop', 'rock']",0.9,1976,76,271.8,14,4.4,Rhiannon,28,99.23,225,0.063,0.789,0.147,0.9484,blues,0.723,0.49,-14.745,0.0946,0.0923,05oETzWbd4SI33qK2gbJfR,https://api.spotify.com/v1/tracks/05oETzWbd4SI33qK2gbJfR,252773.0
47,Beatles,32,"{'neg': 0.02, 'neu': 0.9480000000000001, 'pos': 0.032, 'compound': 0.2978}","['pop', 'rock']",0.9,1976,77,252.9,9,4.4,Got To Get You Into My Life,12,99.23,217,0.02,0.9480000000000001,0.032,0.2978,pop,0.521,0.524,-6.136,9.27e-06,0.0838,3tGhRLgcCP6SIZU3tbGl7l,https://api.spotify.com/v1/tracks/3tGhRLgcCP6SIZU3tbGl7l,149240.0
48,Bee Gees,49,"{'neg': 0.263, 'neu': 0.663, 'pos': 0.074, 'compound': -0.9975}","['electronic/dance', 'disco', 'pop']",0.9,1976,78,379.8,9,4.4,Fanny,33,99.23,323,0.263,0.663,0.074,-0.9975,electronic/dance,0.438,0.526,-9.913,0.0154,0.122,7KUHpRlZQR91SLflhsQCg9,https://api.spotify.com/v1/tracks/7KUHpRlZQR91SLflhsQCg9,243560.0
49,"Earth, Wind and Fire",25,"{'neg': 0.187, 'neu': 0.787, 'pos': 0.027, 'compound': -0.9817}","['disco', 'jazz', 'hip-hop/rnb', 'soul']",1.3,1976,79,213.3,21,4.800000000000001,Getaway,11,98.21,183,0.187,0.787,0.027,-0.9817,disco,0.724,0.879,-9.412,0.0155,0.359,67J6NR2Tdl0h2epWHcCBBN,https://api.spotify.com/v1/tracks/67J6NR2Tdl0h2epWHcCBBN,227080.0
50,Daryl Hall and John Oates,51,"{'neg': 0.108, 'neu': 0.801, 'pos': 0.092, 'compound': -0.7736000000000001}",[],0.9,1976,80,402.3,20,4.4,She's Gone,31,99.23,336,0.108,0.801,0.092,-0.7736000000000001,none,0.523,0.341,-14.034,0.000114,0.621,5dFoWIiJ2814hRwMYDcFiU,https://api.spotify.com/v1/tracks/5dFoWIiJ2814hRwMYDcFiU,313373.0
51,Beach Boys,45,"{'neg': 0.011, 'neu': 0.902, 'pos': 0.08700000000000001, 'compound': 0.9688}","['pop', 'rock']",1.3,1976,81,376.2,22,4.800000000000001,Rock And Roll Music,28,98.21,317,0.011,0.902,0.08700000000000001,0.9688,pop,0.694,0.722,-5.505,0.0,0.0383,0qbVccbQLEMbfJcI5wNLTJ,https://api.spotify.com/v1/tracks/0qbVccbQLEMbfJcI5wNLTJ,150933.0
52,Orleans,32,"{'neg': 0.022, 'neu': 0.8140000000000001, 'pos': 0.164, 'compound': 0.9922000000000001}",['rock'],1.7000000000000002,1976,82,315.9,15,5.2,Still The One,16,97.2,261,0.022,0.8140000000000001,0.164,0.9922000000000001,rock,0.565,0.615,-10.793,1.93e-06,0.16,2dtK02TSAuTvVYU2wGAVG0,https://api.spotify.com/v1/tracks/2dtK02TSAuTvVYU2wGAVG0,234040.0
53,Jefferson Starship,62,"{'neg': 0.014, 'neu': 0.6980000000000001, 'pos': 0.28800000000000003, 'compound': 0.9988}",[],-0.7000000000000001,1976,84,342.9,14,4.0,With Your Love,43,108.7,314,0.014,0.6980000000000001,0.28800000000000003,0.9988,none,0.536,0.527,-11.092,0.000334,0.0937,62NJcC5piTuieIFiDZxiz1,https://api.spotify.com/v1/tracks/62NJcC5piTuieIFiDZxiz1,216240.0
54,Foghat,46,"{'neg': 0.0, 'neu': 0.8140000000000001, 'pos': 0.186, 'compound': 0.9944000000000001}",[],0.5,1976,85,316.8,7,4.0,Slow Ride,48,100.24,272,0.0,0.8140000000000001,0.186,0.9944000000000001,none,0.493,0.586,-13.916,0.00106,0.102,4MYb7NWLwXNDB7bYs3HeX8,https://api.spotify.com/v1/tracks/4MYb7NWLwXNDB7bYs3HeX8,232533.0
55,David Ruffin,41,"{'neg': 0.012, 'neu': 0.766, 'pos': 0.223, 'compound': 0.9974000000000001}","['disco', 'pop', 'hip-hop/rnb', 'soul']",2.5,1976,87,395.1,22,4.800000000000001,Walk Away From Love,18,89.75,310,0.012,0.766,0.223,0.9974000000000001,disco,0.62,0.804,-7.606,1.07e-05,0.213,5cAGsX0EzCqKuQr7nui6T7,https://api.spotify.com/v1/tracks/5cAGsX0EzCqKuQr7nui6T7,328920.0
56,Peter Frampton,30,"{'neg': 0.0, 'neu': 0.708, 'pos': 0.292, 'compound': 0.9968}",[],2.1,1976,88,261.0,14,4.4,"Baby, I Love Your Way",17,90.77,202,0.0,0.708,0.292,0.9968,none,0.518,0.786,-5.739,2.5e-05,0.7,1ksayCHVLH4eKFm43GFokU,https://api.spotify.com/v1/tracks/1ksayCHVLH4eKFm43GFokU,281067.0
57,Candi Staton,44,"{'neg': 0.031, 'neu': 0.669, 'pos': 0.30000000000000004, 'compound': 0.9992000000000001}",[],0.5,1976,89,397.8,16,5.2,Young Hearts Run Free,28,105.66,352,0.031,0.669,0.30000000000000004,0.9992000000000001,none,0.653,0.652,-9.304,1.58e-05,0.202,3MFa9idQuY4iJLWsZl3tIQ,https://api.spotify.com/v1/tracks/3MFa9idQuY4iJLWsZl3tIQ,248360.0
58,Bay City Rollers,18,"{'neg': 0.065, 'neu': 0.848, 'pos': 0.08700000000000001, 'compound': 0.343}",['pop'],1.7000000000000002,1976,91,180.9,12,5.2,Money Honey,7,97.2,152,0.065,0.848,0.08700000000000001,0.343,pop,0.638,0.784,-7.851,0.000402,0.19,5fPgZkaDR5VfkObCsQfbLv,https://api.spotify.com/v1/tracks/5fPgZkaDR5VfkObCsQfbLv,195800.0
59,Parliament,49,"{'neg': 0.022, 'neu': 0.9420000000000001, 'pos': 0.037, 'compound': -0.6776}",[],-1.4,1976,92,320.4,6,4.4,Tear The Roof Off The Sucker,61,116.15,309,0.022,0.9420000000000001,0.037,-0.6776,none,0.717,0.665,-9.503,0.0,0.326,4XRkQloZFcRrCONN7ZQ49Y,https://api.spotify.com/v1/tracks/4XRkQloZFcRrCONN7ZQ49Y,348067.0
60,Barry Manilow,36,"{'neg': 0.041, 'neu': 0.86, 'pos': 0.098, 'compound': 0.7269}",['rock'],2.9,1976,94,372.6,26,5.2,Tryin' To Get The Feeling Again,12,88.74,294,0.041,0.86,0.098,0.7269,rock,0.268,0.598,-8.308,9.62e-06,0.195,3IBQzAK4iqnqjklEWg5eJ6,https://api.spotify.com/v1/tracks/3IBQzAK4iqnqjklEWg5eJ6,229720.0
61,Kiss,29,"{'neg': 0.033, 'neu': 0.8180000000000001, 'pos': 0.149, 'compound': 0.984}",['pop'],3.3,1976,95,349.2,12,5.6,Rock And Roll All Nite,24,87.72,275,0.033,0.8180000000000001,0.149,0.984,pop,0.654,0.929,-5.906,0.0,0.0539,6KTv0Z8BmVqM7DPxbGzpVC,https://api.spotify.com/v1/tracks/6KTv0Z8BmVqM7DPxbGzpVC,168840.0
62,Thin Lizzy,44,"{'neg': 0.046, 'neu': 0.93, 'pos': 0.024, 'compound': -0.768}",['rock'],0.5,1976,97,423.0,25,5.2,The Boys Are Back In Town,22,105.66,383,0.046,0.93,0.024,-0.768,rock,0.445,0.706,-9.803,0.000252,0.205,43DeSV93pJPT4lCZaWZ6b1,https://api.spotify.com/v1/tracks/43DeSV93pJPT4lCZaWZ6b1,266720.0
63,Steve Miller Band,22,"{'neg': 0.023, 'neu': 0.897, 'pos': 0.08, 'compound': 0.9022}","['pop', 'rock']",1.7000000000000002,1976,98,227.7,23,5.2,Take The Money And Run,8,97.2,184,0.023,0.897,0.08,0.9022,pop,0.564,0.645,-12.923,2.84e-06,0.151,1ZhrREyOOeFV6TxDOyiPwu,https://api.spotify.com/v1/tracks/1ZhrREyOOeFV6TxDOyiPwu,170173.0
64,Glen Campbell,52,"{'neg': 0.0, 'neu': 0.936, 'pos': 0.064, 'compound': 0.9538000000000001}",[],0.5,1976,100,333.9,17,4.0,Country Boy,33,100.24,286,0.0,0.936,0.064,0.9538000000000001,none,0.644,0.736,-8.621,0.0,0.0605,1QoPtpJPMP0Zx8oxd0eDip,https://api.spotify.com/v1/tracks/1QoPtpJPMP0Zx8oxd0eDip,187376.0
