,artist,num_lines,sentiment,tags,f_k_grade,year,pos,num_syllables,difficult_words,fog_index,title,num_dupes,flesch_index,num_words,sentiment_neg,sentiment_neu,sentiment_pos,sentiment_compound,genre,danceability,energy,loudness,instrumentalness,liveness,spotify_id,spotify_url,duration_ms
0,Beatles,35,"{'neg': 0.019, 'neu': 0.592, 'pos': 0.389, 'compound': 0.9966}","['pop', 'rock']",-0.7000000000000001,1964,1,200.7,5,4.0,I Want To Hold Your Hand,25,108.7,176,0.019,0.592,0.389,0.9966,pop,0.49,0.715,-5.549,0.0,0.311,4pbG9SUmWIvsROVLF0zF9s,https://api.spotify.com/v1/tracks/4pbG9SUmWIvsROVLF0zF9s,145747.0
1,Beatles,41,"{'neg': 0.053, 'neu': 0.423, 'pos': 0.524, 'compound': 0.9993000000000001}","['pop', 'rock']",-1.8,1964,2,238.5,7,4.0,She Loves You,26,117.16,228,0.053,0.423,0.524,0.9993000000000001,pop,0.377,0.916,-3.199,0.0,0.074,6nEkxYIEnrbYH7h1hJ8Xn6,https://api.spotify.com/v1/tracks/6nEkxYIEnrbYH7h1hJ8Xn6,140920.0
2,Louis Armstrong,21,"{'neg': 0.013000000000000001, 'neu': 0.8310000000000001, 'pos': 0.156, 'compound': 0.9634}","['jazz', 'pop', 'swing']",2.1,1964,3,166.5,16,4.4,"Hello, Dolly!",9,90.77,128,0.013000000000000001,0.8310000000000001,0.156,0.9634,jazz,0.0,0.405,-9.935,0.00114,0.198,63kd4m3VFxcJjPVVtbVNAu,https://api.spotify.com/v1/tracks/63kd4m3VFxcJjPVVtbVNAu,147000.0
3,Roy Orbison,28,"{'neg': 0.044, 'neu': 0.519, 'pos': 0.438, 'compound': 0.9984000000000001}","['pop', 'rock']",0.9,1964,4,214.2,11,4.4,"Oh, Pretty Woman",5,99.23,172,0.044,0.519,0.438,0.9984000000000001,pop,0.619,0.603,-9.481,0.0,0.0721,48i055G1OT5KxGGftwFxWy,https://api.spotify.com/v1/tracks/48i055G1OT5KxGGftwFxWy,178933.0
4,Beach Boys,49,"{'neg': 0.026000000000000002, 'neu': 0.872, 'pos': 0.10200000000000001, 'compound': 0.9661000000000001}","['pop', 'rock']",0.9,1964,5,360.0,17,4.4,I Get Around,41,99.23,311,0.026000000000000002,0.872,0.10200000000000001,0.9661000000000001,pop,0.39,0.625,-7.813,0.0,0.0663,3v9xlH6BpmRbqL7hgNJhfT,https://api.spotify.com/v1/tracks/3v9xlH6BpmRbqL7hgNJhfT,134387.0
5,Dean Martin,25,"{'neg': 0.012, 'neu': 0.679, 'pos': 0.309, 'compound': 0.9944000000000001}",['pop'],5.2,1964,6,243.9,18,4.0,Everybody Loves Somebody,11,66.4,149,0.012,0.679,0.309,0.9944000000000001,pop,0.26,0.49,-9.121,0.0,0.336,78VG6M1i7JQXBdygmWFwye,https://api.spotify.com/v1/tracks/78VG6M1i7JQXBdygmWFwye,161640.0
6,Mary Wells,40,"{'neg': 0.035, 'neu': 0.794, 'pos': 0.17, 'compound': 0.9901000000000001}",[],1.3,1964,7,326.7,20,4.800000000000001,My Guy,16,98.21,284,0.035,0.794,0.17,0.9901000000000001,none,0.691,0.581,-7.85,4.62e-05,0.147,4591VqUIXysNlmI5NcAIUd,https://api.spotify.com/v1/tracks/4591VqUIXysNlmI5NcAIUd,174440.0
7,Supremes,36,"{'neg': 0.10400000000000001, 'neu': 0.619, 'pos': 0.277, 'compound': 0.9855}",[],1.3,1964,10,225.0,18,3.6,Where Did Our Love Go,22,92.8,171,0.10400000000000001,0.619,0.277,0.9855,none,0.566,0.49,-10.867,1.42e-05,0.0919,69RH84na5iUNwrwxpgjC5j,https://api.spotify.com/v1/tracks/69RH84na5iUNwrwxpgjC5j,153333.0
8,Barbara Streisand,20,"{'neg': 0.073, 'neu': 0.6890000000000001, 'pos': 0.23800000000000002, 'compound': 0.9782000000000001}",['pop'],3.3,1964,11,166.5,11,4.4,People,5,82.31,121,0.073,0.6890000000000001,0.23800000000000002,0.9782000000000001,pop,,,,,,,,
9,Beatles,41,"{'neg': 0.051000000000000004, 'neu': 0.8310000000000001, 'pos': 0.11800000000000001, 'compound': 0.9464}","['pop', 'rock']",-0.30000000000000004,1964,13,271.8,9,4.4,A Hard Day's Night,32,107.69,252,0.051000000000000004,0.8310000000000001,0.11800000000000001,0.9464,pop,0.59,0.805,-6.481,0.0,0.0996,5J2CHimS7dWYMImCHkEFaJ,https://api.spotify.com/v1/tracks/5J2CHimS7dWYMImCHkEFaJ,154200.0
