,artist,num_lines,sentiment,tags,f_k_grade,year,pos,num_syllables,difficult_words,fog_index,title,num_dupes,flesch_index,num_words,sentiment_neg,sentiment_neu,sentiment_pos,sentiment_compound,genre,danceability,energy,loudness,instrumentalness,liveness,spotify_id,spotify_url,duration_ms
0,Flo Rida,102,"{'neg': 0.191, 'neu': 0.756, 'pos': 0.054, 'compound': -0.9973000000000001}",['electronic/dance'],-0.30000000000000004,2008,1,768.6,47,4.4,Low,58,107.69,709,0.191,0.756,0.054,-0.9973000000000001,electronic/dance,0.918,0.609,-5.64,0.0,0.139,0CAfXk7DXMnon4gLudAp7J,https://api.spotify.com/v1/tracks/0CAfXk7DXMnon4gLudAp7J,231400.0
1,Leona Lewis,44,"{'neg': 0.117, 'neu': 0.664, 'pos': 0.219, 'compound': 0.9969}",['pop'],1.7000000000000002,2008,2,441.9,24,5.2,Bleeding Love,26,97.2,379,0.117,0.664,0.219,0.9969,pop,0.638,0.656,-5.886,0.0,0.146,7wZUrN8oemZfsEd1CGkbXE,https://api.spotify.com/v1/tracks/7wZUrN8oemZfsEd1CGkbXE,262467.0
2,Alicia Keys,41,"{'neg': 0.14100000000000001, 'neu': 0.775, 'pos': 0.084, 'compound': -0.9431}","['pop', 'hip-hop/rnb', 'soul']",0.1,2008,3,357.3,13,4.800000000000001,No One,26,106.67,316,0.14100000000000001,0.775,0.084,-0.9431,pop,0.644,0.548,-5.416,8.68e-06,0.134,6IwKcFdiRQZOWeYNhUiWIv,https://api.spotify.com/v1/tracks/6IwKcFdiRQZOWeYNhUiWIv,253813.0
3,Lil Wayne,94,"{'neg': 0.024, 'neu': 0.717, 'pos': 0.258, 'compound': 0.9995}",[],1.7000000000000002,2008,4,1004.4,31,5.2,Lollipop,29,97.2,843,0.024,0.717,0.258,0.9995,none,0.829,0.428,-9.469,0.00423,0.137,4P7VFiaZb3xrXoqGwZXC3J,https://api.spotify.com/v1/tracks/4P7VFiaZb3xrXoqGwZXC3J,299333.0
4,Timbaland,24,"{'neg': 0.058, 'neu': 0.796, 'pos': 0.146, 'compound': 0.9124}",['pop'],1.3,2008,5,233.1,10,4.800000000000001,Apologize,7,98.21,188,0.058,0.796,0.146,0.9124,pop,0.653,0.604,-6.017,0.0,0.097,6ucR4KfvsBFWCMVFDvyKKl,https://api.spotify.com/v1/tracks/6ucR4KfvsBFWCMVFDvyKKl,184400.0
5,Jordin Sparks,62,"{'neg': 0.244, 'neu': 0.738, 'pos': 0.018000000000000002, 'compound': -0.9983000000000001}",['pop'],1.3,2008,6,519.3,17,4.800000000000001,No Air,52,98.21,450,0.244,0.738,0.018000000000000002,-0.9983000000000001,pop,0.466,0.759,-4.978,0.0,0.0587,1jUA4rb6ZCv4gby4YU53xq,https://api.spotify.com/v1/tracks/1jUA4rb6ZCv4gby4YU53xq,264373.0
6,Sara Bareilles,67,"{'neg': 0.026000000000000002, 'neu': 0.746, 'pos': 0.228, 'compound': 0.999}",[],0.9,2008,7,530.1,27,4.4,Love Song,27,99.23,453,0.026000000000000002,0.746,0.228,0.999,none,0.583,0.786,-3.142,0.0,0.188,4E6cwWJWZw2zWf7VFbH7wf,https://api.spotify.com/v1/tracks/4E6cwWJWZw2zWf7VFbH7wf,258827.0
7,Usher,60,"{'neg': 0.028, 'neu': 0.8, 'pos': 0.17200000000000001, 'compound': 0.9981000000000001}",[],2.1,2008,8,649.8,49,5.6,Love In This Club,23,96.18,564,0.028,0.8,0.17200000000000001,0.9981000000000001,none,0.573,0.712,-5.976,0.0,0.167,5j0McHPthKpOXRr3fBq8M0,https://api.spotify.com/v1/tracks/5j0McHPthKpOXRr3fBq8M0,259720.0
8,Ray J,72,"{'neg': 0.042, 'neu': 0.755, 'pos': 0.203, 'compound': 0.9987}",[],0.5,2008,11,702.0,42,5.2,Sexy Can I,29,105.66,623,0.042,0.755,0.203,0.9987,none,0.575,0.684,-6.007,0.0,0.614,0DdpxWfVvUGgkJv5536tiF,https://api.spotify.com/v1/tracks/0DdpxWfVvUGgkJv5536tiF,204040.0
9,Rihanna,45,"{'neg': 0.065, 'neu': 0.792, 'pos': 0.14300000000000002, 'compound': 0.9771000000000001}","['electronic/dance', 'pop', 'reggae', 'hip-hop/rnb']",0.9,2008,12,367.2,16,4.4,Take A Bow,26,99.23,304,0.065,0.792,0.14300000000000002,0.9771000000000001,electronic/dance,0.697,0.467,-7.536,0.0,0.0941,3goSVuTt3fDYDP6kRnFwuL,https://api.spotify.com/v1/tracks/3goSVuTt3fDYDP6kRnFwuL,229413.0
