,artist,num_lines,sentiment,tags,f_k_grade,year,pos,num_syllables,difficult_words,fog_index,title,num_dupes,flesch_index,num_words,sentiment_neg,sentiment_neu,sentiment_pos,sentiment_compound
10,Lifehouse,32,"{'neg': 0.032, 'neu': 0.917, 'pos': 0.051000000000000004, 'compound': 0.7089000000000001}",['rock'],0.1,2005,12,275.4,10,4.800000000000001,You And Me,17,106.67,251,0.032,0.917,0.051000000000000004,0.7089000000000001
11,Black Eyed Peas,76,"{'neg': 0.128, 'neu': 0.655, 'pos': 0.217, 'compound': 0.997}",['pop'],2.1,2005,13,645.3,30,4.4,Don't Phunk With My Heart,62,90.77,511,0.128,0.655,0.217,0.997
12,Missy Elliott,81,"{'neg': 0.048, 'neu': 0.907, 'pos': 0.045, 'compound': -0.453}",[],0.9,2005,14,625.5,55,4.4,Lose Control,52,99.23,530,0.048,0.907,0.045,-0.453
13,Mariah Carey,111,"{'neg': 0.186, 'neu': 0.661, 'pos': 0.153, 'compound': 0.9774}","['pop', 'hip-hop/rnb']",1.7000000000000002,2005,15,846.0,35,4.0,Shake It Off,81,91.78,630,0.186,0.661,0.153,0.9774
14,Killers,54,"{'neg': 0.125, 'neu': 0.735, 'pos': 0.14, 'compound': 0.587}",[],0.5,2005,16,340.2,26,4.0,Mr. Brightside,41,100.24,285,0.125,0.735,0.14,0.587
15,50 Cent,67,"{'neg': 0.066, 'neu': 0.859, 'pos': 0.075, 'compound': 0.2805}",['hip-hop/rnb'],0.5,2005,17,632.7,37,5.2,Just A Lil Bit,27,105.66,592,0.066,0.859,0.075,0.2805
16,Rihanna,71,"{'neg': 0.009000000000000001, 'neu': 0.9470000000000001, 'pos': 0.044, 'compound': 0.9545}","['electronic/dance', 'pop', 'reggae', 'hip-hop/rnb']",0.5,2005,18,662.4,11,5.2,Pon de Replay,90,105.66,612,0.009000000000000001,0.9470000000000001,0.044,0.9545
17,Game,82,"{'neg': 0.136, 'neu': 0.725, 'pos': 0.139, 'compound': -0.4566}",[],0.9,2005,19,645.3,63,4.4,How We Do,12,99.23,560,0.136,0.725,0.139,-0.4566
18,Weezer,39,"{'neg': 0.048, 'neu': 0.806, 'pos': 0.146, 'compound': 0.9698}",['rock'],3.3,2005,20,355.5,18,4.4,Beverly Hills,19,82.31,260,0.048,0.806,0.146,0.9698
19,Ciara,61,"{'neg': 0.065, 'neu': 0.882, 'pos': 0.053, 'compound': 0.0258}","['electronic/dance', 'pop']",1.3,2005,21,577.8,66,4.800000000000001,Oh,26,98.21,479,0.065,0.882,0.053,0.0258
20,Rob Thomas,54,"{'neg': 0.095, 'neu': 0.745, 'pos': 0.16, 'compound': 0.984}",[],0.9,2005,22,455.4,13,4.4,Lonely No More,28,99.23,377,0.095,0.745,0.16,0.984
21,Snoop Dogg,103,"{'neg': 0.083, 'neu': 0.746, 'pos': 0.17, 'compound': 0.9968}","['hip-hop/rnb', 'reggae']",0.1,2005,23,875.7,55,4.800000000000001,Drop It Like It's Hot,72,106.67,788,0.083,0.746,0.17,0.9968
22,Game,59,"{'neg': 0.164, 'neu': 0.743, 'pos': 0.093, 'compound': -0.9927}",[],2.1,2005,24,657.0,82,5.6,Hate It Or Love It,16,96.18,553,0.164,0.743,0.093,-0.9927
23,Lil Jon,76,"{'neg': 0.034, 'neu': 0.732, 'pos': 0.234, 'compound': 0.9993000000000001}",[],1.3,2005,25,724.5,55,4.800000000000001,Lovers And Friends,19,98.21,588,0.034,0.732,0.234,0.9993000000000001
24,Destiny's Child,102,"{'neg': 0.021, 'neu': 0.878, 'pos': 0.101, 'compound': 0.9942000000000001}","['pop', 'hip-hop/rnb']",1.3,2005,26,882.9,71,4.800000000000001,Soldier,43,98.21,761,0.021,0.878,0.101,0.9942000000000001
25,Kelly Clarkson,48,"{'neg': 0.075, 'neu': 0.788, 'pos': 0.137, 'compound': 0.9531000000000001}","['pop', 'rock']",0.9,2005,27,377.1,18,4.4,Breakaway,19,99.23,323,0.075,0.788,0.137,0.9531000000000001
26,Will Smith,56,"{'neg': 0.038, 'neu': 0.876, 'pos': 0.08600000000000001, 'compound': 0.9577}","['hip-hop/rnb', 'religious']",0.1,2005,28,497.7,41,4.800000000000001,Switch,21,106.67,446,0.038,0.876,0.08600000000000001,0.9577
27,Bow Wow,76,"{'neg': 0.067, 'neu': 0.855, 'pos': 0.077, 'compound': 0.6271}",[],0.9,2005,29,577.8,47,4.4,Let Me Hold You,133,99.23,496,0.067,0.855,0.077,0.6271
28,Bow Wow,65,"{'neg': 0.024, 'neu': 0.836, 'pos': 0.139, 'compound': 0.9957}",[],1.3,2005,30,538.2,41,4.800000000000001,Like You,88,98.21,467,0.024,0.836,0.139,0.9957
29,Gwen Stefani,80,"{'neg': 0.033, 'neu': 0.834, 'pos': 0.133, 'compound': 0.9968}","['pop', 'hip-hop/rnb', 'rock']",0.5,2005,31,766.8,43,5.2,Rich Girl,53,105.66,670,0.033,0.834,0.133,0.9968
30,Black Eyed Peas,97,"{'neg': 0.109, 'neu': 0.766, 'pos': 0.125, 'compound': 0.9798}",['pop'],-0.30000000000000004,2005,32,721.8,41,4.4,My Humps,58,107.69,645,0.109,0.766,0.125,0.9798
31,Frankie J,74,"{'neg': 0.10400000000000001, 'neu': 0.669, 'pos': 0.227, 'compound': 0.9979}",[],0.9,2005,33,612.0,48,4.4,Obsession,25,99.23,516,0.10400000000000001,0.669,0.227,0.9979
32,Usher,54,"{'neg': 0.043000000000000003, 'neu': 0.885, 'pos': 0.07100000000000001, 'compound': 0.8422000000000001}",[],0.1,2005,34,420.3,30,4.800000000000001,Caught Up,48,106.67,388,0.043000000000000003,0.885,0.07100000000000001,0.8422000000000001
33,D.H.T.,44,"{'neg': 0.025, 'neu': 0.8130000000000001, 'pos': 0.162, 'compound': 0.9895}",[],0.5,2005,35,297.0,17,4.0,Listen To Your Heart,30,100.24,251,0.025,0.8130000000000001,0.162,0.9895
34,Papa Roach,62,"{'neg': 0.10200000000000001, 'neu': 0.839, 'pos': 0.059000000000000004, 'compound': -0.86}","['alternative/indie', 'rock']",-0.7000000000000001,2005,36,416.7,21,4.0,Scars,37,108.7,368,0.10200000000000001,0.839,0.059000000000000004,-0.86
35,Gorillaz,65,"{'neg': 0.199, 'neu': 0.593, 'pos': 0.20800000000000002, 'compound': 0.9881000000000001}","['electronic/dance', 'hip-hop/rnb', 'rock']",2.1,2005,37,571.5,33,4.4,Feel Good Inc,40,90.77,430,0.199,0.593,0.20800000000000002,0.9881000000000001
36,3 Doors Down,43,"{'neg': 0.043000000000000003, 'neu': 0.724, 'pos': 0.233, 'compound': 0.9979}",['rock'],0.1,2005,38,343.8,8,4.800000000000001,Let Me Go,25,106.67,323,0.043000000000000003,0.724,0.233,0.9979
37,Green Day,33,"{'neg': 0.187, 'neu': 0.748, 'pos': 0.065, 'compound': -0.988}","['pop', 'rock']",1.3,2005,39,315.9,35,4.800000000000001,Holiday,19,98.21,253,0.187,0.748,0.065,-0.988
38,Fall Out Boy,48,"{'neg': 0.065, 'neu': 0.849, 'pos': 0.08600000000000001, 'compound': 0.6303000000000001}",['rock'],2.1,2005,40,501.3,20,5.6,"Sugar, We're Goin' Down",32,96.18,434,0.065,0.849,0.08600000000000001,0.6303000000000001
39,Pretty Ricky,92,"{'neg': 0.063, 'neu': 0.717, 'pos': 0.22, 'compound': 0.9987}",[],0.9,2005,41,695.7,42,4.4,Grind With Me,51,99.23,595,0.063,0.717,0.22,0.9987
40,Nickelback,69,"{'neg': 0.081, 'neu': 0.853, 'pos': 0.066, 'compound': 0.4305}",['rock'],0.9,2005,43,563.4,31,4.4,Photograph,43,99.23,473,0.081,0.853,0.066,0.4305
41,Akon,75,"{'neg': 0.194, 'neu': 0.769, 'pos': 0.037, 'compound': -0.9985}",[],2.5,2005,44,747.9,28,4.800000000000001,Lonely,53,89.75,589,0.194,0.769,0.037,-0.9985
42,Howie Day,31,"{'neg': 0.156, 'neu': 0.741, 'pos': 0.10400000000000001, 'compound': -0.5286000000000001}",[],1.7000000000000002,2005,45,207.0,14,4.0,Collide,11,91.78,164,0.156,0.741,0.10400000000000001,-0.5286000000000001
43,Green Day,22,"{'neg': 0.05, 'neu': 0.844, 'pos': 0.106, 'compound': 0.8817}","['pop', 'rock']",2.9,2005,46,241.2,11,5.2,Wake Me Up When September Ends,18,88.74,181,0.05,0.844,0.106,0.8817
44,Fat Joe,90,"{'neg': 0.113, 'neu': 0.808, 'pos': 0.08, 'compound': -0.9865}",[],0.1,2005,50,789.3,54,4.800000000000001,Get It Poppin',37,106.67,693,0.113,0.808,0.08,-0.9865
45,David Banner,90,"{'neg': 0.095, 'neu': 0.754, 'pos': 0.151, 'compound': 0.9821000000000001}",[],0.1,2005,51,680.4,33,4.800000000000001,Play,57,106.67,634,0.095,0.754,0.151,0.9821000000000001
46,Young Jeezy,59,"{'neg': 0.101, 'neu': 0.8230000000000001, 'pos': 0.075, 'compound': -0.9483}",[],1.7000000000000002,2005,52,612.9,58,5.2,Soul Survivor,13,97.2,526,0.101,0.8230000000000001,0.075,-0.9483
47,Ludacris,92,"{'neg': 0.022, 'neu': 0.881, 'pos': 0.097, 'compound': 0.9963000000000001}",['hip-hop/rnb'],2.5,2005,53,1157.4,112,6.0,Pimpin' All Over the World,30,95.17,942,0.022,0.881,0.097,0.9963000000000001
48,Alicia Keys,56,"{'neg': 0.13, 'neu': 0.845, 'pos': 0.026000000000000002, 'compound': -0.9891000000000001}","['pop', 'hip-hop/rnb', 'soul']",1.3,2005,56,501.3,20,4.800000000000001,Karma,37,98.21,421,0.13,0.845,0.026000000000000002,-0.9891000000000001
49,Coldplay,45,"{'neg': 0.017, 'neu': 0.97, 'pos': 0.013000000000000001, 'compound': -0.2869}","['pop', 'rock']",-0.30000000000000004,2005,57,360.0,20,4.4,Speed Of Sound,16,107.69,314,0.017,0.97,0.013000000000000001,-0.2869
50,Gavin DeGraw,47,"{'neg': 0.105, 'neu': 0.853, 'pos': 0.042, 'compound': -0.9027000000000001}","['pop', 'rock']",2.1,2005,58,389.7,22,4.4,I Don't Want To Be,25,90.77,302,0.105,0.853,0.042,-0.9027000000000001
51,Eminem,88,"{'neg': 0.114, 'neu': 0.776, 'pos': 0.111, 'compound': -0.6176}","['hip-hop/rnb', 'religious', 'alternative/indie']",2.5,2005,59,1088.1,87,6.0,Mockingbird,26,95.17,904,0.114,0.776,0.111,-0.6176
52,Maroon 5,49,"{'neg': 0.067, 'neu': 0.733, 'pos': 0.2, 'compound': 0.9944000000000001}","['electronic/dance', 'pop', 'rock']",0.9,2005,61,403.2,27,4.4,She Will Be Loved,33,99.23,333,0.067,0.733,0.2,0.9944000000000001
53,Ying Yang Twins,55,"{'neg': 0.23600000000000002, 'neu': 0.715, 'pos': 0.048, 'compound': -0.9991000000000001}",[],-0.30000000000000004,2005,63,521.1,22,5.6,Wait,22,113.1,500,0.23600000000000002,0.715,0.048,-0.9991000000000001
54,Backstreet Boys,24,"{'neg': 0.061, 'neu': 0.846, 'pos': 0.092, 'compound': 0.8126}",['pop'],1.7000000000000002,2005,64,246.6,19,5.2,Incomplete,12,97.2,202,0.061,0.846,0.092,0.8126
55,Destiny's Child,64,"{'neg': 0.034, 'neu': 0.79, 'pos': 0.176, 'compound': 0.9973000000000001}","['pop', 'hip-hop/rnb']",1.3,2005,66,557.1,44,4.800000000000001,Cater 2 U,11,98.21,469,0.034,0.79,0.176,0.9973000000000001
56,Amerie,70,"{'neg': 0.009000000000000001, 'neu': 0.904, 'pos': 0.08700000000000001, 'compound': 0.9821000000000001}",[],-1.1,2005,67,511.2,22,4.800000000000001,1 Thing,53,115.13,535,0.009000000000000001,0.904,0.08700000000000001,0.9821000000000001
57,Foo Fighters,44,"{'neg': 0.089, 'neu': 0.506, 'pos': 0.405, 'compound': 0.9995}","['alternative/indie', 'rock', 'religious']",1.3,2005,68,392.4,14,4.800000000000001,Best Of You,32,98.21,327,0.089,0.506,0.405,0.9995
58,Mariah Carey,61,"{'neg': 0.17500000000000002, 'neu': 0.7010000000000001, 'pos': 0.124, 'compound': -0.9404}","['pop', 'hip-hop/rnb']",0.5,2005,69,393.3,32,4.0,It's Like That,32,100.24,329,0.17500000000000002,0.7010000000000001,0.124,-0.9404
59,Carrie Underwood,43,"{'neg': 0.074, 'neu': 0.759, 'pos': 0.167, 'compound': 0.9808}","['country', 'pop']",0.9,2005,71,331.2,22,4.4,Inside Your Heaven,27,99.23,273,0.074,0.759,0.167,0.9808
60,Kelly Clarkson,42,"{'neg': 0.132, 'neu': 0.714, 'pos': 0.154, 'compound': 0.8748}","['pop', 'rock']",1.3,2005,72,394.2,13,4.800000000000001,Because Of You,32,98.21,322,0.132,0.714,0.154,0.8748
61,Pretty Ricky,87,"{'neg': 0.1, 'neu': 0.786, 'pos': 0.114, 'compound': 0.722}",[],0.5,2005,74,814.5,55,5.2,Your Body,45,105.66,718,0.1,0.786,0.114,0.722
62,Jesse McCartney,53,"{'neg': 0.245, 'neu': 0.607, 'pos': 0.148, 'compound': -0.7832}",['pop'],1.3,2005,75,453.6,8,4.800000000000001,Beautiful Soul,37,98.21,376,0.245,0.607,0.148,-0.7832
63,Gwen Stefani,34,"{'neg': 0.04, 'neu': 0.687, 'pos': 0.273, 'compound': 0.9943000000000001}","['pop', 'hip-hop/rnb', 'rock']",0.5,2005,76,242.1,19,4.0,Cool,13,100.24,199,0.04,0.687,0.273,0.9943000000000001
64,Ludacris,120,"{'neg': 0.128, 'neu': 0.839, 'pos': 0.034, 'compound': -0.9974000000000001}",['hip-hop/rnb'],-0.30000000000000004,2005,77,940.5,44,4.4,Get Back,48,107.69,831,0.128,0.839,0.034,-0.9974000000000001
65,50 Cent,61,"{'neg': 0.04, 'neu': 0.876, 'pos': 0.084, 'compound': 0.985}",['hip-hop/rnb'],1.7000000000000002,2005,78,801.0,72,6.4,Outta Control,22,102.61,705,0.04,0.876,0.084,0.985
66,Natasha Bedingfield,57,"{'neg': 0.052000000000000005, 'neu': 0.585, 'pos': 0.363, 'compound': 0.9994000000000001}","['pop', 'soul']",0.9,2005,80,476.1,35,4.4,These Words,33,99.23,392,0.052000000000000005,0.585,0.363,0.9994000000000001
67,Black Eyed Peas,60,"{'neg': 0.267, 'neu': 0.673, 'pos': 0.06, 'compound': -0.9988}",['pop'],2.1,2005,81,698.4,54,5.6,Don't Lie,19,96.18,595,0.267,0.673,0.06,-0.9988
68,Jennifer Lopez,55,"{'neg': 0.032, 'neu': 0.931, 'pos': 0.037, 'compound': 0.025400000000000002}","['electronic/dance', 'pop']",0.1,2005,82,473.4,17,4.800000000000001,Get Right,32,106.67,436,0.032,0.931,0.037,0.025400000000000002
69,Toby Keith,48,"{'neg': 0.123, 'neu': 0.791, 'pos': 0.08600000000000001, 'compound': -0.8857}","['country', 'pop', 'rock']",0.1,2005,84,393.3,21,4.800000000000001,As Good As I Once Was,12,106.67,356,0.123,0.791,0.08600000000000001,-0.8857
70,Destiny's Child,68,"{'neg': 0.19, 'neu': 0.75, 'pos': 0.06, 'compound': -0.9969}","['pop', 'hip-hop/rnb']",1.3,2005,86,613.8,23,4.800000000000001,Lose My Breath,42,98.21,514,0.19,0.75,0.06,-0.9969
71,John Legend,67,"{'neg': 0.066, 'neu': 0.8270000000000001, 'pos': 0.107, 'compound': 0.9490000000000001}",['soul'],1.7000000000000002,2005,87,454.5,21,4.0,Ordinary People,37,91.78,353,0.066,0.8270000000000001,0.107,0.9490000000000001
72,Sean Paul,45,"{'neg': 0.01, 'neu': 0.838, 'pos': 0.152, 'compound': 0.996}","['pop', 'hip-hop/rnb']",3.3,2005,88,539.1,47,5.6,We Be Burnin',20,87.72,417,0.01,0.838,0.152,0.996
73,Omarion,103,"{'neg': 0.056, 'neu': 0.837, 'pos': 0.107, 'compound': 0.9851000000000001}",[],-0.7000000000000001,2005,91,639.0,27,4.0,O,36,108.7,602,0.056,0.837,0.107,0.9851000000000001
74,Ja Rule,87,"{'neg': 0.094, 'neu': 0.748, 'pos': 0.158, 'compound': 0.994}",[],0.1,2005,94,694.8,64,4.800000000000001,Wonderful,31,106.67,612,0.094,0.748,0.158,0.994
75,T-Pain,46,"{'neg': 0.014, 'neu': 0.9470000000000001, 'pos': 0.04, 'compound': 0.5565}",['pop'],0.5,2005,95,422.1,32,5.2,I'm Sprung,44,105.66,377,0.014,0.9470000000000001,0.04,0.5565
76,Gavin DeGraw,42,"{'neg': 0.009000000000000001, 'neu': 0.8250000000000001, 'pos': 0.166, 'compound': 0.9901000000000001}","['pop', 'rock']",1.7000000000000002,2005,96,308.7,29,4.0,Chariot,23,91.78,236,0.009000000000000001,0.8250000000000001,0.166,0.9901000000000001
77,112,52,"{'neg': 0.034, 'neu': 0.788, 'pos': 0.179, 'compound': 0.9952000000000001}",[],1.7000000000000002,2005,97,528.3,35,5.2,U Already Know,26,97.2,425,0.034,0.788,0.179,0.9952000000000001
78,Faith Hill,37,"{'neg': 0.0, 'neu': 0.88, 'pos': 0.12, 'compound': 0.9813000000000001}","['country', 'pop']",2.5,2005,98,353.7,14,4.800000000000001,Mississippi Girl,20,89.75,279,0.0,0.88,0.12,0.9813000000000001
79,Ludacris,81,"{'neg': 0.049, 'neu': 0.8150000000000001, 'pos': 0.136, 'compound': 0.9913000000000001}",['hip-hop/rnb'],1.3,2005,99,783.0,92,4.800000000000001,Number One Spot,17,98.21,632,0.049,0.8150000000000001,0.136,0.9913000000000001
