,artist,num_lines,sentiment,tags,f_k_grade,year,pos,num_syllables,difficult_words,fog_index,title,num_dupes,flesch_index,num_words,sentiment_neg,sentiment_neu,sentiment_pos,sentiment_compound,genre,danceability,energy,loudness,instrumentalness,liveness,spotify_id,spotify_url,duration_ms
0,Usher,77,"{'neg': 0.034, 'neu': 0.712, 'pos': 0.254, 'compound': 0.9986}",[],0.5,2004,1,675.9,39,5.2,Yeah!,46,105.66,627,0.034,0.712,0.254,0.9986,none,0.894,0.791,-4.699,0.0,0.0388,5rb9QrpfcKFHM1EUbSIurX,https://api.spotify.com/v1/tracks/5rb9QrpfcKFHM1EUbSIurX,250373.0
1,Usher,90,"{'neg': 0.097, 'neu': 0.849, 'pos': 0.055, 'compound': -0.9845}",[],-0.30000000000000004,2004,2,675.0,39,4.4,Burn,45,107.69,599,0.097,0.849,0.055,-0.9845,none,0.796,0.477,-7.161,0.0,0.12,7z3N2W7Xz1t2G2sAO8wFVH,https://api.spotify.com/v1/tracks/7z3N2W7Xz1t2G2sAO8wFVH,231933.0
2,Alicia Keys,43,"{'neg': 0.028, 'neu': 0.745, 'pos': 0.227, 'compound': 0.9934000000000001}","['pop', 'hip-hop/rnb', 'soul']",2.1,2004,3,330.3,17,4.4,If I Ain't Got You,25,90.77,260,0.028,0.745,0.227,0.9934000000000001,pop,0.609,0.445,-9.129,6.77e-06,0.104,3XVBdLihbNbxUwZosxcGuJ,https://api.spotify.com/v1/tracks/3XVBdLihbNbxUwZosxcGuJ,228707.0
3,Maroon 5,41,"{'neg': 0.07100000000000001, 'neu': 0.784, 'pos': 0.145, 'compound': 0.9827}","['electronic/dance', 'pop', 'rock']",2.5,2004,4,380.7,21,4.800000000000001,This Love,17,89.75,300,0.07100000000000001,0.784,0.145,0.9827,electronic/dance,0.712,0.862,-4.612,0.0,0.093,6ECp64rv50XVz93WvxXMGF,https://api.spotify.com/v1/tracks/6ECp64rv50XVz93WvxXMGF,206200.0
4,OutKast,72,"{'neg': 0.026000000000000002, 'neu': 0.67, 'pos': 0.304, 'compound': 0.9996}","['hip-hop/rnb', 'pop']",1.3,2004,5,660.6,55,4.800000000000001,The Way You Move,42,98.21,551,0.026000000000000002,0.67,0.304,0.9996,hip-hop/rnb,0.871,0.597,-4.932,0.000115,0.0638,5z7mYFfhw6N6f23VwrokJD,https://api.spotify.com/v1/tracks/5z7mYFfhw6N6f23VwrokJD,234000.0
5,Hoobastank,35,"{'neg': 0.075, 'neu': 0.887, 'pos': 0.038, 'compound': -0.8358}",[],-0.30000000000000004,2004,6,260.1,8,4.4,The Reason,21,107.69,230,0.075,0.887,0.038,-0.8358,none,0.472,0.671,-4.649,0.0,0.159,77loZpT5Y5PRP1S451P9Yz,https://api.spotify.com/v1/tracks/77loZpT5Y5PRP1S451P9Yz,232800.0
6,Mario Winans,43,"{'neg': 0.038, 'neu': 0.858, 'pos': 0.10400000000000001, 'compound': 0.9692000000000001}",['hip-hop/rnb'],1.3,2004,7,379.8,34,4.800000000000001,I Don't Wanna Know,6,98.21,326,0.038,0.858,0.10400000000000001,0.9692000000000001,hip-hop/rnb,0.833,0.515,-5.0,0.00156,0.116,2yr2HnFYl7XvqJk4fXoQBt,https://api.spotify.com/v1/tracks/2yr2HnFYl7XvqJk4fXoQBt,257333.0
7,OutKast,90,"{'neg': 0.065, 'neu': 0.8200000000000001, 'pos': 0.115, 'compound': 0.9843000000000001}","['hip-hop/rnb', 'pop']",-0.30000000000000004,2004,8,618.3,44,4.4,Hey Ya!,31,107.69,542,0.065,0.8200000000000001,0.115,0.9843000000000001,hip-hop/rnb,0.728,0.974,-2.261,0.000532,0.175,2PpruBYCo4H7WOBJ7Q2EwM,https://api.spotify.com/v1/tracks/2PpruBYCo4H7WOBJ7Q2EwM,235213.0
8,Ciara,90,"{'neg': 0.112, 'neu': 0.79, 'pos': 0.098, 'compound': -0.9681000000000001}","['electronic/dance', 'pop']",-0.30000000000000004,2004,9,671.4,45,4.4,Goodies,39,107.69,586,0.112,0.79,0.098,-0.9681000000000001,electronic/dance,0.826,0.647,-6.306,1.52e-06,0.298,3dFwpxh2yH7C7p9BGEKLVB,https://api.spotify.com/v1/tracks/3dFwpxh2yH7C7p9BGEKLVB,223000.0
9,Terror Squad,80,"{'neg': 0.135, 'neu': 0.779, 'pos': 0.08600000000000001, 'compound': -0.9883000000000001}",[],1.3,2004,10,730.8,80,4.800000000000001,Lean Back,33,98.21,635,0.135,0.779,0.08600000000000001,-0.9883000000000001,none,0.799,0.916,-3.344,0.0,0.0746,2Ozc0me9PV5vlt8cokwdvI,https://api.spotify.com/v1/tracks/2Ozc0me9PV5vlt8cokwdvI,247427.0
10,Usher,67,"{'neg': 0.058, 'neu': 0.902, 'pos': 0.04, 'compound': -0.8448}",[],0.9,2004,12,691.2,31,5.6,Confessions Part II,43,104.64,609,0.058,0.902,0.04,-0.8448,none,0.845,0.467,-7.674,0.0,0.0694,7wBThXx7BGZHJJ3aN3OPvv,https://api.spotify.com/v1/tracks/7wBThXx7BGZHJJ3aN3OPvv,211200.0
11,Petey Pablo,60,"{'neg': 0.027, 'neu': 0.807, 'pos': 0.166, 'compound': 0.9967}",[],2.1,2004,14,702.0,59,5.6,Freek-a-Leek,30,96.18,576,0.027,0.807,0.166,0.9967,none,0.756,0.691,-3.718,0.0,0.364,4MeDnO5yA2Zi6IMlVApRci,https://api.spotify.com/v1/tracks/4MeDnO5yA2Zi6IMlVApRci,235187.0
12,3 Doors Down,38,"{'neg': 0.05, 'neu': 0.81, 'pos': 0.14, 'compound': 0.978}",['rock'],2.1,2004,15,332.1,15,4.4,Here Without You,26,90.77,264,0.05,0.81,0.14,0.978,rock,0.536,0.55,-6.733,0.0,0.134,3NLrRZoMF0Lx6zTlYqeIo4,https://api.spotify.com/v1/tracks/3NLrRZoMF0Lx6zTlYqeIo4,238560.0
13,Nickelback,53,"{'neg': 0.053, 'neu': 0.8210000000000001, 'pos': 0.126, 'compound': 0.9556}",['rock'],2.1,2004,17,429.3,26,4.4,Someday,46,90.77,331,0.053,0.8210000000000001,0.126,0.9556,rock,0.455,0.858,-5.659,0.000247,0.226,4PkJ7c9y1CwpuVOiJODnCZ,https://api.spotify.com/v1/tracks/4PkJ7c9y1CwpuVOiJODnCZ,207467.0
14,Beyonce,50,"{'neg': 0.036000000000000004, 'neu': 0.764, 'pos': 0.2, 'compound': 0.9948}","['pop', 'hip-hop/rnb']",0.9,2004,18,372.6,20,4.4,Naughty Girl,32,99.23,310,0.036000000000000004,0.764,0.2,0.9948,pop,0.588,0.461,-8.686,1.54e-05,0.0913,0YGQ3hZcRLC5YX7o0hdmHg,https://api.spotify.com/v1/tracks/0YGQ3hZcRLC5YX7o0hdmHg,208573.0
15,Evanescence,32,"{'neg': 0.20600000000000002, 'neu': 0.72, 'pos': 0.075, 'compound': -0.9838}",['rock'],0.1,2004,19,283.5,13,4.800000000000001,My Immortal,18,106.67,247,0.20600000000000002,0.72,0.075,-0.9838,rock,0.19,0.265,-9.206,0.0,0.134,4UzVcXufOhGUwF56HT7b8M,https://api.spotify.com/v1/tracks/4UzVcXufOhGUwF56HT7b8M,262533.0
