,artist,num_lines,sentiment,tags,f_k_grade,year,pos,num_syllables,difficult_words,fog_index,title,num_dupes,flesch_index,num_words,sentiment_neg,sentiment_neu,sentiment_pos,sentiment_compound,genre,danceability,energy,loudness,instrumentalness,liveness,spotify_id,spotify_url,duration_ms
10,Carl Douglas,30,"{'neg': 0.23, 'neu': 0.708, 'pos': 0.062, 'compound': -0.9938}","['disco', 'soul']",4.1,1975,14,342.9,23,5.2,Kung Fu Fighting,31,80.28,244,0.23,0.708,0.062,-0.9938,disco,0.598,0.673,-10.431,6.84e-05,0.289,40NRm1ZLvZpUSCUXAGGZ8J,https://api.spotify.com/v1/tracks/40NRm1ZLvZpUSCUXAGGZ8J,197693.0
11,Doobie Brothers,64,"{'neg': 0.02, 'neu': 0.747, 'pos': 0.233, 'compound': 0.9983000000000001}",[],2.1,1975,15,528.3,23,4.4,Black Water,46,90.77,417,0.02,0.747,0.233,0.9983000000000001,none,0.543,0.307,-18.253,0.0,0.044,3x1v32I3SZNvC7q7bDhcGm,https://api.spotify.com/v1/tracks/3x1v32I3SZNvC7q7bDhcGm,258613.0
12,Janis Ian,45,"{'neg': 0.08600000000000001, 'neu': 0.6940000000000001, 'pos': 0.22, 'compound': 0.9923000000000001}",['folk'],3.3,1975,19,384.3,51,4.4,At Seventeen,7,82.31,270,0.08600000000000001,0.6940000000000001,0.22,0.9923000000000001,folk,0.616,0.271,-17.212,0.000126,0.113,7wJpqjqk8QbHpCakY1ZacY,https://api.spotify.com/v1/tracks/7wJpqjqk8QbHpCakY1ZacY,283880.0
13,Average White Band,8,"{'neg': 0.0, 'neu': 0.845, 'pos': 0.155, 'compound': 0.7887000000000001}",[],-0.7000000000000001,1975,20,45.9,4,4.0,Pick Up The Pieces,6,108.7,40,0.0,0.845,0.155,0.7887000000000001,none,0.768,0.853,-5.915,0.13,0.0188,2x1LQq8lsUzAA2wNj8yjC9,https://api.spotify.com/v1/tracks/2x1LQq8lsUzAA2wNj8yjC9,239908.0
14,Van McCoy,16,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",[],-1.4,1975,21,53.1,2,3.2,The Hustle,20,110.73,48,0.0,1.0,0.0,0.0,none,0.637,0.624,-17.81,0.51,0.0627,4wzUmBC4ZrF92IE1hPCTJp,https://api.spotify.com/v1/tracks/4wzUmBC4ZrF92IE1hPCTJp,253684.0
15,Labelle,49,"{'neg': 0.022, 'neu': 0.974, 'pos': 0.004, 'compound': -0.747}",[],1.7000000000000002,1975,22,395.1,25,4.0,Lady Marmalade,38,91.78,293,0.022,0.974,0.004,-0.747,none,0.571,0.652,-11.034,0.0,0.0598,3GGcwG519BTMdvMeFy7meT,https://api.spotify.com/v1/tracks/3GGcwG519BTMdvMeFy7meT,235267.0
16,Stevie Wonder,35,"{'neg': 0.058, 'neu': 0.742, 'pos': 0.2, 'compound': 0.9807}","['pop', 'soul']",0.5,1975,25,207.0,6,4.0,Boogie On Reggae Woman,18,100.24,178,0.058,0.742,0.2,0.9807,pop,0.876,0.708,-11.405,0.074,0.0671,1xTfQiHbhB2Bj2B9dlAojb,https://api.spotify.com/v1/tracks/1xTfQiHbhB2Bj2B9dlAojb,313267.0
17,Helen Reddy,46,"{'neg': 0.091, 'neu': 0.781, 'pos': 0.127, 'compound': 0.9049}",['pop'],2.1,1975,28,389.7,35,4.4,Angie Baby,20,90.77,305,0.091,0.781,0.127,0.9049,pop,0.544,0.413,-12.602,2.28e-05,0.0839,46OZwUIGXFDclUHJYjunOj,https://api.spotify.com/v1/tracks/46OZwUIGXFDclUHJYjunOj,210693.0
18,Ohio Players,40,"{'neg': 0.081, 'neu': 0.75, 'pos': 0.169, 'compound': 0.9793000000000001}",[],1.3,1975,30,333.0,17,4.800000000000001,Fire,13,98.21,281,0.081,0.75,0.169,0.9793000000000001,none,0.623,0.681,-15.733,0.0158,0.269,01kmJXmeQaNlSZFRyFlSmz,https://api.spotify.com/v1/tracks/01kmJXmeQaNlSZFRyFlSmz,264360.0
19,Carpenters,33,"{'neg': 0.008, 'neu': 0.845, 'pos': 0.147, 'compound': 0.9833000000000001}",['pop'],2.5,1975,32,306.9,26,4.800000000000001,Please Mr. Postman,18,89.75,244,0.008,0.845,0.147,0.9833000000000001,pop,0.664,0.547,-11.594,1.79e-06,0.239,74jZhGv0fdLaf9q8AZZ15k,https://api.spotify.com/v1/tracks/74jZhGv0fdLaf9q8AZZ15k,172733.0
20,America,46,"{'neg': 0.085, 'neu': 0.784, 'pos': 0.131, 'compound': 0.9051}",[],-0.7000000000000001,1975,33,300.6,15,4.0,Sister Golden Hair,27,108.7,267,0.085,0.784,0.131,0.9051,none,0.441,0.547,-12.222,0.000143,0.109,5VSAonaAPhhGn0G7hMYwWK,https://api.spotify.com/v1/tracks/5VSAonaAPhhGn0G7hMYwWK,199573.0
21,Elton John,48,"{'neg': 0.0, 'neu': 0.99, 'pos': 0.01, 'compound': 0.4767}","['pop', 'rock']",2.1,1975,34,429.3,34,4.4,Lucy In The Sky With Diamonds,42,90.77,331,0.0,0.99,0.01,0.4767,pop,0.392,0.566,-8.127,7.6e-05,0.0676,13JsYnkF16pHKuOFG6uI1C,https://api.spotify.com/v1/tracks/13JsYnkF16pHKuOFG6uI1C,377573.0
22,Barry Manilow,36,"{'neg': 0.11900000000000001, 'neu': 0.745, 'pos': 0.136, 'compound': 0.7271000000000001}",['rock'],0.9,1975,35,279.9,23,4.4,Mandy,15,99.23,225,0.11900000000000001,0.745,0.136,0.7271000000000001,rock,0.308,0.464,-9.032,2.49e-06,0.143,6iXQrhhgBisdfvS34EMTZ3,https://api.spotify.com/v1/tracks/6iXQrhhgBisdfvS34EMTZ3,213333.0
23,Olivia Newton-John,20,"{'neg': 0.048, 'neu': 0.807, 'pos': 0.145, 'compound': 0.9308000000000001}",[],1.7000000000000002,1975,36,196.2,4,5.2,Have You Never Been Mellow,11,97.2,165,0.048,0.807,0.145,0.9308000000000001,none,0.542,0.324,-14.07,2.27e-06,0.0876,5ehVOC0zSdwWqyZlhomJSi,https://api.spotify.com/v1/tracks/5ehVOC0zSdwWqyZlhomJSi,213533.0
24,Barry Manilow,27,"{'neg': 0.005, 'neu': 0.887, 'pos': 0.108, 'compound': 0.9711000000000001}",['rock'],1.7000000000000002,1975,37,271.8,16,5.2,Could It Be Magic,12,97.2,235,0.005,0.887,0.108,0.9711000000000001,rock,0.315,0.506,-7.283,0.0405,0.131,6FDrn47S3Q4s9rhLHm4um0,https://api.spotify.com/v1/tracks/6FDrn47S3Q4s9rhLHm4um0,409053.0
25,Harry Chapin,58,"{'neg': 0.006, 'neu': 0.834, 'pos': 0.16, 'compound': 0.9972000000000001}",['folk'],0.1,1975,38,486.9,20,4.800000000000001,Cat's In The Cradle,18,106.67,435,0.006,0.834,0.16,0.9972000000000001,folk,0.489,0.577,-9.765,0.0,0.123,2obblQ6tcePeOEVJV6nEGD,https://api.spotify.com/v1/tracks/2obblQ6tcePeOEVJV6nEGD,222951.0
26,Wings,38,"{'neg': 0.044, 'neu': 0.66, 'pos': 0.297, 'compound': 0.9981000000000001}",['rock'],-0.30000000000000004,1975,41,266.4,7,4.4,Listen To What The Man Said,28,107.69,253,0.044,0.66,0.297,0.9981000000000001,rock,0.502,0.54,-10.624,4.17e-05,0.277,2Ri2AwoGX3yllyllN5gy9g,https://api.spotify.com/v1/tracks/2Ri2AwoGX3yllyllN5gy9g,241400.0
27,10cc,31,"{'neg': 0.158, 'neu': 0.671, 'pos': 0.171, 'compound': -0.7993}","['pop', 'rock']",0.1,1975,42,236.7,3,4.800000000000001,I'm Not In Love,23,106.67,222,0.158,0.671,0.171,-0.7993,pop,,,,,,,,
28,Billy Swan,32,"{'neg': 0.029, 'neu': 0.658, 'pos': 0.312, 'compound': 0.9966}",['pop'],0.1,1975,43,253.8,10,4.800000000000001,I Can Help,24,106.67,235,0.029,0.658,0.312,0.9966,pop,0.471,0.675,-9.07,0.019,0.232,4oW1lGOw5Q5OLvoJv92qoE,https://api.spotify.com/v1/tracks/4oW1lGOw5Q5OLvoJv92qoE,238333.0
29,Linda Ronstadt,20,"{'neg': 0.1, 'neu': 0.836, 'pos': 0.064, 'compound': -0.6868000000000001}","['country', 'folk']",0.5,1975,47,121.5,6,4.0,When Will I Be Loved,13,100.24,103,0.1,0.836,0.064,-0.6868000000000001,country,0.513,0.573,-10.023,0.000958,0.0878,5jPPjNMIi1rD6BvQqxhJh5,https://api.spotify.com/v1/tracks/5jPPjNMIi1rD6BvQqxhJh5,124867.0
30,Barry White,33,"{'neg': 0.067, 'neu': 0.777, 'pos': 0.156, 'compound': 0.9811000000000001}","['disco', 'pop', 'soul']",1.3,1975,48,301.5,17,4.800000000000001,"You're The First, The Last, My Everything",8,98.21,242,0.067,0.777,0.156,0.9811000000000001,disco,,,,,,,,
31,Olivia Newton-John,24,"{'neg': 0.046, 'neu': 0.758, 'pos': 0.196, 'compound': 0.9854}",[],1.7000000000000002,1975,49,253.8,14,5.2,Please Mr Please,7,97.2,213,0.046,0.758,0.196,0.9854,none,0.463,0.453,-13.204,0.0,0.0993,1lL1jDnZTH60djVb6vKIQj,https://api.spotify.com/v1/tracks/1lL1jDnZTH60djVb6vKIQj,202560.0
32,Linda Ronstadt,44,"{'neg': 0.269, 'neu': 0.375, 'pos': 0.356, 'compound': 0.9808}","['country', 'folk']",0.1,1975,50,233.1,11,3.6,You're No Good,37,101.26,188,0.269,0.375,0.356,0.9808,country,,,,,,,,
33,Phoebe Snow,30,"{'neg': 0.031, 'neu': 0.867, 'pos': 0.10200000000000001, 'compound': 0.9042}",[],0.5,1975,56,182.7,10,4.0,Poetry Man,10,100.24,153,0.031,0.867,0.10200000000000001,0.9042,none,0.511,0.242,-15.735,0.0,0.111,5uhULfoDgTvz7BeWlqrV4a,https://api.spotify.com/v1/tracks/5uhULfoDgTvz7BeWlqrV4a,278800.0
34,Ace,26,"{'neg': 0.07, 'neu': 0.835, 'pos': 0.095, 'compound': 0.7298}",[],0.1,1975,57,212.4,5,4.800000000000001,How Long,19,106.67,194,0.07,0.835,0.095,0.7298,none,0.717,0.406,-13.954,0.103,0.0869,4AjKVyNUMdUveKK5OH1OJD,https://api.spotify.com/v1/tracks/4AjKVyNUMdUveKK5OH1OJD,204227.0
35,"Earth, Wind and Fire",61,"{'neg': 0.093, 'neu': 0.729, 'pos': 0.178, 'compound': 0.988}","['disco', 'jazz', 'hip-hop/rnb', 'soul']",0.1,1975,59,360.0,22,3.6,That's The Way Of The World,32,101.26,301,0.093,0.729,0.178,0.988,disco,0.586,0.552,-11.153,0.00101,0.31,4BNhasx75KbS10jHq3VZTz,https://api.spotify.com/v1/tracks/4BNhasx75KbS10jHq3VZTz,345507.0
36,Styx,24,"{'neg': 0.057, 'neu': 0.606, 'pos': 0.337, 'compound': 0.9938}",['rock'],1.7000000000000002,1975,60,167.4,16,4.0,Lady,11,91.78,130,0.057,0.606,0.337,0.9938,rock,0.393,0.678,-6.584,0.0,0.0727,1wpRglLhQ092N1rftlDMD3,https://api.spotify.com/v1/tracks/1wpRglLhQ092N1rftlDMD3,177680.0
37,Grand Funk,34,"{'neg': 0.14300000000000002, 'neu': 0.47900000000000004, 'pos': 0.378, 'compound': 0.9991000000000001}",['rock'],2.1,1975,61,356.4,8,5.6,Bad Time,19,96.18,308,0.14300000000000002,0.47900000000000004,0.378,0.9991000000000001,rock,0.56,0.916,-3.72,0.0,0.0969,5h2XR7VWvJ7jPhbvCyuYee,https://api.spotify.com/v1/tracks/5h2XR7VWvJ7jPhbvCyuYee,176280.0
38,Alice Cooper,52,"{'neg': 0.105, 'neu': 0.847, 'pos': 0.049, 'compound': -0.9054000000000001}",['rock'],0.1,1975,62,308.7,11,3.6,Only Women Bleed,38,101.26,248,0.105,0.847,0.049,-0.9054000000000001,rock,0.334,0.476,-8.497,0.019,0.278,59xDvLlKHcLI0c9CSmzxSN,https://api.spotify.com/v1/tracks/59xDvLlKHcLI0c9CSmzxSN,210933.0
39,K.C. and The Sunshine Band,27,"{'neg': 0.0, 'neu': 0.871, 'pos': 0.129, 'compound': 0.9825}","['disco', 'pop']",1.3,1975,64,256.5,9,4.800000000000001,Get Down Tonight,16,98.21,212,0.0,0.871,0.129,0.9825,disco,,,,,,,,
40,Bad Company,33,"{'neg': 0.0, 'neu': 0.313, 'pos': 0.687, 'compound': 0.9999}",['rock'],2.5,1975,67,336.6,8,4.800000000000001,Feel Like Makin' Love,26,89.75,255,0.0,0.313,0.687,0.9999,rock,0.543,0.529,-9.717,0.00269,0.709,3KPwt1LBpt1jVSHz8GXERo,https://api.spotify.com/v1/tracks/3KPwt1LBpt1jVSHz8GXERo,313840.0
41,James Taylor,35,"{'neg': 0.04, 'neu': 0.591, 'pos': 0.369, 'compound': 0.999}","['country', 'folk', 'hip-hop/rnb', 'rock']",0.5,1975,68,330.3,18,5.2,How Sweet It Is,23,105.66,297,0.04,0.591,0.369,0.999,country,0.764,0.567,-13.361,0.0,0.104,2RwFdFIN9JAyVUzevwkzez,https://api.spotify.com/v1/tracks/2RwFdFIN9JAyVUzevwkzez,214133.0
42,Orleans,25,"{'neg': 0.029, 'neu': 0.8240000000000001, 'pos': 0.147, 'compound': 0.9564}",['rock'],-0.30000000000000004,1975,69,176.4,7,4.4,Dance With Me,20,107.69,160,0.029,0.8240000000000001,0.147,0.9564,rock,0.565,0.392,-10.083,0.000106,0.247,2GORop0i2cyx8C0A3JzL44,https://api.spotify.com/v1/tracks/2GORop0i2cyx8C0A3JzL44,180480.0
43,Average White Band,59,"{'neg': 0.09, 'neu': 0.768, 'pos': 0.14200000000000002, 'compound': 0.9679000000000001}",[],1.7000000000000002,1975,70,393.3,11,4.0,Cut The Cake,40,91.78,298,0.09,0.768,0.14200000000000002,0.9679000000000001,none,0.807,0.632,-11.925,0.668,0.0364,3xbxpWicMrEJWwNhgvMjp6,https://api.spotify.com/v1/tracks/3xbxpWicMrEJWwNhgvMjp6,247973.0
44,Gloria Gaynor,30,"{'neg': 0.295, 'neu': 0.672, 'pos': 0.034, 'compound': -0.9936}",[],1.3,1975,71,248.4,14,4.800000000000001,Never Can Say Goodbye,8,98.21,214,0.295,0.672,0.034,-0.9936,none,0.609,0.869,-6.997,0.0,0.301,0ku3YaqOmd9p1MY81CBNKj,https://api.spotify.com/v1/tracks/0ku3YaqOmd9p1MY81CBNKj,184557.0
45,Paul Anka,22,"{'neg': 0.223, 'neu': 0.67, 'pos': 0.107, 'compound': -0.926}",[],-0.30000000000000004,1975,72,160.2,15,4.4,I Don't Like To Sleep Alone,6,107.69,141,0.223,0.67,0.107,-0.926,none,0.48,0.557,-9.696,7.71e-06,0.267,0kgjL2oRFsV6GSwVNCcQS6,https://api.spotify.com/v1/tracks/0kgjL2oRFsV6GSwVNCcQS6,198827.0
46,Grand Funk,56,"{'neg': 0.01, 'neu': 0.715, 'pos': 0.275, 'compound': 0.9981000000000001}",['rock'],0.9,1975,74,411.3,24,4.4,Some Kind Of Wonderful,24,99.23,341,0.01,0.715,0.275,0.9981000000000001,rock,0.855,0.691,-6.51,0.0,0.36,1cU34sZG9kF4FYHCoAD0Ib,https://api.spotify.com/v1/tracks/1cU34sZG9kF4FYHCoAD0Ib,202733.0
47,Three Degrees,30,"{'neg': 0.031, 'neu': 0.742, 'pos': 0.227, 'compound': 0.9911000000000001}",['disco'],-0.30000000000000004,1975,75,214.2,12,4.4,When Will I See You Again,23,107.69,192,0.031,0.742,0.227,0.9911000000000001,disco,0.564,0.594,-9.245,0.00366,0.343,02srSkeu2pzybuVr2B9TJm,https://api.spotify.com/v1/tracks/02srSkeu2pzybuVr2B9TJm,178747.0
48,Eddie Kendricks,25,"{'neg': 0.044, 'neu': 0.853, 'pos': 0.10300000000000001, 'compound': 0.8966000000000001}",[],1.3,1975,79,238.5,15,4.800000000000001,Shoeshine Boy,8,98.21,194,0.044,0.853,0.10300000000000001,0.8966000000000001,none,0.641,0.661,-10.621,2.46e-05,0.11,1vIsPpjkRBJyFBbYdQNopN,https://api.spotify.com/v1/tracks/1vIsPpjkRBJyFBbYdQNopN,195493.0
49,Electric Light Orchestra,28,"{'neg': 0.19, 'neu': 0.792, 'pos': 0.019, 'compound': -0.9891000000000001}","['electronic/dance', 'pop', 'rock']",0.1,1975,81,234.9,20,4.800000000000001,Can't Get It Out Of My Head,14,106.67,223,0.19,0.792,0.019,-0.9891000000000001,electronic/dance,,,,,,,,
50,America,20,"{'neg': 0.038, 'neu': 0.876, 'pos': 0.085, 'compound': 0.7269}",[],0.9,1975,83,140.4,4,4.4,Lonely People,9,99.23,120,0.038,0.876,0.085,0.7269,none,0.557,0.473,-9.294,3.95e-05,0.0658,5coTcHT7K8O3G97y9T4LOU,https://api.spotify.com/v1/tracks/5coTcHT7K8O3G97y9T4LOU,150227.0
51,Tavares,40,"{'neg': 0.049, 'neu': 0.624, 'pos': 0.327, 'compound': 0.9986}",[],0.9,1975,86,328.5,16,4.4,It Only Takes A Minute,26,99.23,275,0.049,0.624,0.327,0.9986,none,0.649,0.7,-8.43,6.86e-05,0.382,5DEy8wVNCdJdAGNsOWxmVQ,https://api.spotify.com/v1/tracks/5DEy8wVNCdJdAGNsOWxmVQ,243240.0
52,Jethro Tull,36,"{'neg': 0.105, 'neu': 0.621, 'pos': 0.274, 'compound': 0.9961000000000001}","['folk', 'rock']",1.3,1975,89,332.1,33,4.800000000000001,Bungle In The Jungle,18,98.21,281,0.105,0.621,0.274,0.9961000000000001,folk,0.61,0.583,-9.804,0.0,0.28,6YA1LnVI98LXUmtMKs3fIk,https://api.spotify.com/v1/tracks/6YA1LnVI98LXUmtMKs3fIk,217333.0
53,Leo Sayer,55,"{'neg': 0.009000000000000001, 'neu': 0.875, 'pos': 0.116, 'compound': 0.9746}",[],0.1,1975,90,330.3,20,3.6,Long Tall Glasses,10,101.26,272,0.009000000000000001,0.875,0.116,0.9746,none,0.641,0.884,-7.17,0.000316,0.132,3AA2SafseoJo431Pee120g,https://api.spotify.com/v1/tracks/3AA2SafseoJo431Pee120g,190000.0
54,Elton John,60,"{'neg': 0.06, 'neu': 0.718, 'pos': 0.222, 'compound': 0.9967}","['pop', 'rock']",3.3,1975,91,504.9,43,4.4,Someone Saved My Life Tonight,33,82.31,362,0.06,0.718,0.222,0.9967,pop,0.457,0.428,-9.796,2.21e-06,0.169,0bLOiofyBB62YU2cNnONJG,https://api.spotify.com/v1/tracks/0bLOiofyBB62YU2cNnONJG,404933.0
55,Ray Stevens,31,"{'neg': 0.082, 'neu': 0.784, 'pos': 0.134, 'compound': 0.9217000000000001}","['country', 'pop']",0.9,1975,92,230.4,16,4.4,Misty,15,99.23,197,0.082,0.784,0.134,0.9217000000000001,country,0.591,0.551,-13.72,0.000652,0.0749,7uomyxZYl0CXHEgVphykOB,https://api.spotify.com/v1/tracks/7uomyxZYl0CXHEgVphykOB,175933.0
56,Neil Sedaka,51,"{'neg': 0.231, 'neu': 0.68, 'pos': 0.089, 'compound': -0.994}",[],0.5,1975,93,310.5,16,4.0,Bad Blood,29,100.24,268,0.231,0.68,0.089,-0.994,none,0.737,0.736,-8.347,0.00217,0.236,5ABrBYbzepxzcW9pLIWw1j,https://api.spotify.com/v1/tracks/5ABrBYbzepxzcW9pLIWw1j,189067.0
57,Carpenters,43,"{'neg': 0.152, 'neu': 0.75, 'pos': 0.098, 'compound': -0.9081}",['pop'],2.5,1975,94,388.8,22,4.800000000000001,Only Yesterday,27,89.75,307,0.152,0.75,0.098,-0.9081,pop,0.359,0.438,-14.401,0.0,0.131,6pVLgwDRTCORcbn5czge5R,https://api.spotify.com/v1/tracks/6pVLgwDRTCORcbn5czge5R,250868.0
58,Ringo Starr,26,"{'neg': 0.041, 'neu': 0.783, 'pos': 0.176, 'compound': 0.9786}",[],0.9,1975,96,203.4,6,4.4,Only You,17,99.23,171,0.041,0.783,0.176,0.9786,none,0.83,0.303,-16.004,0.000447,0.0825,42eZC1LaQ3qioZWVLisVT6,https://api.spotify.com/v1/tracks/42eZC1LaQ3qioZWVLisVT6,207240.0
59,Frankie Valli,44,"{'neg': 0.014, 'neu': 0.764, 'pos': 0.222, 'compound': 0.9962000000000001}",[],0.9,1975,99,331.2,26,4.4,Swearin' To God,6,99.23,280,0.014,0.764,0.222,0.9962000000000001,none,0.667,0.785,-7.364,0.000122,0.0597,6lU9fLdtauyk0bE2HRHyve,https://api.spotify.com/v1/tracks/6lU9fLdtauyk0bE2HRHyve,245333.0
